P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,delta,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.98,1160.48,294.24,0.5688921851882308,1.0311329167558234
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.75,1152.89,276.73,0.5638999945459119,1.0151229464353255
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.9,1149.96,307.33,0.5574417017831531,1.019561967312855
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.52,1157.55,267.63,0.5585935052314611,1.0075285026122698
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.68,1146.18,315.68,0.5502137407986951,1.0088322597309687
131828384.91,1208.51,24333286.43,2.78,804.91,45.48,0.98,1154.45,288.55,0.5696207403427765,1.0255936870633522
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.51,953.51,298.47,0.027841196361233746,0.7010563252146911
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.91,960.93,276.19,0.3649079107275619,0.9424454987178317
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.79,964.04,289.76,0.321297016090061,0.9102378808273514
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.88,947.38,307.34,0.3317824433713519,0.9216790643770632
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.62,946.42,292.99,0.1691069453688356,0.795391968967762
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.99,952.13,314.19,0.3706524005637804,0.9573399822049026
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.66,958.6,265.48,0.2301857760582633,0.8388061515122569
74935547.4,1024.15,24774211.03,2.91,816.24,59.36,0.75,957.07,282.04,0.2923764138622032,0.8910513759935814
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.53,1016.96,307.44,0.2177108141811887,0.790018345624176
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.92,1022.14,276.96,0.42396848442010754,0.942447468417552
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.88,1028.1,287.18,0.41810578908752755,0.9360447203395563
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.71,1023.47,300.68,0.3446409638377731,0.8945678260993831
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.58,1033.26,290.98,0.29569559478355106,0.8393255617110472
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.78,1027.3,269.7,0.3879197279102065,0.9077939765306449
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,1.04,1030.37,313.5,0.44971574975754913,0.9532535237536611
117822353.67,1068.71,24495899.69,2.99,839.84,33.49,0.68,1018.81,270.71,-1000,-1000
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.7,1099.11,292.99,0.5200321739079191,0.9982527075850683
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.51,1095.64,283.44,0.5211417940173971,0.9980465886288394
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.97,1100.48,298.33,0.5151213394571087,0.9989998614335394
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.76,1093.79,265.22,0.5209781838993383,0.9979990203416341
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.82,1104.26,284.32,0.5241964076540093,0.9991106205174048
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,1.04,1108.48,271.33,0.5270085450001896,1.0003115813406165
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.84,1112.92,317.35,0.5179698716910353,1.0002720928568472
109723170.97,1173.69,24430789.91,2.93,823.31,60.74,0.58,1106.51,310.85,0.5154832802338418,0.9991725784477119
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.58,1173.39,294.69,0.5599530916733965,1.0205408058846208
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.66,1179.76,272.53,0.5709057623578877,1.034473909857581
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.76,1181.39,306.88,0.5665936590135843,1.0444267881631792
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.8,1169.13,299.14,0.562915370920255,1.0367406225476574
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,1.01,1166.05,284.15,0.5767844385593935,1.0471971451312725
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.87,1183.71,283.56,0.580038362791285,1.0545886078948536
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.97,1175.86,265.34,0.5798021864000783,1.0538269278756225
145431150.57,1270.77,24139812.51,2.9,842.32,84.78,0.51,1176.04,316.55,0.552586167646902,1.0150156667195376
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.61,1087.09,292.78,0.5203032596769891,0.9992208180627474
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.64,1074.7,299.16,0.5106029121313509,1.0007514469607919
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.5,1078.27,281.77,0.16618111722948314,0.7316135707957842
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.89,1075.58,315.09,0.5107776799478094,1.000406077346734
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.78,1082.29,289.67,0.521107345762956,0.9991729993557259
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.94,1070.61,304.54,0.5089144614731212,1.003961730427497
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,0.75,1090.21,265.9,0.5239698741783195,0.9996849124690811
141265301.02,1146.96,24889149.84,2.97,843.17,56.44,1.04,1083.16,272.97,0.5142003556566775,1.0101837002949352
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,1.05,1109.82,292.72,0.5271176940911473,1.0004860847843187
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.77,1117.87,309.53,0.5197732856511578,1.0003101970711374
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.64,1111.26,299.57,0.51702550494319,0.9992887255277506
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.79,1106.55,316.3,0.5166692783031106,0.9991418253624857
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.62,1100.69,278.95,0.5228164460348813,0.9979270472344937
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.88,1115.63,272.21,0.5290908707061697,1.000425078141484
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.52,1113.02,286.22,0.5258549048691298,0.9993152388039558
60489027.01,1160.93,24831470.44,2.98,801.72,40.67,0.92,1102.89,269.71,0.5258037955860763,0.9992051727651186
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.54,1112.59,299.94,0.5193655573587139,0.9995026195072005
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.82,1108.2,290.3,0.5275103105499253,0.9995240072423595
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.94,1102.16,273.95,0.5277453715752995,0.999232958586636
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.69,1104.63,310.1,0.5175556280273421,0.9986958092950996
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.73,1100.67,280.42,0.5255985382978807,0.9982375556113768
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,1.04,1113.43,317.88,0.5230501526957871,1.000735931905782
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.87,1115.89,296.81,0.5220178884440386,1.000424858906307
84781754.91,1206.95,24836037.59,2.95,821.06,88.71,0.63,1109.03,264.77,0.527597312126147,0.9991657360089758
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.9,947.96,303.05,0.36249837147238057,0.9431795345067934
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.84,959.55,308.62,0.35561088842754046,0.9365295984807005
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.92,956.16,278.35,0.3845008130567282,0.9559847087705765
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.58,961.91,275.19,0.20955844489811146,0.8244491991879722
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.66,949.89,311.58,0.25343592432697765,0.861830654574231
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.52,951.85,268.03,0.11903847249412584,0.7518429066490592
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,1.04,946.11,286.74,0.40037449712427453,0.9681774105841713
67420764.72,1055.42,24173780.74,2.75,835.38,91.67,0.73,958.11,292.46,0.3163740837370053,0.9122719133170671
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.63,1210.0,268.34,0.6008837373648714,1.065017579183619
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.52,1194.7,305.14,0.5800179639497972,1.038141971657474
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.86,1200.87,312.22,0.5967945491293408,1.0763907897101959
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.65,1203.39,278.24,0.5994105721824772,1.0616282286851035
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.97,1208.35,285.34,0.6107551569777118,1.0889899375734724
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.79,1193.12,292.8,0.5987838516240281,1.0653939910057242
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,0.74,1204.91,297.69,0.5944358794055454,1.0710868243454246
37984817.11,1263.4,24510640.92,2.78,811.79,51.65,1.02,1198.19,274.59,0.6085596341731704,1.082867717954681
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.57,1099.53,264.52,0.5277354572931643,0.9990192624827714
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.92,1093.38,284.27,0.5256491143830821,0.9985818962099869
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.63,1088.3,317.61,0.5159229553985851,1.0000969746417225
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.69,1098.49,309.17,0.5183504827589192,0.9988286390402469
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.71,1095.73,281.44,0.5265015892518901,0.9985174475355508
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.83,1105.3,293.73,0.5261079772645557,0.9997492636920456
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.98,1101.82,273.81,0.5281871873326882,0.9992495629066295
100003702.9,1143.95,24329315.22,2.85,829.94,37.56,0.86,1090.13,297.77,0.516148591542721,0.9996830106074412
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.55,1066.47,275.07,0.47427103294704037,0.9679640853698289
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.94,1055.74,306.9,0.49475911014421375,1.0027470446164302
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,1.04,1047.57,265.51,0.49752532175782316,0.9940441284320561
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.8,1053.77,298.29,0.5027306270868991,1.0106589740870466
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.77,1063.52,312.78,0.5055552894879891,1.003012441706926
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.69,1049.68,285.64,0.5201314458359498,0.9934235478775661
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.62,1058.83,282.71,0.5416460515190454,1.0066071873654066
122124158.99,1150.48,24110188.65,2.86,828.54,83.72,0.89,1059.93,291.41,0.5063372517443725,1.0093976366352695
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,1.04,1029.44,293.19,0.46918585091922677,0.9546072060844348
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.66,1020.98,271.02,0.3537799095345611,0.8829733624126413
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.55,1025.32,302.41,0.2977275963554552,0.8397098719083874
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.6,1030.29,283.32,0.5643735651242135,1.0400334105327789
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.78,1034.01,316.47,0.3949159113756656,0.9129409559362766
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.97,1017.92,266.28,0.46140241005446014,0.95044158882911
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.88,1022.95,285.43,0.3944366756385495,0.9047827779800217
83954470.87,1059.43,24035929.45,2.86,838.62,24.79,0.73,1016.95,308.64,0.3694530404591683,0.8969260897943878
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,1.02,1033.1,280.96,0.4779026189703153,0.9580535493819923
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.86,1039.21,272.84,0.43691497146428027,0.9415332989124449
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.78,1030.02,304.07,-1000,-1000
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.72,1043.27,314.23,-1000,-1000
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.63,1030.44,289.5,0.35940000967617436,0.8831851966129641
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.57,1037.1,306.29,0.3114092274018659,0.8467179194593497
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.7,1041.96,291.64,-1000,-1000
78980287.21,1102.95,24689361.8,2.85,845.56,57.62,0.93,1025.87,263.35,0.286382995057504,0.82200482933823
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.89,1010.03,305.59,0.43896695788339124,0.9624281678759461
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.77,1013.33,276.3,0.4180757385073577,0.9381730894349486
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,1.03,1014.92,301.13,0.4643575702937043,0.9738250031472909
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.83,997.86,277.97,0.42380094431447946,0.9413644807351544
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.92,1001.23,315.4,0.43909168988323394,0.9625666516932284
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.68,1006.85,296.75,0.3664615896443548,0.9153722263951414
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.61,1001.69,265.77,0.3276838715871643,0.8780373564870252
104196673.5,1087.08,24791221.14,2.75,847.62,70.76,0.5,1006.07,285.67,0.22716802337393383,0.7989754206204485
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.57,1143.84,278.62,0.5446692876388766,1.0034703006041108
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.65,1150.94,306.91,0.5405215969812559,1.0104350962727555
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.94,1153.71,312.21,0.5490954309277579,1.0222206918699932
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.9,1141.6,273.41,0.5529639661027871,1.014917609458809
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.56,1156.93,292.57,0.5470798301584057,1.0097745858056655
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.82,1147.95,285.25,0.5530906337161431,1.0152889972089971
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,1.02,1146.19,297.82,0.5482227671155528,1.0208614902478415
49411319.03,1235.07,24593554.96,2.93,820.5,77.42,0.72,1138.14,268.62,0.5469827817486443,1.006730610510815
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.65,1219.14,311.39,0.5942606636582882,1.0727034114092322
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.53,1211.88,264.67,0.5945659601164264,1.0528924592080486
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.91,1202.18,290.98,0.6048965955690745,1.0789593153725905
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.84,1213.99,286.9,0.6079084305513788,1.0843669114635581
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.94,1209.38,273.51,0.6091315298689944,1.0867959085308998
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.99,1200.15,307.43,0.5981893371024494,1.0817337306824364
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.61,1216.19,279.69,0.6004223127453979,1.0662758862161488
80601244.39,1244.18,24866489.85,2.89,806.26,24.66,0.75,1206.44,300.72,0.5938124546995847,1.0717173919984002
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.71,1099.39,305.64,0.5209260535062284,0.9999905194546826
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.65,1091.13,315.33,0.5186038673315111,1.000338488128283
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.54,1088.2,265.69,0.5270151920533785,1.0015520723047877
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.61,1083.84,283.92,0.5261405581298254,1.003084189747629
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.92,1090.5,293.0,-1000,-1000
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.78,1093.47,282.35,0.528596568522349,0.9997609668377447
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,1.0,1081.48,297.72,-1000,-1000
14358533.39,1196.49,24942637.91,2.89,838.23,95.68,0.91,1097.36,273.7,-1000,-1000
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.65,1122.34,291.5,0.5414871505643705,0.9999306381710712
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.59,1129.33,309.27,0.5350874890154391,1.0003066605994875
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,1.02,1109.71,284.47,0.54397757871255,1.000252230545971
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.82,1115.57,300.54,0.5337848286409688,0.9999551750280774
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.88,1126.3,271.77,0.5468261364784708,1.0015864711806894
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.96,1119.35,314.7,0.5367672951173417,1.0011035454243629
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.71,1114.05,277.04,0.5412124233831638,0.999389494203344
120578949.84,1161.55,24101298.45,2.74,836.22,32.15,0.52,1121.62,266.99,0.5416461322271051,0.9995315429463575
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.62,1165.59,310.87,0.5569130728074728,1.0156449036105692
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.87,1158.67,312.01,0.5629789687573094,1.0277603380726232
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.83,1155.47,280.4,0.5694888407690478,1.0219922545658318
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,1.0,1168.91,265.58,0.5799657027245341,1.0446275524900954
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.67,1160.44,296.83,0.5568236604832477,1.015505060849851
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.93,1163.28,288.06,0.57543231292058,1.0357602026711044
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.53,1172.09,297.99,0.5558754369492369,1.0140168887162826
23249806.98,1262.54,24216888.71,2.8,839.39,87.19,0.74,1174.59,273.39,0.5744469992229791,1.032712225216086
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.89,1126.79,292.15,0.538692308729187,1.0031754032781601
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.84,1119.52,276.77,0.5372437457314568,1.0002966476948967
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.93,1128.14,268.39,0.5418452286262092,1.0051980537874479
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.67,1122.41,309.25,0.5263005322207422,0.9997502532297756
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.61,1137.13,285.17,0.5385499788798664,1.000831767511934
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.73,1130.91,317.2,0.5296292213371228,1.0008536227415263
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,0.55,1125.12,279.7,0.5345339918008513,0.999460210784275
62728850.9,1219.55,24581686.17,2.92,820.04,81.64,1.05,1135.16,298.37,0.5378981941226452,1.0124958012313061
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.78,1024.7,282.72,0.4057835579329596,0.9267583753928456
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.99,1011.08,299.26,0.43485993279773133,0.9558419818669491
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.92,1018.07,287.06,0.43748739106548473,0.9600100934664287
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.57,1009.29,308.53,0.2708152635040735,0.832226289735457
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.59,1022.1,293.86,0.3089758428936132,0.8566714147032025
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.71,1013.56,276.02,0.3712121488652375,0.9037022851495746
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.66,1026.06,268.54,0.36081621084110965,0.9012314552485959
38642547.59,1099.93,24074378.31,2.94,852.07,71.57,0.91,1019.7,312.11,0.4282817507115269,0.9605810026004725
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.61,1125.43,289.45,0.5286817865260164,0.9994461387443604
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.72,1137.32,265.55,0.5358172030750975,1.0059167641509066
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.65,1142.4,316.32,0.5270847446198853,1.0062635649780802
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.89,1130.88,309.98,0.5284982084733898,1.0083024063355719
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,1.0,1127.4,299.11,0.529673088411245,1.0099823064688358
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.53,1136.33,294.1,0.5276629257565185,1.0000275890316277
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.81,1140.05,280.69,0.5390176926423181,1.0106160930227355
45060876.27,1169.13,24322628.33,2.99,808.69,24.35,0.97,1134.49,270.89,0.5406414840227166,1.0129023201434868
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,1.03,1036.09,266.96,0.4881864026669593,0.9670825078586073
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.7,1045.48,275.94,-1000,-1000
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.63,1031.91,295.15,0.058645860069678195,0.6561732728565599
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.77,1035.38,286.44,-1000,-1000
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.93,1045.8,307.22,-1000,-1000
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.87,1049.39,282.5,-1000,-1000
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.83,1040.0,316.58,-1000,-1000
136058115.09,1099.76,24395976.75,2.77,799.32,49.16,0.56,1042.38,298.09,0.30803068041361165,0.8471012677346133
116763755.61,1219.71,24517356.03,2.96,840.42,70.21,0.53,1134.86,312.26,0.526173644378846,0.9994337875583992
