H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv,pred,truemdot
19.921214,160235895.5,971.913018,1462.121144,283.634728,128.978581,0.525576,49.7518539429,128.978581
32.353121,318927461.9,779.51667,1112.177148,309.198908,596.964519,0.767442,556.4102783203,596.964519
49.465021,158657992.2,858.288805,1416.477138,267.201035,-1.939866,0,-2.7176129818,-1.939866
42.675847,676498874.1,968.522399,1186.864379,271.676517,1871.11765,0.775552,1871.412109375,1871.11765
13.155453,200362925.6,886.173869,1292.706702,284.931605,346.269786,0.904493,353.3053283691,346.269786
29.896953,525218417.5,916.970495,1360.479932,287.163236,724.640434,0.798532,779.2321166992,724.640434
44.289624,929275402.6,809.129916,1329.518029,316.477782,1083.956449,0.776278,1148.9908447266,1083.956449
11.819713,350914718,911.558349,1429.402141,318.12267,485.217041,0.942021,534.8284301758,485.217041
33.093257,354440317.5,797.693779,1215.429885,312.993993,481.127668,0.712152,551.2793579102,481.127668
11.352834,538291848.9,914.975893,1076.896237,272.540667,2614.106725,0.985612,2587.4487304688,2614.106725
32.502068,508959895.6,857.050379,1275.994381,307.358079,756.284037,0.796076,818.5660400391,756.284037
7.930898,266276484.7,928.695283,1454.625096,281.804025,368.452024,0.962755,415.0572509766,368.452024
48.232882,317619362.6,776.863741,1153.663628,299.947978,0,0,115.8067474365,0
7.455413,95984390.22,966.833825,1227.54292,307.24691,267.979422,0.939821,180.6353912354,267.979422
10.464,559641897,858.381223,1301.3585,293.514935,964.966175,0.980383,993.0204467773,964.966175
29.025974,552063584.7,856.373882,1064.118001,274.653321,1937.62971,0.9035,1884.7592773438,1937.62971
48.346647,523673861.8,854.133929,1172.712322,284.03754,797.040502,0.610648,746.3735961914,797.040502
31.352131,443049295.2,795.653097,1078.423194,314.504893,1098.075532,0.861534,1095.03125,1098.075532
21.518581,428831765.9,865.662327,1188.051731,269.485467,954.512342,0.907403,915.5178833008,954.512342
29.93971,137276620.8,856.083956,1345.545705,290.898574,0,0,37.1404380798,0
8.46193,433424256.5,944.754124,1170.969556,292.167902,1482.277,0.987791,1449.009765625,1482.277
45.113466,345653439.2,815.272685,1068.208392,266.633614,647.542397,0.583502,632.6030883789,647.542397
37.906912,274314989.9,894.3171,1326.667959,271.226711,0,0,38.6591835022,0
13.703403,976410868,947.838216,1102.631002,277.313412,4926.642073,0.987818,5028.0112304688,4926.642073
36.750489,157946929.6,779.98532,1452.777621,294.640378,0,0,29.0648365021,0
49.323511,450493878.1,806.163072,1321.651512,288.39933,0,0,141.2097320557,0
33.99732,65503910.83,896.637167,1078.997476,290.114101,0,0,-103.7444839478,0
5.262533,747568537.7,957.080964,1166.451368,307.136009,2785.925937,0.997429,2855.0991210938,2785.925937
48.325697,452560178.9,823.496839,1337.937942,299.81281,0,0,150.8572692871,0
35.923257,966870882.4,871.92676,1459.121055,291.901919,1026.761212,0.818859,1102.8247070313,1026.761212
26.649517,997293689,791.78324,1297.549639,276.835046,1440.145193,0.927324,1394.5531005859,1440.145193
24.607334,569874444.4,802.34257,1289.092748,282.541932,823.832245,0.893861,850.2597045898,823.832245
40.187371,141927696.3,861.859812,1137.889833,279.412085,0,0,21.3020610809,0
10.026745,587524354.4,821.068024,1421.427118,306.553742,737.60064,0.977685,756.5776367188,737.60064
17.309108,913639968.8,800.884228,1366.036467,307.391026,1211.099664,0.961648,1231.7182617188,1211.099664
23.975046,525128760,806.874,1453.103168,266.283789,531.102713,0.849518,489.1669311523,531.102713
21.995698,913438506.8,963.303792,1415.166768,316.688586,1422.702863,0.930909,1357.3745117188,1422.702863
24.925459,699567631.7,900.624544,1101.247876,289.492293,2614.114935,0.941011,2648.8256835938,2614.114935
28.460899,66626713.5,793.15391,1297.876064,270.90334,0,0,33.2197341919,0
9.499722,952255600.2,963.826256,1225.597771,314.985744,2798.269776,0.992522,2885.7612304688,2798.269776
45.57831,220799650.7,923.554319,1132.775116,291.122428,0,0,34.6451225281,0
24.683174,816063175.8,843.438602,1261.525745,292.36218,1422.509676,0.928114,1367.2810058594,1422.509676
28.252445,943762341.2,856.16648,1211.740477,289.024993,1942.969759,0.927484,1943.8989257813,1942.969759
26.596005,211667058.4,938.754264,1131.23278,309.450582,648.212693,0.74762,643.5204467773,648.212693
7.541245,410027821.8,832.594235,1460.096242,279.250679,490.214119,0.979719,469.1966552734,490.214119
6.543095,354231878.2,939.059487,1327.51752,269.022317,690.64348,0.987208,709.3685913086,690.64348
11.804698,401211882.5,774.007814,1337.851693,291.690813,534.7768,0.956961,574.1391601563,534.7768
46.19204,365476129,804.270584,1406.199755,301.527067,0,0,41.9760742188,0
6.149006,893449326.9,971.144179,1028.422135,294.661294,12398.01099,0.997645,11794.720703125,12398.01099
10.878139,978348761.5,965.552111,1176.800984,290.826607,3581.083249,0.991171,3578.3806152344,3581.083249
10.19477,7612114.303,910.739661,1339.212227,304.835071,0,0,-50.5830726624,0
32.728457,568483442.8,894.149169,1317.420912,269.470807,826.792283,0.796126,865.4143066406,826.792283
44.053936,930520411.1,816.897251,1050.444441,278.406338,2845.389651,0.877156,2862.7421875,2845.389651
42.555205,997735248.6,793.015785,1331.788368,307.378506,1177.817529,0.811591,1226.7750244141,1177.817529
12.75772,890705902.3,946.689466,1178.474101,266.39568,2964.788588,0.986419,3025.40234375,2964.788588
6.495348,404685891.9,847.717889,1240.068227,301.707014,804.786569,0.991298,818.7709960938,804.786569
27.371772,250729853.2,897.621069,1163.369455,265.528219,561.156207,0.753136,586.9892578125,561.156207
8.269958,832254629.7,912.288367,1354.602708,275.207214,1431.883761,0.99166,1369.4790039063,1431.883761
16.448702,375651792.1,852.324588,1316.708332,266.008962,577.886135,0.918044,656.6354980469,577.886135
10.47024,224887858.9,805.972823,1209.80542,290.060126,421.766426,0.951666,439.0658874512,421.766426
5.493595,110673812.9,873.104302,1210.874747,315.342155,250.893295,0.972591,260.204864502,250.893295
42.785774,142654258.8,785.817649,1269.850489,312.778511,0,0,20.1548347473,0
30.450869,164010622.3,897.073279,1469.833593,298.865492,0,0,34.8725738525,0
6.960053,163233540.1,927.92186,1341.816854,309.848163,290.715837,0.961112,287.4175720215,290.715837
36.481162,613151393.4,956.326866,1053.549442,271.65938,4349.254245,0.866938,4346.8071289063,4349.254245
24.438446,979635595.4,846.275596,1276.26581,276.405277,1677.21042,0.939889,1665.1912841797,1677.21042
44.262635,843405103.7,947.107726,1295.073525,278.897295,1418.442776,0.760396,1461.1555175781,1418.442776
16.67466,424034906.1,783.612102,1102.068813,299.487492,1030.802689,0.953284,993.764831543,1030.802689
38.176118,547403051.1,788.641094,1278.19356,271.855412,638.260196,0.722393,685.1430053711,638.260196
7.327762,448172577.2,794.405229,1328.829311,276.562782,648.979402,0.987317,714.4221801758,648.979402
37.919014,200169366.4,907.056584,1169.498093,267.100268,0,0,108.8059082031,0
49.565702,763320362.9,888.537652,1429.489607,276.815466,481.796506,0.447747,528.9593505859,481.796506
27.065448,942937014,938.312275,1221.974366,271.237992,2410.235813,0.931568,2300.9802246094,2410.235813
44.520162,275194349.1,971.432552,1162.666355,312.987918,196.477153,0.174815,111.9565048218,196.477153
9.126249,398485533.8,943.628792,1207.762455,312.718579,1155.680475,0.983025,1152.0361328125,1155.680475
37.605838,267511177.9,928.143416,1258.657641,274.989592,160.880419,0.256294,122.8488006592,160.880419
5.442613,778505683.4,833.01681,1066.380942,286.459107,2696.379027,0.998009,2740.5270996094,2696.379027
12.792069,550667468.9,831.76708,1289.502912,271.905703,913.4743,0.969057,945.6542358398,913.4743
45.565179,543195915.9,931.844897,1266.131908,299.090882,732.255813,0.58196,675.2418212891,732.255813
34.8183,209976443.5,873.637879,1288.038736,284.579209,0,0,38.3303985596,0
44.666751,605031431.1,953.511078,1431.424792,298.404228,393.815968,0.411747,422.1505737305,393.815968
42.757352,678073731.1,804.082785,1114.64371,285.133599,1443.823333,0.818751,1495.2475585938,1443.823333
38.701816,327728141,864.007152,1374.448478,287.769318,0,0,85.5708694458,0
34.019947,193627563.6,916.278329,1170.6029,289.446366,222.682548,0.371824,222.9897918701,222.682548
34.674631,165257111.2,846.68088,1426.804824,308.479973,0,0,31.6494197845,0
41.311624,8432157.583,935.383392,1276.033968,310.954968,-89.752927,0,-70.3385848999,-89.752927
20.394002,604743380.7,836.21346,1388.007445,303.697377,774.562381,0.914782,793.2353515625,774.562381
40.005647,594552450.7,961.285305,1072.365236,268.147627,3501.161429,0.825279,3547.0256347656,3501.161429
11.812024,316480632,883.35423,1074.208837,316.646284,1294.309045,0.973001,1208.9705810547,1294.309045
23.60053,864487445,967.746019,1196.034036,266.36337,2788.65435,0.94682,2803.9748535156,2788.65435
34.582813,585937458.7,953.399288,1242.682608,276.802854,1269.734968,0.809519,1357.541015625,1269.734968
24.92725,145430642.8,776.46466,1412.172628,272.095177,0,0,50.7089538574,0
43.243454,987695977.3,876.767464,1292.822324,296.027789,1504.409619,0.814706,1577.3785400391,1504.409619
23.351556,176099824.1,879.734916,1030.57,276.440326,768.919188,0.814915,680.0999145508,768.919188
36.337574,289678241.6,929.057744,1118.960257,274.052721,788.522295,0.653478,776.8637695313,788.522295
39.582429,535921329.1,795.586618,1277.480339,316.007394,608.329674,0.692964,651.4694824219,608.329674
49.36136,721453197.8,930.023303,1454.319497,267.578854,319.16453,0.306892,432.2712402344,319.16453
41.89551,814268126.1,821.529966,1123.668081,292.414232,1847.907318,0.852627,1842.2385253906,1847.907318
11.054274,693035316.6,889.96212,1394.817034,278.808493,1029.06222,0.978856,1041.3959960938,1029.06222
22.322236,28012066.16,814.604995,1333.363424,289.01804,-0.409827,0,38.6580429077,-0.409827
24.890777,577077043.3,909.789041,1304.335193,282.310096,1001.897442,0.886345,985.0122680664,1001.897442
6.643692,474680263.7,930.254433,1079.944312,277.000812,2508.664815,0.994442,2459.3449707031,2508.664815
23.916456,473344762,887.851464,1219.184496,273.972461,998.755706,0.891073,975.3466796875,998.755706
40.434437,672060696.4,937.140845,1471.004294,307.029327,560.992427,0.59143,544.4442749023,560.992427
37.513902,125846215.8,846.956797,1468.241292,269.716886,0,0,15.9868326187,0
23.015024,415815112.7,856.677407,1203.558977,307.105643,843.710526,0.890773,776.2448120117,843.710526
29.064426,736789577.9,796.159441,1133.697104,302.325515,1614.13956,0.917056,1613.2215576172,1614.13956
24.791566,213074438,868.037302,1099.215636,296.991297,590.848496,0.800218,622.4106445313,590.848496
44.238626,297004143.7,959.252777,1418.644549,283.853796,0,0,23.5929050446,0
47.735866,737671301.5,937.323017,1386.498059,277.545726,693.389548,0.554438,678.2339477539,693.389548
18.863196,874097322.3,892.312332,1081.067257,296.846468,3619.508309,0.976775,3508.1596679688,3619.508309
10.710932,596243039.7,896.94868,1262.840982,313.912124,1247.117261,0.982796,1247.6268310547,1247.117261
21.392911,602109942.2,851.204764,1437.705349,308.924954,706.362895,0.898382,711.6676025391,706.362895
8.013016,916330443.4,787.921722,1078.631588,292.183479,2557.946332,0.996309,2524.8256835938,2557.946332
42.023971,119243511.7,773.406376,1233.240962,310.518126,0,0,19.6979389191,0
14.041154,846408453.6,872.559472,1134.155831,302.023716,2537.226166,0.984794,2560.9348144531,2537.226166
10.619953,707943001.5,931.143226,1227.674774,307.010062,1834.730275,0.987107,1842.1219482422,1834.730275
27.825313,191218678.6,955.768909,1340.185163,312.889564,132.868687,0.349577,75.491897583,132.868687
12.548402,696313479.6,814.143473,1338.517238,276.093898,1010.380171,0.975032,1031.396484375,1010.380171
7.175266,161511321.6,966.348057,1076.654037,276.936543,1135.418998,0.979745,1218.8958740234,1135.418998
33.587228,643709424.5,958.955257,1154.259122,307.899187,2234.320025,0.865324,2285.8195800781,2234.320025
25.815422,380288473.7,795.165258,1469.330533,291.263127,312.376517,0.72005,232.1528930664,312.376517
15.420701,855245030.3,913.829684,1103.041767,289.445479,3530.129512,0.982628,3439.9399414063,3530.129512
13.030434,655311481.5,813.451743,1423.896884,268.297397,798.890814,0.964552,809.0433349609,798.890814
17.719899,420171303.9,886.329704,1235.429308,306.572884,875.2155,0.928759,806.5325317383,875.2155
39.485395,972098975.8,959.905794,1246.364583,306.08679,2237.33824,0.852619,2212.6357421875,2237.33824
48.597952,696008425.3,840.534337,1177.036351,293.551675,1196.621282,0.727478,1199.6682128906,1196.621282
38.058947,374960268.1,779.535175,1210.1788,317.921579,435.104133,0.625243,471.8002319336,435.104133
8.747314,563527592.9,869.379406,1138.067426,290.981537,1655.032487,0.99108,1674.9799804688,1655.032487
32.4341,824601718.2,945.488879,1167.759917,286.562113,2614.033856,0.899343,2629.8706054688,2614.033856
13.279254,765954078.9,924.563134,1323.561876,273.256338,1441.312323,0.976099,1399.0115966797,1441.312323
33.191269,468556041.5,882.934528,1095.35323,266.244106,1482.27415,0.840355,1461.2683105469,1482.27415
47.90262,494001509.4,781.22212,1193.255955,271.843557,527.194383,0.548931,533.1439819336,527.194383
25.304825,335321842.9,887.169855,1282.189894,264.028683,529.299037,0.801694,573.0257568359,529.299037
39.566578,127790932.9,914.323348,1128.806941,265.013945,0,0,8.9848566055,0
26.568261,940699217.1,920.733211,1292.605084,292.206237,1805.131199,0.923368,1824.0776367188,1805.131199
12.748587,329743427.7,910.273005,1174.195425,274.548995,943.036603,0.959146,942.7436523438,943.036603
12.022998,358071721.1,894.285702,1125.745167,276.337942,1193.883007,0.971292,1197.5739746094,1193.883007
7.886074,274706828.6,867.285155,1189.603013,279.182172,660.985878,0.981162,606.1706542969,660.985878
29.77432,629684605.4,933.860109,1461.782875,297.308197,718.964253,0.798711,749.9028320313,718.964253
34.467197,562324009.9,916.625196,1398.942001,276.98685,636.279892,0.715721,636.1077270508,636.279892
39.774465,554833629.8,841.933791,1316.181874,293.54174,608.705282,0.667518,624.2886352539,608.705282
48.497638,100772900.2,947.999919,1413.313143,293.44561,-24.764585,0,-13.6162643433,-24.764585
33.845182,992103731.6,786.441685,1303.312149,268.13218,1338.942896,0.885668,1318.1370849609,1338.942896
41.991764,773344419.4,794.94318,1285.191737,314.735222,966.832519,0.777229,1012.0473022461,966.832519
24.420197,412143864.1,930.515408,1115.944717,277.900733,1574.054347,0.895066,1514.2911376953,1574.054347
41.197333,437000642.9,962.506208,1298.442518,310.451673,517.695456,0.518475,396.8000183105,517.695456
39.684206,602325112.3,787.053687,1419.50059,273.468494,443.643543,0.601009,405.1992492676,443.643543
34.438799,453040777.5,793.846351,1299.785304,287.098236,498.61877,0.707469,561.379699707,498.61877
34.052496,471977710.2,789.633661,1228.291254,275.867744,664.976998,0.776637,744.9840087891,664.976998
22.761653,874634140,811.31985,1431.826181,283.127299,1001.445773,0.921512,1028.7053222656,1001.445773
27.691807,647681903.5,899.905808,1062.385236,296.135684,2965.602434,0.928185,2935.9831542969,2965.602434
28.088338,483591508,828.785359,1140.984849,313.548465,1093.046905,0.880854,1085.6209716797,1093.046905
27.392324,271544540.2,897.982554,1357.24154,277.642195,278.6662,0.613104,284.9936828613,278.6662
12.720729,197324648.8,807.987543,1459.944079,296.038146,204.260697,0.878119,106.5425109863,204.260697
7.862459,72592874.31,964.69309,1160.592825,272.10587,267.604763,0.923447,256.5513000488,267.604763
17.552622,787144961.5,817.958528,1147.708384,309.289565,1860.758716,0.972308,1855.8972167969,1860.758716
23.502482,970288521.9,961.576084,1417.145385,286.483651,1489.646165,0.925139,1444.2731933594,1489.646165
40.134656,864255362.9,909.134555,1139.676118,298.090109,2562.348359,0.864044,2595.4150390625,2562.348359
10.857133,424330386.2,948.748012,1234.344576,269.754388,1123.954279,0.975094,1120.8909912109,1123.954279
46.453303,111782141.8,814.730191,1244.222498,283.71156,-1.821336,0,4.6702218056,-1.821336
10.776526,827455129.9,782.632217,1406.542211,299.8741,1013.327051,0.983408,1054.2806396484,1013.327051
6.982028,88242522.36,853.278561,1288.689472,281.389444,147.561369,0.932199,150.0676879883,147.561369
18.22298,878875222.9,808.327009,1141.668484,285.98596,2063.342514,0.9737,2035.6564941406,2063.342514
30.849496,22123397.49,966.193752,1111.735205,294.763531,-67.731791,0,-140.8433532715,-67.731791
12.834206,498516505,920.079122,1414.552584,313.344969,732.350242,0.955015,771.2987670898,732.350242
32.752643,693275055.5,861.555767,1218.551858,286.444713,1326.562318,0.867062,1333.3518066406,1326.562318
49.319392,396197999.9,787.894531,1111.163908,263.308196,483.041751,0.486382,356.6666564941,483.041751
35.36751,544487506.6,970.911227,1076.554367,311.556559,3476.711922,0.852864,3640.298828125,3476.711922
22.087958,665555141,972.844646,1429.822849,272.213712,986.987081,0.89918,980.6752319336,986.987081
12.239263,502248926.7,883.777862,1062.926071,307.331868,2214.508932,0.983014,2246.3872070313,2214.508932
13.348885,47538145.95,941.934242,1291.699378,278.630754,46.273195,0.441846,75.236618042,46.273195
25.738565,44957789.18,880.537255,1086.773629,286.774048,0,0,-16.9604110718,0
29.978443,606854761,827.214347,1114.319627,300.668123,1525.812583,0.897182,1562.3405761719,1525.812583
12.613911,623010104.6,912.945845,1471.441871,293.642501,811.404115,0.962198,825.0621337891,811.404115
7.200431,415321819.7,807.015894,1393.712269,273.54247,540.339407,0.984401,565.8809814453,540.339407
29.508091,512931772.7,967.070935,1389.973598,297.202452,720.77571,0.783957,745.4385375977,720.77571
45.658011,203391739.8,791.354043,1239.839658,265.35939,0,0,20.7008132935,0
12.010481,625764190.8,803.464504,1146.101134,288.696148,1444.611186,0.984034,1479.7142333984,1444.611186
19.51703,528972757.5,839.997329,1418.440078,280.953524,636.626042,0.905217,640.0912475586,636.626042
31.103795,546574295.2,880.956633,1319.278599,317.304351,784.042395,0.811763,834.6420288086,784.042395
7.269902,143219668.6,928.822226,1073.402285,287.395856,770.529577,0.976589,763.7774047852,770.529577
48.101681,702393888.7,950.465591,1215.218911,304.194275,1461.124817,0.708199,1469.3413085938,1461.124817
37.319605,2030135.323,878.840774,1209.510146,295.141506,-77.325348,0,-36.6155891418,-77.325348
22.731107,444378302,900.160664,1370.458704,301.542578,624.235017,0.861178,680.8739013672,624.235017
13.587293,627570582.6,916.239625,1028.309425,292.85661,4429.651064,0.984273,4490.5859375,4429.651064
5.177685,277672768.4,849.698118,1140.051775,303.51523,758.692478,0.993543,743.6569213867,758.692478
42.132432,832891274.1,904.66506,1345.361832,282.669266,1100.922039,0.757322,1066.7867431641,1100.922039
9.297907,167574679.1,794.708346,1420.584149,304.364867,191.670074,0.924818,144.845916748,191.670074
32.155307,542758138.1,965.588478,1426.35231,312.932375,651.841052,0.733199,649.7842407227,651.841052
11.019026,854775103.1,777.661244,1298.284251,308.559477,1278.949651,0.986942,1287.6512451172,1278.949651
24.408639,285253651.4,794.374927,1226.573045,308.261197,424.689931,0.809014,454.1404418945,424.689931
7.756016,198102465.8,927.140659,1162.95843,301.945982,644.619709,0.976023,665.4706420898,644.619709
19.096996,906144514.8,854.711097,1032.798841,270.672727,4039.602821,0.978609,3941.3395996094,4039.602821
18.540555,1650259.807,894.473656,1089.251831,284.695585,-28.906503,0,-115.6667098999,-28.906503
41.512078,69076077.26,789.297669,1049.957351,315.793214,-1.539789,0,-19.6325550079,-1.539789
5.79976,978649392.1,873.025818,1115.637898,271.534061,3214.17806,0.99795,3275.9201660156,3214.17806
29.714267,89742915.81,912.465131,1205.998758,295.054563,0,0,30.4735126495,0
38.564566,707568106,841.246545,1277.819639,286.522843,1011.165835,0.796093,1022.1467285156,1011.165835
45.81789,515084498.1,793.892269,1344.121364,269.246253,270.338015,0.369184,276.8596801758,270.338015
20.105969,562209156.1,942.228375,1070.627919,292.061514,3328.715148,0.956067,3437.8894042969,3328.715148
10.04584,623363002.2,847.651621,1132.845659,281.770683,1729.34263,0.989441,1766.1131591797,1729.34263
16.194086,259681633.4,841.82718,1467.406447,264.842308,269.072298,0.848427,199.7408905029,269.072298
16.728052,322520647.3,835.190197,1220.879561,272.295018,607.265378,0.918273,613.9548950195,607.265378
28.196777,935642680.8,891.319689,1280.039999,272.082593,1712.730259,0.915182,1722.66015625,1712.730259
21.047415,207324346,879.471977,1398.279258,273.776032,208.177782,0.679507,241.245803833,208.177782
35.552788,975433370.5,813.6243,1144.489229,275.28934,2141.237044,0.904854,2105.6853027344,2141.237044
9.141592,523049942.8,894.490251,1085.089571,285.295236,2172.941252,0.990495,2211.1616210938,2172.941252
6.087161,151350452.5,963.706244,1351.580265,281.142563,287.780365,0.967705,291.0491943359,287.780365
32.173271,454414532.7,878.605999,1245.563148,305.498208,763.491234,0.787665,780.8365478516,763.491234
36.200887,85550746.4,799.299137,1030.215674,310.087113,0,0,-112.5326385498,0
33.433541,224487013.7,785.956585,1178.744862,280.075221,225.613397,0.492112,260.9364929199,225.613397
34.989507,577340295.8,927.358015,1363.30725,286.764797,750.068619,0.740484,750.844909668,750.068619
48.65249,876264245.5,937.436492,1177.390468,268.797613,2240.890353,0.783359,2284.6420898438,2240.890353
28.01629,763652312.5,921.206966,1420.884447,312.768842,1008.054561,0.868009,1022.4401855469,1008.054561
28.176005,807497479,885.335833,1196.986047,292.303092,1872.046007,0.917616,1855.5860595703,1872.046007
46.575346,830624926.9,857.488321,1162.849023,279.636628,1736.193989,0.803079,1766.2698974609,1736.193989
40.095214,219080448.7,827.643521,1447.10696,271.189081,0,0,27.0270843506,0
13.558951,382278415,875.486464,1359.497541,263.186579,571.606357,0.938662,638.4579467773,571.606357
25.494902,625968727.3,923.531092,1054.413625,301.2293,3590.404159,0.938995,3754.201171875,3590.404159
23.06702,758689380.1,777.543329,1341.693377,314.146119,972.929487,0.922197,990.8625488281,972.929487
35.538233,676919908.2,826.391388,1108.630456,313.672936,1691.185868,0.875492,1699.8128662109,1691.185868
49.021842,765088304.7,876.080843,1269.954646,268.165749,1027.082562,0.677549,966.5493164063,1027.082562
42.687999,882266272.7,786.968836,1334.045415,306.928625,984.034955,0.778131,1053.3559570313,984.034955
11.703168,416961226,786.037015,1219.818723,317.094912,743.110106,0.969701,791.1334838867,743.110106
30.866007,336448087.1,814.952181,1414.832524,311.718223,232.528783,0.536835,183.4496154785,232.528783
27.259782,957037952.7,957.051284,1172.33781,267.845302,3263.513729,0.939255,3308.2932128906,3263.513729
16.560886,531724616.9,851.743125,1395.306981,275.828184,702.214467,0.932199,724.0881347656,702.214467
24.4159,701976998.1,846.50312,1457.408401,287.43434,776.530369,0.884002,782.2291870117,776.530369
12.121746,102827834,796.546373,1088.784844,300.709966,256.437049,0.897534,240.9507293701,256.437049
20.127059,963151381.9,897.187214,1435.481372,303.451586,1284.596058,0.943352,1288.9915771484,1284.596058
34.416619,535856693,891.057995,1340.6311,305.367873,682.723364,0.742736,714.9873657227,682.723364
19.408936,302573502.6,807.048528,1103.477245,290.012211,751.913223,0.910926,700.9471435547,751.913223
29.014779,878035651,838.181943,1471.767322,311.914599,920.145047,0.869092,957.6974487305,920.145047
18.557247,710981144.9,908.551551,1308.016992,290.529578,1303.88496,0.948228,1242.5358886719,1303.88496
31.848854,778820191.7,926.078054,1382.57538,316.71197,1100.310753,0.845147,1096.4892578125,1100.310753
21.760193,268412251,948.963699,1265.895661,308.721453,538.623319,0.823353,484.1747741699,538.623319
41.307107,35902515.69,813.382791,1369.049059,285.383805,-36.179029,0,0.3910099566,-36.179029
48.027274,802460879.5,837.295277,1261.44943,289.960747,1072.865515,0.721488,1004.2044067383,1072.865515
46.32936,261455332,843.506339,1155.085477,297.763889,0,0,29.3397712708,0
20.862985,61701346.27,955.717053,1336.898339,310.576493,0,0,38.9321250916,0
29.30656,519540671.1,895.169732,1381.478719,311.862554,653.068329,0.797424,712.7026977539,653.068329
43.25687,552183040.5,786.062546,1433.55952,272.228827,232.932824,0.353008,186.6378173828,232.932824
17.318057,276070410.1,813.731406,1144.244347,298.026068,612.957757,0.914221,554.1468505859,612.957757
23.763112,147413636.3,930.444695,1116.607992,283.269797,443.721357,0.708289,450.9936218262,443.721357
7.652372,290424944.6,926.296107,1409.485485,290.006754,444.304805,0.972056,495.6657714844,444.304805
40.688328,949584541.4,956.703343,1141.774154,289.134893,3507.407963,0.870712,3499.5546875,3507.407963
31.777996,391464147.8,833.632467,1213.889359,309.368757,629.589099,0.772337,655.6466674805,629.589099
47.070281,472945483.1,776.685164,1394.516038,273.376648,0,0,29.7248706818,0
23.582543,12680766.85,957.986963,1297.448592,267.236005,-21.273961,0,23.6665077209,-21.273961
16.749281,63148256.04,901.400241,1209.975877,270.206219,75.246864,0.469012,132.7762908936,75.246864
49.872456,793317111.2,853.991911,1370.863301,313.894844,679.320064,0.573092,698.9395751953,679.320064
46.400637,752418016.6,940.823519,1087.266395,300.350868,3313.251458,0.812839,3276.4548339844,3313.251458
44.704409,521626315.2,845.116884,1204.964643,317.969199,747.307376,0.651402,666.0198974609,747.307376
20.132396,847080746.5,868.356121,1285.478078,266.350205,1506.547841,0.951564,1458.3524169922,1506.547841
27.350135,785910984.3,936.925599,1408.644514,316.222201,1112.830898,0.879559,1103.9403076172,1112.830898
18.899105,772677168.8,968.501915,1105.779095,290.475003,4299.806462,0.969679,4388.4340820313,4299.806462
32.285951,130855915,791.575691,1259.24881,299.542517,0,0,38.5127410889,0
12.130789,47631504.56,799.060462,1080.943309,299.717248,104.338511,0.759812,47.6399345398,104.338511
42.351428,811838129.8,967.871305,1310.189767,286.689028,1388.059536,0.76428,1428.8853759766,1388.059536
41.473365,502439671.2,890.091999,1452.067426,304.509609,176.168326,0.259191,203.5660552979,176.168326
14.004299,470149878.2,939.027916,1307.943087,314.782569,935.794371,0.95464,896.8078613281,935.794371
43.454241,94149289.42,856.274718,1457.849217,303.611451,-1.650887,0,1.1866608858,-1.650887
28.370382,387965375.5,897.299729,1278.601627,311.638921,624.816369,0.790353,650.1218261719,624.816369
9.708385,742090429,852.508986,1230.277385,295.729901,1531.66645,0.989958,1542.96875,1531.66645
17.93543,439176192.2,923.032323,1251.462233,302.204453,964.017155,0.927937,909.143737793,964.017155
35.793227,126254366,892.914514,1098.481769,279.162127,0,0,-24.3045597076,0
27.185696,300999161.2,970.619816,1197.39227,274.929514,809.514398,0.784627,884.3190307617,809.514398
17.983537,752091885.5,877.513104,1140.530989,298.693309,2204.79156,0.970002,2117.7546386719,2204.79156
39.478022,114774580,888.968944,1320.297107,275.044231,0,0,11.74817276,0
42.301016,524034115.2,877.868203,1385.67288,282.358241,365.757229,0.461443,365.110168457,365.757229
27.074878,134426832.1,919.121112,1253.21901,278.25415,45.554464,0.145681,84.2039794922,45.554464
31.376143,342516545.2,931.450131,1219.691587,288.447928,679.940271,0.734177,639.9931030273,679.940271
42.706861,618156772.9,970.682359,1077.005691,302.484877,3722.814275,0.809605,3873.0900878906,3722.814275
12.656065,506995862.9,781.274664,1296.547636,267.013695,749.364512,0.965242,799.3938598633,749.364512
33.298939,753175634.7,826.817495,1143.822012,263.681051,1694.913308,0.890585,1691.1818847656,1694.913308
36.61683,17654822.44,803.092628,1042.899258,300.471784,-63.100828,0,-37.2228240967,-63.100828
10.307925,897043149.7,952.857657,1193.524253,285.700251,2880.536096,0.9911,2951.6962890625,2880.536096
25.059164,385161419.7,898.782592,1040.996933,275.888278,1964.862375,0.901967,1941.4866943359,1964.862375
12.282138,79811195.97,934.085919,1063.68919,286.853317,427.996519,0.872019,473.1812438965,427.996519
37.704163,375746748.6,860.324353,1459.507128,304.018969,0,0,16.454744339,0
21.488935,504943367.7,967.210147,1246.691212,273.996431,1271.398918,0.911048,1297.9973144531,1271.398918
46.645529,39316121.93,934.445867,1132.936205,304.710294,-129.980154,0,-124.2608947754,-129.980154
25.455075,80044114.64,793.086361,1365.777982,277.666298,0,0,40.0917892456,0
25.483386,144610955.6,885.045731,1043.062195,263.469801,527.070838,0.714656,519.9606323242,527.070838
25.433767,344131142.7,791.290929,1350.823484,307.664894,371.395409,0.772385,403.975769043,371.395409
