h_m,q_W,tamb_C,tin_C,tout_K,mdot_kg_per_s
30.100000,478914788.030000,43.620000,548.580000,1073.149983,1361.958143
31.240000,761961885.750000,11.320000,522.250000,1073.149983,2053.178407
29.520000,779068108.050000,23.550000,509.310000,1073.149983,2033.498417
27.850000,335650655.340000,15.590000,527.650000,1073.149983,856.492548
37.540000,461084462.140000,-1.840000,564.490000,1073.149983,1277.965176
29.470000,802445967.060000,4.600000,535.390000,1073.149983,2295.581568
40.460000,721548736.090000,25.690000,565.160000,1073.149983,2136.541992
37.950000,681152353.480000,40.660000,553.040000,1073.149983,1945.048108
37.400000,543500653.430000,36.030000,538.030000,1073.149983,1420.628201
37.860000,597457959.850000,12.530000,525.360000,1073.149983,1509.432694
31.860000,827571408.890000,4.520000,542.900000,1073.149983,2410.071385
44.510000,700358906.890000,25.970000,530.670000,1073.149983,1753.542651
29.980000,610324728.290000,18.540000,503.540000,1073.149983,1525.445134
30.820000,529016292.020000,22.310000,508.280000,1073.149983,1314.419537
29.950000,420652118.420000,38.320000,517.460000,1073.149983,1053.617727
38.390000,665103331.960000,5.340000,501.720000,1073.149983,1574.976811
25.040000,545697067.290000,3.990000,510.170000,1073.149983,1421.343213
34.640000,353256662.840000,4.310000,535.990000,1073.149983,851.502330
27.620000,606216590.830000,7.410000,508.310000,1073.149983,1559.170071
29.670000,403499828.920000,44.610000,543.610000,1073.149983,1104.069452
43.310000,468422226.730000,7.000000,522.000000,1073.149983,1022.383628
38.600000,509424005.870000,14.290000,521.390000,1073.149983,1221.201317
34.250000,408687938.300000,26.780000,562.760000,1073.149983,1144.014560
27.570000,315725861.150000,4.910000,568.950000,1073.149983,933.364713
30.890000,383115595.170000,29.590000,511.140000,1073.149983,915.562656
33.730000,664333071.550000,-4.190000,563.840000,1073.149983,2026.269572
34.920000,838571393.060000,-4.560000,562.700000,1073.149983,2595.208375
25.530000,716933270.140000,34.620000,549.320000,1073.149983,2187.514650
25.910000,392097772.060000,33.050000,559.920000,1073.149983,1176.771141
29.780000,480427103.800000,2.080000,506.230000,1073.149983,1179.657332
32.480000,352148524.510000,32.720000,505.320000,1073.149983,794.155901
27.800000,465500237.030000,27.040000,509.410000,1073.149983,1170.442808
41.040000,434887834.700000,37.800000,511.010000,1073.149983,930.035982
45.000000,473798902.870000,13.860000,525.620000,1073.149983,1021.163509
25.360000,473901591.740000,7.120000,517.900000,1073.149983,1248.253918
39.100000,338592317.770000,20.070000,528.280000,1073.149983,710.732192
36.760000,368445249.130000,19.570000,519.120000,1073.149983,819.410240
26.670000,391732199.740000,23.260000,517.150000,1073.149983,999.057475
28.240000,766897440.410000,-4.200000,532.310000,1073.149983,2174.747822
44.330000,764484179.630000,-0.360000,534.960000,1073.149983,1974.120423
43.750000,498143907.560000,-5.000000,511.370000,1073.149983,1064.481758
40.010000,676528570.230000,20.400000,515.060000,1073.149983,1657.771402
33.450000,330277798.620000,22.170000,525.850000,1073.149983,769.731699
29.760000,759797880.030000,21.240000,556.870000,1073.149983,2345.166178
42.180000,371620057.350000,-1.280000,504.390000,1073.149983,693.429787
26.410000,530608526.660000,-4.920000,512.600000,1073.149983,1377.021282
26.530000,602136591.590000,24.560000,501.940000,1073.149983,1527.392809
44.770000,302273952.590000,14.880000,540.820000,1073.149983,478.637734
43.960000,431724746.380000,12.020000,504.690000,1073.149983,844.764504
39.000000,616178914.730000,31.200000,565.620000,1073.149983,1802.335925
25.500000,754092784.010000,9.010000,541.050000,1073.149983,2236.092744
28.200000,528868203.670000,41.650000,549.080000,1073.149983,1546.340265
41.160000,791649433.430000,40.100000,544.830000,1073.149983,2189.929218
25.300000,339669049.130000,7.000000,523.080000,1073.149983,877.959010
34.250000,403975487.820000,12.790000,522.300000,1073.149983,970.066033
26.400000,477204198.900000,4.400000,559.080000,1073.149983,1450.871433
36.810000,335312519.990000,8.180000,514.640000,1073.149983,704.332848
35.710000,744404269.330000,29.050000,532.840000,1073.149983,2024.888773
35.880000,561283673.810000,31.820000,565.540000,1073.149983,1660.157055
36.040000,450067096.910000,10.140000,516.050000,1073.149983,1060.842729
26.750000,769709199.290000,34.970000,533.370000,1073.149983,2211.075022
34.140000,769010585.350000,37.010000,509.780000,1073.149983,1960.289280
36.310000,529135916.910000,25.270000,552.430000,1073.149983,1465.017432
33.310000,502698252.450000,8.610000,527.980000,1073.149983,1296.345739
34.930000,430151596.900000,36.010000,508.550000,1073.149983,995.759150
33.420000,458432339.680000,-0.180000,569.810000,1073.149983,1360.032506
30.610000,595246476.660000,17.310000,553.410000,1073.149983,1759.911128
43.290000,351770952.510000,30.360000,538.620000,1073.149983,697.303636
33.770000,394759813.730000,3.310000,568.990000,1073.149983,1127.934613
34.610000,711258132.500000,43.950000,528.050000,1073.149983,1907.428077
34.850000,445545881.770000,5.640000,557.300000,1073.149983,1231.643201
38.480000,594366532.410000,6.520000,548.040000,1073.149983,1616.774433
43.410000,393455646.330000,-4.640000,569.840000,1073.149983,941.613335
26.660000,551781086.770000,43.670000,527.170000,1073.149983,1511.264641
28.470000,535578073.260000,22.690000,521.450000,1073.149983,1415.442057
43.830000,370199084.270000,7.520000,554.850000,1073.149983,793.049691
32.460000,474885458.310000,39.170000,536.370000,1073.149983,1263.303064
36.620000,408506974.050000,25.100000,540.320000,1073.149983,1015.847734
25.900000,493882275.090000,8.790000,562.680000,1073.149983,1534.892691
38.840000,469388103.880000,41.720000,512.890000,1073.149983,1072.239676
35.180000,773115652.860000,-3.870000,550.380000,1073.149983,2255.637328
32.650000,650088557.810000,2.190000,566.670000,1073.149983,2016.488658
32.600000,849214275.340000,8.350000,557.730000,1073.149983,2614.651847
38.250000,623268548.790000,44.510000,540.030000,1073.149983,1669.397373
34.110000,599983611.030000,34.950000,500.120000,1073.149983,1441.924804
36.630000,708603204.860000,1.300000,516.070000,1073.149983,1794.684422
39.450000,700266509.790000,36.640000,525.410000,1073.149983,1796.482811
39.230000,839751126.250000,42.860000,553.490000,1073.149983,2450.393602
43.150000,431881839.670000,28.000000,563.250000,1073.149983,1070.346863
34.020000,640518693.180000,12.500000,566.520000,1073.149983,1964.255034
44.900000,575933733.850000,18.560000,560.040000,1073.149983,1522.006908
33.790000,536841256.030000,42.780000,535.960000,1073.149983,1436.283180
29.090000,409353029.740000,31.710000,500.440000,1073.149983,974.097325
37.370000,538034080.090000,25.540000,558.110000,1073.149983,1511.786867
41.200000,541573351.170000,26.310000,529.970000,1073.149983,1318.773528
29.320000,583127968.430000,43.530000,514.490000,1073.149983,1511.860171
33.330000,432628810.090000,1.190000,518.070000,1073.149983,1049.858601
39.700000,377304306.450000,37.350000,514.940000,1073.149983,790.095645
35.950000,545829694.910000,3.910000,561.790000,1073.149983,1577.714452
43.010000,519098501.420000,37.370000,522.940000,1073.149983,1192.697351
36.000000,830124878.760000,6.380000,528.830000,1073.149983,2246.724983
34.230000,609044688.610000,24.510000,569.720000,1073.149983,1878.697250
38.730000,376120107.570000,5.280000,520.680000,1073.149983,813.350227
37.920000,460223114.130000,36.980000,543.780000,1073.149983,1177.858150
35.780000,580257716.020000,40.350000,528.440000,1073.149983,1504.527121
27.110000,699281477.040000,33.220000,522.830000,1073.149983,1918.409335
34.370000,395275959.980000,26.860000,552.760000,1073.149983,1054.127328
30.920000,669486766.780000,27.560000,551.250000,1073.149983,1984.895668
32.760000,415306705.930000,2.190000,503.840000,1073.149983,960.855830
26.020000,361264381.570000,27.790000,517.930000,1073.149983,920.131093
43.440000,601928051.780000,11.730000,533.110000,1073.149983,1480.737742
28.040000,718069894.000000,11.000000,520.700000,1073.149983,1948.276672
44.010000,355322171.270000,24.870000,515.680000,1073.149983,635.101117
37.500000,579773536.680000,6.500000,505.040000,1073.149983,1366.601863
32.340000,456522047.360000,32.720000,566.570000,1073.149983,1354.569184
35.090000,557740617.140000,-0.680000,547.480000,1073.149983,1542.244254
27.130000,457514386.700000,28.930000,556.310000,1073.149983,1363.843274
41.470000,831645096.050000,20.870000,538.230000,1073.149983,2253.424180
31.150000,547581713.960000,6.990000,501.400000,1073.149983,1331.941562
39.090000,756764369.310000,42.820000,544.990000,1073.149983,2111.203686
28.460000,730141802.400000,1.270000,523.500000,1073.149983,1997.597306
44.540000,302530657.060000,16.190000,559.740000,1073.149983,527.241199
29.350000,749459756.320000,3.650000,538.730000,1073.149983,2159.316237
36.430000,495757095.110000,6.650000,519.740000,1073.149983,1202.453718
33.150000,620559881.790000,22.840000,514.830000,1073.149983,1579.044864
26.240000,307011851.210000,18.010000,502.980000,1073.149983,725.133980
29.610000,763392547.370000,-3.610000,521.230000,1073.149983,2066.859045
35.710000,506887056.190000,39.800000,552.820000,1073.149983,1404.876544
30.800000,643632471.760000,9.290000,568.520000,1073.149983,2035.677759
32.130000,410037392.360000,-0.310000,519.460000,1073.149983,1002.661971
25.660000,784962321.570000,15.020000,538.240000,1073.149983,2308.279880
28.730000,641355416.640000,35.610000,533.270000,1073.149983,1795.883829
37.980000,785164307.570000,38.860000,503.420000,1073.149983,1922.315621
32.390000,301054599.500000,12.510000,503.650000,1073.149983,642.918276
43.480000,812151101.840000,-1.940000,515.450000,1073.149983,1995.867412
34.600000,800412870.930000,7.330000,530.090000,1073.149983,2185.043941
28.690000,649331988.030000,19.890000,537.270000,1073.149983,1845.766152
36.260000,833870028.000000,1.170000,507.580000,1073.149983,2098.658750
28.720000,416729083.540000,40.950000,545.000000,1073.149983,1161.496892
41.670000,607939501.770000,5.910000,522.820000,1073.149983,1473.204797
39.260000,513489452.510000,1.940000,500.590000,1073.149983,1141.891042
35.330000,461320489.930000,40.550000,544.900000,1073.149983,1223.824054
30.430000,638178657.790000,2.710000,523.320000,1073.149983,1704.028733
40.160000,563517668.980000,34.240000,532.570000,1073.149983,1415.495014
41.090000,677321154.970000,37.910000,539.290000,1073.149983,1791.564664
29.280000,420538362.340000,38.180000,538.670000,1073.149983,1140.609545
36.560000,802285092.000000,0.310000,507.220000,1073.149983,2004.694566
25.300000,508936802.720000,9.350000,561.780000,1073.149983,1587.294866
39.910000,363275152.420000,-2.460000,511.450000,1073.149983,727.322398
32.280000,524888714.410000,20.140000,522.980000,1073.149983,1352.091460
33.850000,341120053.650000,32.680000,520.090000,1073.149983,783.114750
33.140000,602452759.770000,2.300000,536.200000,1073.149983,1641.539556
33.500000,495976192.090000,37.890000,560.510000,1073.149983,1440.552394
37.040000,503953398.660000,16.060000,524.870000,1073.149983,1241.138651
36.510000,795012881.330000,18.520000,565.690000,1073.149983,2455.510424
43.420000,828333529.170000,36.120000,543.470000,1073.149983,2259.451788
34.720000,492187697.730000,-1.520000,517.950000,1073.149983,1205.144510
26.920000,601320690.350000,5.240000,535.990000,1073.149983,1706.653811
32.270000,702938214.960000,5.250000,513.170000,1073.149983,1811.572374
42.980000,686424928.100000,43.720000,551.820000,1073.149983,1877.296140
42.470000,661264126.560000,38.350000,549.300000,1073.149983,1785.236414
36.530000,404121880.400000,12.780000,517.680000,1073.149983,924.794480
33.960000,501827205.280000,34.010000,535.290000,1073.149983,1322.627970
29.840000,696834749.610000,14.940000,525.970000,1073.149983,1901.714611
30.260000,358816015.010000,31.660000,548.310000,1073.149983,971.696707
35.870000,705087682.980000,40.260000,556.500000,1073.149983,2080.211157
39.480000,444291802.300000,23.950000,505.180000,1073.149983,961.841829
37.270000,687837183.110000,7.410000,538.390000,1073.149983,1866.683999
29.540000,407918921.080000,27.130000,500.980000,1073.149983,967.283396
31.310000,633762772.630000,1.410000,501.290000,1073.149983,1564.067781
41.310000,637321494.950000,23.680000,507.900000,1073.149983,1493.495900
38.310000,828116516.560000,19.860000,567.120000,1073.149983,2556.998329
38.220000,389022092.560000,17.490000,509.350000,1073.149983,831.095063
43.290000,471344576.600000,21.470000,562.420000,1073.149983,1203.144912
28.340000,775031970.290000,1.930000,546.990000,1073.149983,2321.377959
39.260000,772547200.890000,43.760000,557.750000,1073.149983,2266.637591
43.860000,474613293.610000,-0.870000,536.080000,1073.149983,1082.391786
30.210000,756364382.270000,25.840000,530.790000,1073.149983,2111.619144
38.020000,397656328.790000,26.210000,517.420000,1073.149983,884.509445
28.580000,840783891.010000,-2.590000,528.960000,1073.149983,2368.609819
39.480000,301681928.100000,10.880000,541.620000,1073.149983,609.395416
43.330000,683763683.940000,14.570000,550.370000,1073.149983,1846.351757
31.210000,715728729.480000,-4.120000,535.380000,1073.149983,2006.560687
27.130000,562146006.560000,34.990000,511.160000,1073.149983,1455.880422
44.280000,606883144.090000,34.910000,556.140000,1073.149983,1618.789530
29.870000,824820349.300000,19.750000,544.210000,1073.149983,2439.598798
28.160000,660395845.480000,28.960000,536.650000,1073.149983,1882.468033
29.530000,717187447.500000,3.240000,503.690000,1073.149983,1823.789474
25.410000,339168920.470000,-4.580000,547.660000,1073.149983,955.041229
29.540000,739612938.190000,25.100000,551.910000,1073.149983,2236.812825
35.370000,740642546.810000,8.720000,560.810000,1073.149983,2238.615906
43.800000,438269897.720000,33.830000,531.920000,1073.149983,957.967073
42.410000,452289944.910000,42.400000,514.930000,1073.149983,972.287293
40.910000,457223597.960000,-1.360000,550.340000,1073.149983,1139.884882
29.640000,597736797.700000,13.910000,510.400000,1073.149983,1527.070864
33.330000,735942150.150000,23.920000,556.890000,1073.149983,2218.930369
39.220000,796434572.180000,43.530000,519.760000,1073.149983,2045.079420
34.060000,629210236.020000,3.550000,543.310000,1073.149983,1757.530202
40.800000,344166376.200000,-1.750000,562.910000,1073.149983,792.102923
44.440000,688247597.600000,27.210000,559.140000,1073.149983,1908.060900
36.730000,378095905.330000,-0.060000,534.890000,1073.149983,894.427517
43.000000,754585794.490000,20.290000,513.880000,1073.149983,1832.927924
31.360000,769676247.870000,37.230000,519.280000,1073.149983,2056.237739
33.780000,539007296.580000,18.880000,504.150000,1073.149983,1294.357081
26.450000,392650306.450000,-2.360000,502.540000,1073.149983,955.503940
38.140000,567452720.610000,6.220000,551.300000,1073.149983,1554.109159
34.080000,839375356.020000,10.130000,513.900000,1073.149983,2185.122467
33.340000,569907949.480000,36.670000,532.810000,1073.149983,1524.999457
33.240000,622304947.370000,27.170000,520.990000,1073.149983,1616.413203
33.350000,308859891.180000,-2.740000,551.880000,1073.149983,772.763493
41.110000,711308726.540000,42.100000,504.090000,1073.149983,1685.775712
29.160000,848220986.730000,-0.710000,500.810000,1073.149983,2169.978241
25.740000,837362362.510000,-1.660000,562.880000,1073.149983,2716.409749
26.270000,834049176.280000,4.340000,552.440000,1073.149983,2589.623296
32.280000,300061863.120000,26.620000,515.090000,1073.149983,667.876944
26.300000,322293671.580000,35.050000,515.810000,1073.149983,800.374561
44.420000,680578828.790000,26.000000,509.140000,1073.149983,1577.438772
35.280000,366855407.970000,28.500000,519.840000,1073.149983,839.633671
25.140000,509971040.920000,44.370000,533.000000,1073.149983,1429.858969
