P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1069.18,323.15,0.4063044651
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,253,0.4121355121
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,267.03,0.412135472
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,281.06,0.4121297379
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,295.09,0.4113101194
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,309.12,0.4050968801
200000000,1089.18,21289471.46,3.64,15.24,205.07,1.05,1064.18,323.15,0.4050968801
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,253,0.2389169352
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,267.03,0.2389168927
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,281.06,0.238910811
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,295.09,0.2380415042
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,309.12,0.2314515955
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1135.45,323.15,0.2314515955
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,253,0.2318659161
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,267.03,0.2318658736
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,281.06,0.2318597923
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,295.09,0.2309905389
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,309.12,0.2244010355
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1130.45,323.15,0.2244010355
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,253,0.2250448863
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,267.03,0.2250448436
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,281.06,0.2250387499
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,295.09,0.2241677235
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,309.12,0.2175647791
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1125.45,323.15,0.2175647791
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,253,0.2188658238
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,267.03,0.2188657809
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,281.06,0.2188596447
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,295.09,0.2179825478
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,309.12,0.2113335854
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1120.45,323.15,0.2113335854
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,253,0.2126072683
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,267.03,0.2126072251
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,281.06,0.2126010455
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,295.09,0.2117177493
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,309.12,0.2050217915
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1115.45,323.15,0.2050217915
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,253,0.2059147532
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,267.03,0.2059147097
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,281.06,0.2059084912
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,295.09,0.2050196327
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,309.12,0.198281509
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.5,1110.45,323.15,0.198281509
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,253,0.326944493
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,267.03,0.3269444531
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,281.06,0.3269387487
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,295.09,0.3261233677
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,309.12,0.3199422515
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1135.45,323.15,0.3199422515
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,253,0.32234858
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,267.03,0.3223485399
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,281.06,0.3223428154
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,295.09,0.3215245631
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,309.12,0.3153216802
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1130.45,323.15,0.3153216802
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,253,0.3176524998
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,267.03,0.3176524596
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,281.06,0.3176467057
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,295.09,0.3168242625
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,309.12,0.3105896096
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1125.45,323.15,0.3105896096
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,253,0.3969090221
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,267.03,0.3969088846
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,281.06,0.3968892288
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,295.09,0.3940796721
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,309.12,0.372781411
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1120.45,323.15,0.372781411
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,253,0.307893466
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,267.03,0.3078934253
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,281.06,0.3078876117
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,295.09,0.3070566237
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,309.12,0.3007571966
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1115.45,323.15,0.3007571966
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,253,0.3027884644
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,267.03,0.3027884235
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,281.06,0.3027825797
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,295.09,0.301947278
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,309.12,0.29561515
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.61,1110.45,323.15,0.29561515
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,253,0.3678992288
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,267.03,0.3678991889
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,281.06,0.3678934853
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,295.09,0.3670782279
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,309.12,0.3608980487
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1135.45,323.15,0.3608980487
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,253,0.3644387299
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,267.03,0.3644386899
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,281.06,0.3644329692
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,295.09,0.3636152605
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,309.12,0.3574164988
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1130.45,323.15,0.3574164988
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,253,0.3612075012
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,267.03,0.3612074611
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,281.06,0.3612017322
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,295.09,0.3603828584
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,309.12,0.3541752638
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1125.45,323.15,0.3541752638
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,253,0.3577642535
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,267.03,0.3577642134
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,281.06,0.3577584792
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,295.09,0.3569388452
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,309.12,0.3507254882
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1120.45,323.15,0.3507254882
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,253,0.3542741159
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,267.03,0.3542740757
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,281.06,0.3542683352
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,295.09,0.3534477961
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,309.12,0.3472275782
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1115.45,323.15,0.3472275782
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,253,0.3507547663
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,267.03,0.3507547261
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,281.06,0.3507489779
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,295.09,0.3499273452
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,309.12,0.3436988371
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.72,1110.45,323.15,0.3436988371
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,253,0.3940969615
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,267.03,0.3940969226
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,281.06,0.394091361
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,295.09,0.393296409
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,309.12,0.3872701571
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1135.45,323.15,0.3872701571
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,253,0.390802227
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,267.03,0.390802188
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,281.06,0.390796603
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,295.09,0.3899983027
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,309.12,0.383946669
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1130.45,323.15,0.383946669
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,253,0.387556922
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,267.03,0.3875568828
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,281.06,0.3875512764
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,295.09,0.3867499067
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,309.12,0.3806750049
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1125.45,323.15,0.3806750049
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,253,0.3844857496
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,267.03,0.3844857102
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,281.06,0.3844800876
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,295.09,0.3836763932
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,309.12,0.3775838692
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1120.45,323.15,0.3775838692
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,253,0.3813666166
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,267.03,0.3813665772
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,281.06,0.3813609374
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,295.09,0.3805547979
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,309.12,0.374443738
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1115.45,323.15,0.374443738
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,253,0.3781243523
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,267.03,0.3781243127
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,281.06,0.3781186578
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,295.09,0.3773103508
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,309.12,0.3711828604
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.83,1110.45,323.15,0.3711828604
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,253,0.404745591
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,267.03,0.4047455517
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,281.06,0.4047399283
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,295.09,0.4039361374
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,309.12,0.397842881
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1135.45,323.15,0.397842881
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,253,0.4037643042
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,267.03,0.4037642651
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,281.06,0.4037586721
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,295.09,0.4029592127
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,309.12,0.3968987927
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1130.45,323.15,0.3968987927
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,253,0.4029132727
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,267.03,0.4029132338
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,281.06,0.4029076741
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,295.09,0.402112989
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,309.12,0.3960887604
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1125.45,323.15,0.3960887604
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,253,0.4020556539
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,267.03,0.4020556152
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,281.06,0.4020500886
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,295.09,0.4012601307
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,309.12,0.3952717381
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1120.45,323.15,0.3952717381
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,253,0.4000219795
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,267.03,0.4000219408
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,281.06,0.4000164198
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,295.09,0.399227252
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,309.12,0.3932448491
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1115.45,323.15,0.3932448491
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,253,0.3968205855
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,267.03,0.3968205467
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,281.06,0.396815004
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,295.09,0.3960227402
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,309.12,0.3900168669
200000000,1135.45,21576638.07,3.78,25.95,248.13,0.94,1110.45,323.15,0.3900168669
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,253,0.4106720674
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,267.03,0.4106720277
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,281.06,0.4106663558
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,295.09,0.4098556224
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,309.12,0.4037097374
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1135.45,323.15,0.4037097374
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,253,0.4092545456
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,267.03,0.409254506
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,281.06,0.4092488444
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,295.09,0.4084395879
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,309.12,0.4023048992
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1130.45,323.15,0.4023048992
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,253,0.4078185392
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,267.03,0.4078184996
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,281.06,0.407812848
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,295.09,0.4070050128
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,309.12,0.4008810989
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1125.45,323.15,0.4008810989
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,253,0.4063671197
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,267.03,0.4063670803
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,281.06,0.4063614404
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,295.09,0.4055552925
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,309.12,0.3994441689
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1120.45,323.15,0.3994441689
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,253,0.4048907691
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,267.03,0.4048907297
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,281.06,0.4048851049
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,295.09,0.4040811075
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,309.12,0.3979862862
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1115.45,323.15,0.3979862862
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,253,0.4038910067
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,267.03,0.4038909675
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,281.06,0.4038853695
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,295.09,0.4030851953
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,309.12,0.3970193562
200000000,1135.45,21576638.07,3.78,25.95,248.13,1.05,1110.45,323.15,0.3970193562
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,253,0.4702449381
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,267.03,0.4702448889
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,281.06,0.470237848
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,295.09,0.4692314432
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,309.12,0.4616022423
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1046.82,323.15,0.4616022423
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,253,0.4683968876
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,267.03,0.4683968383
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,281.06,0.4683897999
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,295.09,0.4673837478
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,309.12,0.4597572209
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1041.82,323.15,0.4597572209
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,253,0.4665670362
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,267.03,0.466566987
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,281.06,0.4665599519
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,295.09,0.4655543761
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,309.12,0.4579314601
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1036.82,323.15,0.4579314601
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,253,0.4646988533
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,267.03,0.4646988041
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,281.06,0.4646917733
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,295.09,0.4636867966
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,309.12,0.456068422
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1031.82,323.15,0.456068422
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,253,0.4627553758
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,267.03,0.4627553267
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,281.06,0.462748304
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,295.09,0.4617444982
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,309.12,0.4541349994
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1026.82,323.15,0.4541349994
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,253,0.460787665
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,267.03,0.4607876159
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,281.06,0.4607806009
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,295.09,0.4597778883
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,309.12,0.452176677
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.5,1021.82,323.15,0.452176677
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,253,0.4805169772
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,267.03,0.4805169283
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,281.06,0.4805099363
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,295.09,0.4795105174
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,309.12,0.4719342748
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1046.82,323.15,0.4719342748
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,253,0.4784923538
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,267.03,0.4784923048
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,281.06,0.4784853014
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,295.09,0.4774842519
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,309.12,0.4698956481
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1041.82,323.15,0.4698956481
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,253,0.4764247164
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,267.03,0.4764246674
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,281.06,0.4764176536
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,295.09,0.4754151189
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,309.12,0.4678152565
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1036.82,323.15,0.4678152565
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,253,0.4743011428
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,267.03,0.4743010937
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,281.06,0.4742940711
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,295.09,0.4732902769
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,309.12,0.4656808661
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1031.82,323.15,0.4656808661
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,253,0.472142018
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,267.03,0.4721419688
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,281.06,0.4721349368
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,295.09,0.4711297919
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,309.12,0.4635101422
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1026.82,323.15,0.4635101422
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,253,0.4699674932
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,267.03,0.469967444
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,281.06,0.4699604022
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,295.09,0.4689538667
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,309.12,0.4613236749
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.61,1021.82,323.15,0.4613236749
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,253,0.4865510597
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,267.03,0.486551011
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,281.06,0.4865440523
200000000,1046.82,25209866.84,2.71,24.95,107.14,0.72,1046.82,295.09,0.4855493936
