H_rcv,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
30.759014,175830153.300000,840.429203,1160.237993,303.851167,207.738456,0.473925
38.884717,172757632.900000,849.398183,1219.263733,305.233377,194.729500,0.409288
7.813937,105947494.400000,834.892581,1111.197747,309.832072,293.789517,0.953014
9.116602,495109529.200000,843.457641,1266.145836,307.533298,905.148460,0.984751
6.387495,245179873.800000,846.062696,1139.083876,300.034900,660.781147,0.988280
17.592555,888318520.200000,826.937785,1140.319685,302.788202,2218.314166,0.976482
18.349716,46555677.310000,828.774355,1024.902015,297.845554,89.605660,0.462669
27.183692,394358016.600000,832.622461,1129.532511,286.886994,921.689780,0.865257
40.039706,269418288.000000,836.485069,1116.384050,292.623288,386.601312,0.500107
40.247339,453213581.100000,840.720532,1234.244016,301.802602,587.281734,0.646612
48.760302,809774703.900000,815.255542,1248.940523,270.640714,1068.402930,0.724181
18.813129,973273395.700000,815.580114,1028.723891,274.090896,3661.967722,0.981311
19.933074,959746202.800000,802.136374,1108.380206,274.065518,2467.456053,0.973554
41.690971,259882622.200000,833.500555,1089.771932,303.708199,383.490662,0.468700
7.010260,880767203.800000,860.951909,1154.976671,306.522123,2373.888882,0.996475
24.495654,531924420.800000,861.393772,1100.267210,283.813882,1647.207638,0.922538
40.258620,409885691.900000,836.984342,1120.237194,310.385764,830.376075,0.714998
46.157496,393789027.500000,844.290279,1234.621885,305.629403,273.801087,0.344351
44.993935,650583398.600000,848.535651,1233.907691,284.821620,946.762679,0.711965
7.971019,498138040.000000,819.565966,1173.084597,305.039287,1114.954632,0.991021
8.896686,978557288.600000,857.495344,1178.481702,285.732588,2404.148257,0.994530
44.064739,950612991.300000,852.322379,1212.926402,291.799907,1732.818703,0.832464
14.455865,266489742.300000,819.371429,1030.505389,296.650735,982.423940,0.953326
43.431551,341566671.300000,798.415236,1230.428296,288.507482,197.239449,0.314035
38.767517,986256042.600000,852.264656,1243.761985,272.150643,1713.422375,0.865181
21.573869,579391617.700000,871.108779,1026.457356,289.533994,2888.751177,0.956373
41.361446,465357629.600000,824.380860,1242.538345,279.568834,545.205206,0.620359
16.237054,331328029.000000,810.156586,1180.371424,273.800161,665.369683,0.930743
15.287910,463553005.500000,871.745235,1101.261899,267.828442,1562.076802,0.966340
10.023083,838268949.800000,835.591512,1103.033888,274.395863,2505.078012,0.992965
35.617562,611938261.000000,802.984689,1248.036007,292.114251,885.725634,0.813574
29.811226,265962008.400000,869.425750,1250.904824,265.931991,347.845339,0.636985
46.773604,865810745.900000,812.345934,1236.318028,282.653264,1259.507595,0.778795
24.262402,414220786.800000,854.926012,1123.435298,277.808606,1105.641650,0.896071
39.752500,840920642.300000,834.555835,1197.943145,293.988995,1561.875228,0.850504
16.361317,201845600.900000,844.617454,1096.979718,289.623271,582.329887,0.905064
38.909133,10075066.270000,847.622401,1145.555955,285.940800,-1.000000,-1.000000
38.339589,99261031.880000,861.682906,1119.455775,290.244578,194.729500,0.409288
8.799668,990784635.900000,809.179133,1104.547797,293.458989,2699.319822,0.995621
14.654071,370649544.300000,843.840521,1239.599601,315.676966,695.971281,0.943484
8.233343,720356112.300000,851.019162,1070.028299,285.858057,2640.679652,0.994872
44.639652,338898676.200000,858.950281,1045.355553,278.910568,924.069958,0.628213
33.524493,86522900.580000,830.551120,1026.152407,300.157153,194.729500,0.409288
41.372065,38851499.560000,837.063129,1272.774633,298.658687,-1.000000,-1.000000
48.671168,629681296.700000,827.588467,1137.906379,308.629599,1181.107549,0.726103
39.288219,129931368.300000,801.153477,1234.473092,275.764736,194.729500,0.409288
26.637445,691827908.900000,854.938876,1139.682319,264.568044,1789.606213,0.923172
27.457645,618642171.700000,799.163965,1269.051051,263.958920,919.966618,0.884649
25.067765,974507336.600000,804.708087,1224.641316,307.259530,1739.987243,0.944011
16.032807,890343145.000000,808.856688,1025.903801,274.499630,3308.791457,0.985402
38.693450,70416124.040000,850.634439,1203.495305,268.849987,-1.000000,-1.000000
29.837494,733108802.600000,818.733492,1072.116418,292.279871,2167.968248,0.923831
32.233117,750572466.300000,845.364633,1052.022601,314.104864,2703.482195,0.918908
11.634623,430868893.900000,832.309687,1267.732651,273.519062,752.813968,0.968025
5.727656,618412899.500000,834.207016,1164.584074,292.774166,1487.755431,0.996562
8.763200,526134120.500000,809.023468,1196.183124,300.903374,1071.240677,0.989000
44.131392,99901817.520000,807.283920,1253.682249,307.714137,-1.000000,-1.000000
43.651477,785163362.400000,832.610526,1078.179568,266.137269,2190.469791,0.847448
29.957346,959963735.900000,849.938383,1238.684034,267.070899,1778.904349,0.915367
39.586498,498074630.500000,862.937869,1176.569083,271.078404,935.698178,0.743479
47.293999,773573127.500000,859.110655,1040.525467,303.772052,2884.061979,0.835347
28.312472,733270524.500000,835.124441,1241.689875,284.731231,1281.383965,0.901069
39.089414,357389236.200000,799.107138,1232.325782,269.199999,349.033162,0.532800
28.035225,25100720.850000,858.389872,1081.335642,317.462122,-1.000000,-1.000000
5.411177,205395662.000000,805.981258,1159.749762,284.262377,460.435037,0.989049
22.098013,473015397.000000,865.926270,1073.786026,300.483407,1710.418903,0.934235
48.085763,255406095.800000,841.135177,1254.061287,283.343944,194.729500,0.409288
41.499206,420280378.000000,823.793711,1245.171503,313.556652,439.533232,0.558185
35.821723,877750918.500000,807.748542,1185.947254,290.021992,1641.422589,0.885792
33.118499,539918441.800000,831.868614,1081.132208,265.917901,1520.248529,0.868472
45.261484,325616165.100000,865.991305,1207.085354,288.262458,194.729500,0.409288
7.724171,124948189.600000,855.071478,1223.798932,311.755775,253.568780,0.949565
11.575277,9923205.526000,808.848909,1237.338237,277.454251,194.729500,0.409288
41.919789,481115812.900000,841.173927,1222.551474,288.796908,647.088300,0.649378
41.523662,568340165.700000,808.804573,1205.085626,265.197215,840.554119,0.736265
10.749544,711262073.100000,865.691624,1067.112291,316.329603,2818.852080,0.991142
44.358371,275149377.700000,810.419474,1125.132796,295.141587,221.985469,0.315216
27.705116,430288593.400000,855.777186,1051.777794,301.502272,1582.810031,0.891567
40.217173,19984430.090000,828.534088,1233.338992,313.935976,-1.000000,-1.000000
33.938306,771924016.400000,846.888959,1071.987707,313.539714,2513.751710,0.908016
17.342835,327785656.200000,824.284476,1096.924045,269.432665,906.506533,0.934127
5.283805,862501461.000000,872.949624,1188.365442,301.881714,2155.217767,0.997827
19.427234,357760106.600000,827.138384,1205.418295,270.680788,680.563974,0.906708
7.257965,632374313.200000,850.641879,1221.816122,312.059712,1335.509220,0.993755
10.223634,282861191.300000,844.342195,1217.512985,273.924462,577.746507,0.964718
6.244354,559466375.800000,806.454001,1200.370025,308.538817,1126.225428,0.995083
23.501598,546993773.800000,869.277300,1150.489077,313.881257,1426.910499,0.923030
38.439242,974064044.700000,804.056274,1129.693147,285.446992,2155.648050,0.894346
17.429599,698329759.500000,822.779406,1215.643774,309.912428,1356.958696,0.962661
41.992947,888513703.400000,818.923672,1185.483051,304.396788,1638.755786,0.848236
23.635615,437351175.300000,826.346995,1190.717679,315.894445,854.872935,0.895355
30.497415,803120103.500000,826.585523,1079.732311,276.827297,2376.547290,0.925909
35.797619,471754641.300000,815.763258,1078.338882,302.933270,1210.419655,0.831029
7.305347,36064696.540000,843.130894,1213.020065,312.953731,65.236683,0.846144
34.678405,456112998.500000,811.700638,1216.065545,277.830527,686.994662,0.766714
48.538676,116986559.700000,815.067808,1210.870858,281.048918,-1.000000,-1.000000
14.236806,450183582.300000,856.601087,1025.861823,298.399716,2107.956932,0.976148
42.668948,461870192.500000,868.430772,1241.582008,281.535717,569.843478,0.586914
9.089604,435060068.400000,851.288373,1037.112132,289.976255,1880.169926,0.989998
36.807971,165289012.200000,815.613741,1189.984767,302.588230,194.729500,0.409288
38.131127,310174689.300000,824.418922,1030.943111,293.820550,890.013254,0.726496
28.283943,842481263.800000,843.778051,1037.522931,266.997636,3342.199428,0.946384
25.775775,617387086.300000,812.725518,1065.189177,272.498701,1852.751864,0.932106
22.830987,945923569.900000,815.291843,1204.699030,273.357861,1842.661546,0.953889
22.092965,952373880.700000,867.953778,1094.582578,300.951485,3262.972981,0.968551
30.530396,209365546.300000,816.018990,1149.104253,278.813350,304.824346,0.604836
20.122787,160154967.800000,835.314177,1099.572304,292.842395,401.671943,0.822947
33.222592,260100812.100000,832.063899,1217.660683,302.274354,295.578295,0.553553
38.312030,143833634.900000,833.651699,1060.801891,294.734208,194.729500,0.409288
45.514957,339762628.200000,807.562707,1257.466320,284.203882,194.729500,0.409288
19.522635,856627472.500000,840.084304,1198.260567,301.414285,1828.385164,0.964252
45.412196,528381482.500000,860.084129,1191.756748,307.561202,831.135463,0.659497
11.095321,506857553.800000,830.168676,1268.143484,299.122922,888.542177,0.976684
21.009984,735657257.000000,861.049748,1157.171932,265.456446,1884.927735,0.954381
16.188809,460644953.500000,843.715274,1139.805298,264.646694,1189.643621,0.956675
6.256414,44534986.880000,802.598577,1076.755768,313.968286,122.927833,0.931125
14.213174,180218906.500000,842.565210,1101.490316,300.025606,513.597298,0.917610
12.320018,744041271.700000,844.162497,1073.357614,290.269788,2591.297016,0.988541
21.930186,518014500.200000,829.374448,1271.029263,309.377828,838.215648,0.909355
31.808935,418002042.500000,817.454896,1229.254352,298.859145,628.475710,0.781651
33.291905,433374804.700000,867.336543,1230.805247,287.098584,717.734374,0.766095
47.100869,528513259.600000,851.831803,1228.934806,266.633666,628.801965,0.569472
46.477680,589412429.700000,805.649076,1180.038505,302.213073,876.822214,0.696698
43.951021,950770367.800000,804.939206,1071.857054,263.427835,2533.141921,0.874691
28.911191,999305276.200000,829.656268,1268.165192,303.757690,1650.022154,0.920979
35.440905,589975306.000000,851.399332,1198.928291,288.820275,1109.904389,0.826194
7.064298,335986838.400000,848.890492,1070.302632,303.551248,1214.638190,0.991580
15.522966,624061713.700000,808.545709,1241.956517,280.059729,1098.908166,0.963902
34.343322,197130956.700000,841.608829,1242.790375,285.789722,194.729500,0.409288
14.790369,13502237.140000,820.788929,1158.484126,293.136988,194.729500,0.409288
9.056927,257314733.100000,838.801691,1240.553129,298.769764,488.566102,0.967851
7.844863,286291486.100000,841.646021,1172.202568,314.798587,677.618917,0.983283
11.932440,511072969.600000,849.619679,1153.954779,270.125049,1310.971899,0.979697
28.527374,985951873.300000,802.284711,1251.447497,297.265888,1606.191120,0.924498
17.789185,729409671.100000,865.414962,1256.532540,283.263517,1400.743541,0.959099
27.409886,883210817.400000,847.684880,1152.456214,266.748673,2161.925029,0.935722
42.740736,590413791.800000,866.962629,1164.670144,276.775772,1194.783281,0.759355
25.137896,479196080.700000,858.623878,1104.482684,316.053676,1421.204809,0.909563
16.790387,509251200.200000,867.475768,1077.686497,265.671974,1879.793616,0.965307
15.661070,425551549.400000,871.287516,1102.660536,277.857908,1414.274766,0.960878
46.077384,394727125.600000,855.116649,1147.074232,308.973327,579.974516,0.538265
23.568379,855713822.300000,869.062149,1085.236424,285.750559,3050.044585,0.959920
26.748533,622656448.300000,848.525478,1240.631863,264.599762,1117.932810,0.894599
28.323021,412399431.800000,852.686930,1054.145683,304.290934,1459.441035,0.881499
29.352609,12604718.710000,858.170771,1166.121917,298.873178,-1.000000,-1.000000
45.185271,372803153.700000,823.105414,1245.661975,273.378211,186.407053,0.267612
33.958866,492386786.200000,798.447279,1222.733921,278.794782,733.197029,0.794416
32.055806,812903602.800000,858.329624,1249.677611,278.223411,1442.047329,0.884666
14.565390,835450890.400000,839.322431,1260.709319,292.834249,1522.703956,0.977351
32.762752,958068606.800000,861.723740,1125.614777,317.098640,2675.310338,0.922621
42.042508,27501665.350000,864.028178,1270.854698,286.032247,-1.000000,-1.000000
45.888711,780544480.400000,807.691214,1034.931719,297.456124,2387.303881,0.850156
8.377640,981051206.900000,822.656353,1224.311845,314.361486,1924.568367,0.994857
18.762213,853534116.500000,808.253193,1057.205486,311.281762,2729.227199,0.977354
43.667207,153009015.500000,868.690059,1218.521751,283.240040,194.729500,0.409288
47.136774,673763613.600000,801.491256,1032.780656,301.150664,1953.048200,0.818923
22.395175,223341908.500000,829.168076,1063.008788,276.969204,663.632057,0.856927
44.442060,49649481.290000,804.484355,1117.639100,304.768503,-1.000000,-1.000000
41.678635,125515422.300000,852.701797,1214.733036,299.981434,194.729500,0.409288
47.642010,119915073.300000,845.272496,1141.133616,312.595333,-1.000000,-1.000000
39.657780,299032392.200000,833.721917,1135.920504,302.189975,438.798699,0.553563
41.863581,400804564.700000,815.512858,1128.335192,275.592507,681.196326,0.660933
40.524167,225325670.700000,819.481265,1064.306321,281.429821,327.800194,0.438631
42.037256,624741131.400000,851.807517,1072.902049,287.897079,1879.392110,0.824678
21.537887,81758132.910000,837.615897,1081.397726,265.785661,143.792694,0.531071
19.591223,352988782.900000,841.749767,1083.943587,283.707657,1088.344387,0.925945
32.701382,540682017.600000,870.992348,1171.775876,278.951734,1203.180357,0.845077
32.379082,42777368.510000,805.894427,1196.882203,265.731423,-1.000000,-1.000000
11.338764,564166017.400000,835.545763,1080.719571,300.755152,1834.040968,0.986791
29.804925,92611709.110000,840.194665,1168.876026,274.086013,194.729500,0.409288
26.343159,487925302.900000,830.656919,1052.244847,271.016574,1630.615890,0.911955
8.981226,491887411.400000,839.127731,1229.037981,276.380423,982.182661,0.986250
44.195915,30233937.200000,867.798778,1074.650410,287.385294,-1.000000,-1.000000
10.679209,665260751.500000,805.609567,1190.015915,297.214497,1363.931444,0.987339
26.629063,680395004.700000,848.612568,1260.932757,266.600060,1165.984737,0.900495
11.696642,4722851.921000,842.694883,1247.721200,313.709063,-1.000000,-1.000000
37.530202,995331899.200000,831.678255,1168.823492,315.631364,2104.023520,0.893798
22.142616,153388126.000000,811.684530,1148.416691,295.584468,267.547623,0.731940
5.287484,156056883.500000,798.636059,1225.378480,267.809256,285.425363,0.981820
6.102387,657086809.500000,830.466706,1181.514598,317.453272,1484.385123,0.996245
13.268476,216138886.200000,839.083672,1269.388285,275.716690,360.475841,0.914348
49.201730,74943393.690000,862.244013,1077.541858,284.623496,-1.000000,-1.000000
13.346039,864970984.100000,837.375333,1267.527732,289.221638,1550.360583,0.981785
15.297622,68640242.060000,814.336534,1114.630364,269.393859,131.142036,0.711579
18.996712,128432438.200000,816.889636,1170.248459,264.090440,216.934669,0.746894
48.900900,658732940.500000,825.710060,1172.547490,264.922360,1067.849476,0.704836
16.713486,89370406.000000,847.787172,1267.639244,275.093910,101.082958,0.605690
27.092265,543799292.800000,839.338456,1029.031519,271.539429,2151.533776,0.922156
49.211673,332911362.600000,815.980942,1029.521516,302.454625,681.739849,0.535194
36.135530,326621167.900000,809.865936,1147.767783,305.341521,524.554342,0.675997
39.908174,305204666.400000,834.875893,1222.924753,284.189041,243.861486,0.392156
33.660612,380170007.800000,798.537701,1272.961239,303.128923,429.628299,0.679088
21.605858,328716596.100000,846.682379,1045.018257,293.400089,1226.788317,0.912954
12.824843,132655470.800000,851.032069,1042.166202,314.626608,518.034355,0.920852
19.613945,554117762.600000,831.473020,1085.900053,282.910537,1679.340230,0.954788
8.659016,564961363.300000,811.339096,1149.937241,303.485461,1326.941651,0.991232
