H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
21.767064,23565289.53,826.709413,1040.12407,278.143278,-0.386676,0
35.504583,964112039.8,905.788097,1064.743405,292.544507,4495.300983,0.925891
35.110257,703113674,807.125733,1166.175245,275.490905,1359.448257,0.866799
34.243818,705599415.1,814.316451,1056.232676,263.207446,2130.902819,0.897781
39.018312,930163639.5,843.746049,1124.395931,293.720692,2352.778202,0.886057
8.914502,448437429.7,799.213079,1449.193703,272.933265,517.781981,0.973868
8.709077,188277735.1,891.023086,1154.019446,272.301195,547.90743,0.96681
28.758672,304496815.3,884.382294,1104.807434,275.988672,893.670275,0.810374
19.008818,557420799.4,876.519379,1054.643577,294.588641,2425.814436,0.962296
24.369214,399749211.7,807.713275,1204.031655,286.732098,702.303807,0.8744
48.292738,639282809.8,796.86183,1315.533488,272.099198,518.254091,0.535659
47.925046,516913591.5,877.649601,1472.657391,269.771659,0,0
44.0859,511318407.7,865.561801,1366.203444,278.646262,312.227419,0.396274
17.723496,418093953.8,905.540169,1408.892625,284.004484,570.36555,0.900272
46.844656,552560781.9,932.320042,1079.502664,293.163424,2216.898937,0.742471
30.553784,326429365,861.739396,1256.240207,269.701289,454.788507,0.701414
33.098558,864974237.4,907.757217,1081.142197,315.778409,3689.974784,0.926647
45.083695,629032803.4,848.552037,1104.39605,299.954173,1550.87517,0.78553
27.455179,281441612.6,896.469203,1221.403347,308.495483,509.928984,0.751607
34.247581,124383847.6,838.144957,1151.488689,290.914725,0,0
21.962625,210968155.7,820.655217,1025.983841,286.651856,726.778263,0.865913
44.331112,855004429.3,850.162319,1422.06226,264.367564,774.89372,0.675287
24.146418,670513903,775.725321,1436.885416,300.69606,697.430736,0.887782
17.296554,236525049.2,801.45342,1384.575126,282.493917,263.744223,0.836836
36.445275,473797664.2,822.615985,1446.005952,268.189866,296.581879,0.507924
35.280196,515111509.5,863.138257,1451.715615,270.741277,402.130797,0.602061
37.811951,124691434.8,788.110311,1239.32125,288.582697,0,0
44.118861,677428155.9,901.784393,1309.606333,315.580232,873.838472,0.680382
17.370927,550995032.9,833.582207,1251.518742,315.238169,982.997998,0.946746
42.26075,973269615.6,807.573685,1289.295198,275.410039,1308.880454,0.82364
8.052171,770847035.8,881.166148,1161.685171,278.786365,2163.868384,0.994324
29.52116,806243131.6,813.114737,1165.060179,301.870947,1680.123933,0.916498
10.127611,698212514.2,846.516493,1318.506807,292.112504,1135.139995,0.985484
20.378531,296061135.8,955.549248,1159.462696,267.336937,1006.211989,0.884848
8.963294,119707767,802.42434,1259.865402,273.243198,191.507287,0.925755
43.777819,731619548.3,955.361109,1374.171482,316.719157,880.210988,0.662294
42.703941,603970176.1,915.930465,1133.015742,277.424133,1715.312114,0.779435
34.375994,680180900.7,960.005773,1083.6856,308.091419,3865.613464,0.888152
43.263324,418852190,902.255428,1323.267844,282.901541,234.952141,0.306024
36.856315,669204807.5,876.065083,1440.216462,272.053993,636.989552,0.703894
13.041569,133055362.9,898.233476,1354.112955,305.330698,188.291711,0.838916
44.956853,588414543.4,786.504535,1122.233525,280.197266,1073.924873,0.757307
23.857581,254597111.8,874.454807,1405.406854,269.320838,242.83641,0.660703
10.388917,301159090.8,818.721563,1389.419663,270.310071,388.059249,0.949523
41.628854,297332035.8,808.240713,1231.500751,307.719646,108.703588,0.195132
49.121262,279540968.1,928.676178,1068.891555,269.174378,486.997714,0.306468
43.871975,59191184.94,802.15434,1272.422572,286.333747,-26.575129,0
45.213956,732237145.8,786.355043,1372.402268,302.98951,614.67276,0.630627
5.363397,612361527.2,795.471138,1259.399788,287.494825,1040.784672,0.996299
25.439123,570283395,842.028545,1361.442252,313.281721,740.837568,0.871038
18.638413,641693756,918.692899,1266.613231,316.194022,1355.260964,0.947177
26.283727,305197387.1,847.46131,1453.936167,270.517238,235.728056,0.612568
48.159081,765558941,903.849845,1456.730578,314.528982,479.86273,0.457008
7.232985,55001814,855.716486,1198.986197,272.822961,114.79644,0.905994
7.739922,672750178.1,787.699104,1066.84178,308.608717,1957.757497,0.995369
41.800041,81914593.09,852.085076,1230.992142,288.926088,-1.54812,0
44.202255,455192613.9,916.148248,1465.849069,284.455716,0,0
37.40126,602245567,839.32571,1414.958047,266.97525,535.595529,0.665287
28.653275,993481769.7,969.584855,1223.412404,289.62632,2812.050439,0.927506
22.547191,179470807,843.878702,1444.966508,309.514811,105.023052,0.459211
33.859199,515841816.3,845.413832,1242.012474,297.263751,815.926362,0.796926
6.792858,454086211.7,917.139121,1134.667502,314.240115,1639.536098,0.993362
31.761579,584294004.4,830.941688,1239.641848,304.721948,955.920834,0.847216
20.81908,817503676,785.310201,1361.511144,314.278305,1039.598216,0.937734
31.412796,671171152.6,921.066158,1372.001379,310.310826,941.410963,0.827128
20.766579,143420311.2,776.013803,1024.100373,267.782809,390.443848,0.820087
43.151701,603424442.7,910.648013,1156.005632,307.897369,1486.154021,0.765903
9.177804,662613754.4,915.315655,1117.058561,314.255599,2583.710501,0.992051
28.316275,628259559,910.424117,1450.379051,267.565424,725.953307,0.822876
38.787088,598834560.8,836.710288,1193.846332,316.178066,1061.369743,0.797437
41.576314,91086018.86,840.447728,1258.359499,291.172581,-1.449827,0
23.092619,521335350.1,819.502871,1253.584748,294.657748,856.017926,0.903278
37.777876,862030902.2,905.749123,1240.224291,271.957014,1709.542492,0.850265
24.457286,390537468.2,865.430713,1206.890586,299.54972,783.470816,0.868554
20.898332,264887713.2,947.750107,1373.550082,301.289737,373.991236,0.789298
28.205644,930061031.9,915.64655,1033.087087,307.035391,6066.994023,0.953858
24.697823,262427711,908.34848,1352.423118,310.113245,316.785105,0.697943
17.001225,908268064.9,798.376677,1042.121206,270.07194,2996.016807,0.983053
15.980069,643512327.8,837.879251,1454.428715,267.915354,752.832435,0.941981
30.53632,717763802.6,943.924038,1121.599808,278.120653,2891.887407,0.907386
24.034247,917356342.7,821.259112,1048.252714,286.840726,3172.935597,0.964702
35.833789,995569219.7,863.496297,1066.745131,294.667596,3664.220075,0.928422
35.971146,967140359.5,923.83732,1054.038041,263.926903,5464.48849,0.920153
36.87412,572062337.4,901.45035,1316.976222,313.139071,784.900006,0.738062
12.152984,284165239.4,893.619538,1327.305657,278.723021,474.00547,0.936732
16.623072,464011772.8,891.455423,1112.727305,285.642393,1601.538933,0.958903
31.402437,938405610.6,814.495243,1255.064869,278.040027,1518.652215,0.903055
37.952001,986675032.1,804.44851,1115.714175,312.817187,2308.332699,0.901826
40.407789,727618512.6,922.739446,1053.334357,310.625227,3859.911915,0.866291
10.565273,56134934.09,903.053984,1288.593518,309.544551,84.869748,0.751876
33.904046,188941560.7,909.347194,1254.026918,313.559213,0,0
5.824931,319631355,921.47128,1470.116515,290.315104,433.187865,0.984603
41.173655,451928355.8,958.560988,1153.823346,267.910036,1271.19943,0.701007
28.502722,440711742.5,786.251561,1243.773862,302.395253,637.236683,0.832746
48.674641,165550282.9,850.049184,1135.647659,294.197024,0,0
21.658184,718749066.1,940.866294,1344.855805,269.581811,1257.647928,0.923742
38.912844,306807803.4,952.444342,1294.097126,314.172055,175.244089,0.253726
21.555629,969467093.2,777.134808,1454.119166,301.33625,1033.483731,0.933981
21.228576,91877288.22,891.125037,1048.120483,301.493441,318.954943,0.677503
14.779458,924448290.6,913.871073,1343.023096,298.638635,1613.744514,0.974944
30.490494,683693293.3,951.222582,1207.313106,307.082431,1834.482764,0.882719
7.418942,680253282.2,834.9978,1096.516077,266.765425,2086.137185,0.995308
15.799146,914739825.4,848.239784,1139.588727,316.921256,2462.791455,0.982059
29.06702,401754429.7,809.249147,1234.941015,275.198566,603.632609,0.807074
35.874103,336845542.5,900.63662,1099.814868,303.540443,993.810722,0.737462
45.953896,560028083.4,855.45887,1080.341371,315.081923,1529.336616,0.76279
46.413152,469478415.1,863.128689,1180.764828,310.235429,687.156842,0.587028
35.602921,495314620.7,837.276385,1092.09176,312.855984,1308.317906,0.835036
9.219512,164121645.2,906.729927,1135.882133,272.925571,543.641819,0.958641
20.509648,106333071.2,842.108648,1094.634559,265.365686,235.413472,0.694442
23.668614,792653316.3,773.543387,1060.316033,275.239667,2166.605269,0.957089
20.306238,539738477.5,941.629961,1406.722336,299.574833,792.695696,0.899843
22.973746,79396756.46,957.993411,1384.27951,309.461672,0,0
14.905209,664111159,774.537967,1461.831459,303.656337,709.326877,0.950617
29.326325,983231401.4,832.362755,1143.518083,318.113176,2369.455158,0.93692
6.701064,597146726.5,794.363795,1279.827603,279.017393,964.526531,0.99351
19.676938,861091806.3,863.178762,1270.974504,306.596917,1579.578291,0.956828
24.649517,799560380.5,815.95434,1384.750087,283.419849,990.280966,0.908672
7.510613,128145056.7,881.113588,1043.4488,272.856529,619.432617,0.973147
24.307176,33191981.8,951.361457,1033.719682,311.267954,0,0
44.628626,15958200.39,817.527302,1385.219958,305.992679,-57.925113,0
39.853264,747154438.4,908.970254,1051.268679,309.058281,3680.080421,0.874211
8.311969,459481199.7,840.959755,1147.774407,313.511369,1183.960407,0.989839
38.547172,689509869.8,787.7142,1292.436487,288.590515,843.97885,0.783332
22.615867,431075299.9,843.055429,1436.196743,300.638784,468.037634,0.839703
27.153927,102528367.6,934.757691,1103.685054,313.267,171.872393,0.357488
48.371466,47056814.6,826.328271,1062.613586,313.821655,-86.623508,0
21.890712,476837519.4,944.830833,1269.052692,271.432988,1020.040358,0.897743
14.657008,814135795,816.837985,1207.357028,316.637108,1622.353967,0.979205
5.126053,647794226.2,866.308388,1051.734984,302.577085,2814.279176,0.997895
21.022104,868917110.9,906.142378,1380.078257,298.122715,1316.20632,0.937796
39.027926,77406920.92,873.469509,1298.196567,267.536261,-1.334747,0
10.256708,851573517.1,917.200622,1237.938185,302.399199,2047.781034,0.990034
33.640517,504052676.1,905.917126,1307.172044,264.211866,732.636387,0.754516
38.234094,13547715.59,933.561281,1041.138905,308.872007,-190.382479,0
19.834217,453423654.7,954.700179,1097.283546,274.08393,2367.208922,0.941719
38.538814,174614183.3,961.486923,1372.155991,299.227903,0,0
33.122847,594251161.5,862.999056,1239.082369,263.180778,1033.474895,0.832818
24.066296,922043467.9,881.566908,1184.85686,297.638988,2279.983447,0.950255
37.832285,712392406.1,880.475749,1445.718888,312.032053,680.446394,0.708642
29.355593,804573015.1,840.594977,1198.196313,306.228901,1625.310564,0.911212
14.942035,720321039.6,815.075854,1309.523253,283.141526,1103.732981,0.967109
41.239759,949942092.8,939.364053,1369.385671,279.548847,1330.311278,0.789292
12.835946,397667699.8,832.251172,1210.33984,268.249296,801.709752,0.961911
18.394946,479493920,954.745981,1165.282501,304.533181,1684.025341,0.944751
39.089859,313043987.4,784.335196,1322.976522,278.472908,0,0
34.623077,190826546.2,925.125142,1126.971963,275.49246,324.377473,0.433997
22.36678,949000634.8,836.25989,1466.830972,273.398402,1064.577254,0.925052
33.877928,868517316.8,886.435315,1228.845904,276.641407,1754.760309,0.882784
21.725934,794140217.7,797.302614,1322.756979,305.561137,1108.214871,0.935139
8.319989,219440088,903.906893,1261.900852,275.833481,460.941218,0.966555
39.344267,228981655.4,892.543019,1320.839364,266.081006,0,0
12.769853,679443386.5,940.471518,1062.452604,304.649589,4374.355193,0.986144
44.506218,449618499.9,884.127513,1293.089433,265.670391,348.485648,0.407968
14.293497,296501354.2,940.312197,1075.19193,305.494454,1671.735689,0.956762
41.837418,719716724.3,898.296663,1298.852561,269.40512,1035.241514,0.743707
5.65002,99051750.34,901.167639,1472.353209,301.023404,123.690506,0.942088
25.834862,653082557,923.573443,1127.622916,301.703197,2346.110425,0.927056
32.256871,472453520.3,942.787944,1377.442122,269.137551,589.373891,0.711749
37.095247,247984553.5,972.556427,1310.076871,286.838346,0,0
28.155084,298839289.7,820.688869,1193.640781,279.280739,490.073773,0.768509
36.855208,306272114.7,849.994464,1399.272068,316.486253,0,0
43.22083,716655334,920.92999,1295.372983,285.320558,1072.437418,0.725347
10.805328,308329268.4,868.15727,1276.691031,297.233442,564.981988,0.959008
31.07316,198634919.7,938.354877,1248.596978,307.427672,193.192009,0.389111
35.613003,436285267.2,882.986073,1342.659489,313.350494,458.694058,0.626099
49.44999,171308023.9,841.684737,1312.172356,304.41358,-1.504958,0
21.706693,286579541.6,881.674919,1461.621974,300.571572,278.179151,0.740514
18.998359,229305398.9,873.662786,1359.24357,301.175564,292.866396,0.804122
12.472925,366915616.9,965.69216,1227.045605,286.002853,1045.516667,0.961345
24.467438,422083403.1,863.017833,1418.985358,272.274401,471.101066,0.809656
49.495449,372051657.3,859.313836,1355.820649,283.584929,0,0
41.276995,749796122.2,911.634534,1449.943106,275.663466,687.734475,0.651277
18.732631,703285980.2,908.426595,1145.007377,300.289912,2266.285772,0.964375
18.003884,967401449.9,874.271013,1263.87261,309.792388,1881.006368,0.969631
15.182553,341862920.1,904.395063,1211.830393,316.439801,817.483217,0.938401
41.428928,635664203.7,909.312075,1311.901902,317.89335,854.820562,0.701193
5.981386,658300678.9,824.221342,1056.957488,294.748971,2291.200406,0.997208
32.486039,575907706.2,840.704483,1213.420596,294.621677,1033.252438,0.845383
47.142049,939353826.6,846.090257,1315.592833,284.214301,1167.613992,0.749136
27.102759,358290515.3,855.321222,1365.814868,306.021801,400.880334,0.739226
15.070979,602953889.5,825.288284,1048.67618,281.687541,2148.883325,0.978977
15.40836,308149116.3,911.879142,1197.483269,299.022511,787.681471,0.931041
42.61457,684631517.8,852.447221,1151.866224,265.599897,1460.814719,0.801878
13.069078,133504294.6,873.335355,1085.33337,308.126826,459.156616,0.90899
22.565259,256719275.9,795.04072,1462.188166,314.583152,196.618088,0.663753
37.35684,872240674.2,931.489275,1417.978649,299.828965,1080.28323,0.793752
39.073265,24373127.66,920.759343,1176.948792,306.601175,-76.703545,0
41.341682,567405010.4,951.125588,1383.662386,306.868359,566.454993,0.567935
30.830243,509908560.7,951.309016,1050.28118,302.549472,3646.762661,0.88868
28.70774,723980657.1,780.148193,1290.344447,265.73993,995.431564,0.888116
15.748315,761942820.2,839.482976,1143.437268,300.502969,1958.985529,0.97757
31.037589,536310081.2,927.481536,1193.029261,269.240861,1340.98411,0.848232
9.407658,291802047.5,775.69789,1142.622601,290.895753,627.153767,0.975975
34.014237,90198307.41,939.838043,1232.012441,295.788443,0,0
42.832376,834310020.6,790.378842,1370.511545,290.640962,823.547565,0.734337
39.915421,619633956,804.398007,1331.845143,275.784526,640.556637,0.697019
39.084335,435206007.6,918.334634,1042.542545,293.930513,2221.259379,0.790835
43.140563,774633227.3,890.788323,1284.206587,289.963441,1162.31531,0.759605
31.421054,995877827.2,871.692049,1398.483294,302.34676,1277.669839,0.880595
46.120032,200535069,961.841193,1161.713412,317.791046,0,0
22.328699,285753120.1,840.893545,1160.141883,277.656399,615.24986,0.862206
9.565403,54670925.13,858.091182,1268.892047,276.856762,83.517394,0.801838
30.997605,720602779.6,840.360901,1053.231479,301.22197,2525.748184,0.920488
36.216509,494521781.7,808.175056,1280.861313,274.916785,592.721566,0.719508
35.691907,968757619.4,837.313049,1266.263682,300.506018,1558.675264,0.878676
48.874263,792538774,841.657027,1136.072812,265.820239,1688.175153,0.783894
30.357891,129393258.4,902.927592,1293.836891,270.61615,0,0
30.87233,814065946.3,894.584567,1374.530958,269.132529,1122.329235,0.862303
7.361901,136535460.7,840.389273,1244.973539,288.484037,253.84053,0.955211
20.876631,507134748.7,811.816932,1119.692682,273.095826,1243.484497,0.936623
14.732429,754427496.2,796.601909,1391.606154,303.890387,949.375369,0.96384
46.789694,983491594.6,953.963082,1335.627756,289.143806,1481.584625,0.751827
40.195184,901402407,892.197287,1445.881425,312.217157,931.833975,0.752541
21.203808,806037984.5,849.231992,1231.660856,304.305972,1577.618619,0.950046
45.697245,867976306.7,849.162306,1303.760817,285.858694,1116.954208,0.750073
16.514618,900293412.3,813.035348,1214.271775,300.892809,1738.659202,0.975414
32.079197,919272070.4,948.712916,1028.513765,305.823549,8654.72986,0.939727
15.5232,665014674.8,810.981557,1265.706432,313.85309,1112.952599,0.96482
31.56676,502127874,862.305615,1317.948991,291.729797,671.142159,0.783939
18.37887,56637795.88,817.4653,1391.663178,284.465302,0,0
37.448011,614986798.3,912.12902,1276.377795,279.274955,1011.49503,0.772524
6.76762,91718019.93,818.62492,1450.788234,274.585814,102.468351,0.919315
5.022837,184083854.4,921.993029,1229.394934,302.936263,461.068745,0.987845
28.566404,324147488.8,891.963191,1109.75504,297.958689,977.377495,0.824217
43.859314,842186052.1,859.192951,1465.508279,312.652032,678.85239,0.64114
6.649134,380346883.7,839.636088,1327.990767,306.206463,598.881468,0.987782
11.443162,65326437.24,942.599237,1182.394417,263.387559,174.030445,0.816715
29.886223,874782272.9,923.235618,1195.680799,307.450526,2301.670113,0.915529
40.678339,158451664.4,866.276247,1324.815204,311.579224,0,0
46.364803,940025016,916.730462,1334.137706,286.361134,1291.456373,0.745737
20.00244,148176788,890.999741,1156.396044,306.068838,344.293118,0.779249
36.976354,216134398.4,901.683824,1327.942242,317.818552,0,0
9.928126,537160781.2,824.762901,1257.67204,296.478568,961.46854,0.98339
14.359269,750736777.9,850.696178,1109.330335,302.474397,2288.453923,0.982893
9.040775,111553165.9,833.769663,1204.55681,269.828702,221.114768,0.926921
33.481835,166778137.2,779.709186,1449.224388,295.288033,0,0
48.772245,215005317.9,947.220397,1158.809368,278.551202,0,0
21.969252,447404065,908.524321,1106.833627,291.489686,1658.450471,0.924637
10.100538,477900142.1,783.202897,1422.259403,293.077568,562.335383,0.969964
41.13673,594799156.7,823.614975,1090.051204,266.175297,1470.485579,0.815086
37.121626,513351484.1,949.283847,1145.915502,312.841983,1637.351816,0.798433
45.180508,879762249.9,861.336935,1071.388253,278.037063,2885.610574,0.855395
35.436315,6806860.889,919.148681,1395.846539,267.361786,-52.036761,0
22.082687,798710517,960.53577,1128.30909,281.072995,3583.347367,0.957435
5.602814,856675615.7,917.340032,1075.647157,274.086306,4307.435274,0.997887
25.94695,236862698.7,895.617097,1241.135689,270.611748,379.851188,0.709274
13.82184,785141629.4,783.336497,1397.284556,265.929633,964.126618,0.969236
11.773539,822188299.1,926.386135,1151.110989,267.341354,2847.940445,0.988289
44.327954,605315379.9,843.89382,1224.321575,282.907916,879.204441,0.700013
21.649867,527536142.5,960.278771,1278.896649,303.484254,1158.199689,0.908675
16.282242,441580724.5,848.806444,1115.294997,305.933515,1272.119611,0.957692
32.658087,916438073.8,782.666178,1424.756836,309.012689,947.853084,0.856843
21.827706,922078524.4,883.948725,1142.076683,298.873086,2733.50117,0.963872
14.284958,153751692.7,960.974192,1313.990888,270.655429,282.428124,0.846371
45.411232,314753559.1,894.00653,1228.640918,293.752856,0,0
30.650787,396847276.2,821.925755,1066.287603,302.797817,1125.122847,0.853831
13.087798,63914860.61,809.88823,1099.879981,308.813447,141.407927,0.793315
7.590796,41194987.17,809.109785,1463.859362,315.927717,34.938733,0.723039
19.05197,521382265,957.209077,1403.42683,268.891158,803.408428,0.907376
35.438271,669922440.7,855.007857,1395.627146,317.600281,728.520749,0.763856
24.496324,608945820.4,780.784549,1366.920428,267.462047,719.789267,0.886688
25.024474,707144915.5,876.398876,1161.555192,270.713221,1828.560729,0.930365
48.91612,154742046.7,804.768189,1098.212222,282.339886,0,0
10.667095,301377505.3,776.398447,1030.815466,288.770778,953.305642,0.978345
19.568169,303097965.3,874.777098,1221.569614,311.949299,608.443511,0.885827
18.100408,101937470.4,897.640404,1038.319256,275.545102,466.661541,0.800188
42.465071,49612430.53,860.873975,1079.683448,297.002246,-57.586624,0
32.882933,211107881.9,965.779429,1409.594301,302.281691,0,0
12.355711,122457318.7,890.446247,1066.328038,283.367111,510.678795,0.914265
18.535471,631655353.1,897.702404,1130.803717,297.108156,2068.496567,0.961975
36.292745,544623407.8,875.754275,1238.938423,308.305003,916.661602,0.779864
28.421661,270080653.9,823.557712,1212.795023,263.70327,392.524736,0.713158
6.723683,58532932.86,912.254111,1312.82577,281.796122,101.871381,0.903443
6.373217,716128822.8,931.257722,1378.048383,294.946038,1215.669448,0.994051
14.806576,603520200.9,801.947736,1386.977312,308.897599,763.745073,0.953198
34.482763,676816891.5,901.642232,1207.170539,301.623813,1480.162871,0.851977
21.766198,752476641.2,867.828288,1447.591595,317.685728,904.969354,0.913748
8.203617,215170522.3,834.051741,1220.038525,270.312006,427.241071,0.968824
19.628067,383251481.5,866.951763,1056.444923,269.120693,1528.399209,0.936911
11.661315,289815543.1,948.290543,1467.285523,278.476725,389.123692,0.925795
45.707562,844847038.6,838.488209,1465.905529,301.957828,613.952629,0.596381
37.21395,745928013.6,905.86805,1052.142027,264.778452,3629.089181,0.887318
14.059135,470938487.3,779.837418,1324.967503,297.102184,645.535719,0.950628
11.56531,257140659.3,888.049469,1373.79202,291.135491,378.468689,0.930719
12.952204,209863581.6,934.902246,1026.941004,267.443376,1743.965566,0.954329
17.420867,213441022.3,940.523204,1188.894897,268.139683,587.433109,0.874465
36.690518,269265957.2,916.112647,1108.931154,287.747962,691.6453,0.623922
48.803455,613876862.4,867.251871,1287.07516,264.899939,612.242631,0.537092
46.792291,630983860.1,958.255195,1421.874597,292.262602,389.20159,0.37831
9.159729,292258896.2,891.673419,1105.741094,299.722522,1067.924022,0.981115
44.655989,14837551.11,877.995518,1387.877444,288.349672,-70.201746,0
15.250503,378946384.6,804.855906,1243.989742,298.451569,641.644815,0.938825
25.477297,71318335.27,798.426239,1284.898923,306.287243,0,0
47.035259,733641002.6,877.390773,1396.751797,317.66461,606.354197,0.559627
41.698442,575368843.9,897.687841,1413.996113,288.064915,439.472009,0.516792
26.343916,869915548.8,862.679779,1259.591851,300.17166,1586.111734,0.924112
15.318672,431539570,953.2045,1404.179139,273.868178,671.639359,0.925825
8.512176,97523763.56,811.010136,1280.09005,311.136145,149.939193,0.91621
40.363132,163566197.8,809.982818,1408.002862,267.335126,0,0
35.954492,639506297.7,808.923516,1103.331659,292.430441,1521.159548,0.866229
26.646904,942460004.9,791.113089,1082.609182,277.733213,2508.848455,0.953795
33.706125,491050218.9,807.176932,1316.578255,265.49119,557.667638,0.738278
47.014509,42624951.88,930.337527,1255.272716,287.630392,-88.52811,0
29.624612,809367437.3,829.113685,1282.536431,313.598998,1253.998676,0.895321
28.926221,29932714.66,851.566686,1147.961046,278.428464,-12.772685,0
46.155948,883751847,790.35714,1262.164893,290.150432,1151.073779,0.77614
7.565331,598688230.9,899.133871,1464.115263,269.079992,793.163188,0.987337
14.754591,857479363.8,793.661759,1267.681503,298.861472,1397.01896,0.976681
13.330665,230928937.9,818.403221,1272.208586,272.559804,367.695525,0.918
20.721387,17560556.62,849.922794,1104.862157,277.295528,-0.416519,0
13.978331,842733784.1,882.70062,1458.165855,307.987883,1078.046327,0.968066
19.059951,155823552.3,954.223945,1210.790576,265.142251,369.174939,0.78159
11.2769,527359532.1,962.431851,1032.512712,276.383507,5917.764084,0.986369
37.896228,743831130.9,785.299185,1419.818737,266.844792,671.749403,0.739152
31.664544,110202660.4,956.777429,1235.510185,284.076152,0,0
6.310602,532643492.3,802.220526,1182.444809,312.422203,1114.347359,0.994868
12.584483,152555229.3,968.97692,1430.75872,264.816986,211.089182,0.847465
46.047598,242398874,833.707474,1339.517354,297.097077,0,0
19.112455,734690810.2,879.691198,1403.048713,288.270219,1006.012965,0.935371
41.959185,158389105.1,819.831193,1378.407514,290.5253,0,0
32.147781,360246950,938.918941,1419.294519,277.296994,297.625216,0.523458
13.492409,408637605.6,916.168749,1085.507776,286.922876,1868.381334,0.971928
44.795839,176241474.6,871.05821,1252.238962,273.826273,0,0
23.749245,96559767.56,961.240912,1080.991766,281.272169,363.86827,0.57007
5.426336,869577916.2,832.433844,1306.371057,295.58717,1430.072202,0.997156
30.040272,877018448.9,841.352676,1383.490403,305.805607,1099.862182,0.88017
46.969075,423617422.1,831.542609,1099.870869,310.205889,792.285757,0.622781
43.50115,201210613.7,883.051454,1126.81869,299.944112,0,0
40.767862,67260524.07,969.47015,1413.427097,287.658739,-25.499759,0
27.955166,691341294.5,968.243771,1403.746213,279.406327,1027.45634,0.855456
38.712328,946497054.2,965.51339,1464.36693,271.819299,1100.876467,0.772387
10.768265,699133717.9,825.453794,1402.408673,291.067395,916.991697,0.979792
31.652396,34909220.22,810.115893,1101.827325,308.356369,-5.559865,0
11.871099,644675300.5,863.239002,1208.099257,277.801697,1448.79,0.982499
46.333799,550589593.6,927.154268,1387.213329,284.397719,280.062335,0.306889
11.625565,426518476.4,878.5409,1147.261633,272.880258,1230.912955,0.976759
38.850084,120646705.6,794.201456,1051.338463,288.70567,0,0
21.289141,304820577.9,934.866218,1397.054944,268.519196,402.620579,0.802474
26.112654,181194955.6,799.182983,1379.549799,299.065761,77.145525,0.317685
24.907951,475915243.5,888.51669,1366.069759,272.862394,647.805433,0.845431
21.804257,774598404.1,777.235743,1213.252174,274.991632,1342.557777,0.945619
18.41229,892591562.6,783.099364,1122.062423,269.270822,2077.628255,0.974533
31.426727,490339636,936.240829,1203.158047,300.003877,1187.521986,0.828092
45.365121,379120289.1,777.129039,1267.402699,310.851427,0,0
46.130763,956297611,838.524799,1280.63184,280.301938,1331.614693,0.785515
39.050952,679101987,886.27881,1274.889573,272.182357,1059.781117,0.778845
7.768987,529819862.1,833.449491,1433.172788,281.354917,668.79904,0.985315
26.550493,491921225.8,861.386507,1285.566001,272.170991,775.050957,0.856342
5.489159,42066163.58,913.139498,1385.54596,280.949383,60.828605,0.893873
32.959309,177750113.5,965.294788,1247.750931,314.768095,0,0
14.086517,903726500.4,863.662936,1185.148469,315.69766,2189.277296,0.984077
17.767314,448136837,828.388553,1433.307968,311.825313,515.46007,0.904944
11.057785,120075991.6,818.040981,1379.151703,265.287132,143.217807,0.862867
44.503403,961253530.5,885.203915,1444.186167,265.606378,922.95249,0.704796
26.743442,52454628.04,922.823737,1084.950789,292.351177,0,0
30.829723,913839316.9,845.041506,1445.303001,268.230144,1006.517588,0.863313
35.580576,505435442.7,972.309276,1368.674861,272.848534,650.371988,0.671491
37.004377,37015072.75,968.35428,1024.770515,317.15523,-180.793759,0
6.553719,383935267.4,868.891692,1460.901902,300.067841,486.164229,0.984216
31.309943,937897562.1,914.739645,1372.23074,277.250423,1376.27506,0.877135
9.833434,175947454.4,927.745492,1301.240247,313.186671,339.681102,0.935072
19.724358,54418691.88,945.952147,1417.469464,269.204947,0,0
28.227964,615818387.8,792.896065,1172.808014,312.565677,1169.300065,0.899494
35.711029,55427260.99,970.373594,1183.524919,318.011559,-15.9199,0
9.658906,499616690.8,883.530295,1354.727869,296.46888,799.683733,0.97872
20.634573,634071403.2,816.316642,1472.107431,284.970705,670.15624,0.90438
45.977204,947345526.7,779.882533,1389.171896,309.733413,873.715419,0.721255
6.598415,205485247.4,969.878662,1353.418978,287.897548,397.072047,0.973534
47.535496,286422337.4,784.147847,1254.433611,270.551978,0,0
16.099524,250181455.1,929.242631,1181.313324,279.068078,707.583529,0.909493
13.327072,732273293.7,790.99708,1231.296381,277.947475,1295.039474,0.979159
33.895995,255227983.4,780.840023,1136.98489,296.69811,358.442609,0.619003
26.316059,687483782.6,939.681693,1435.643789,293.738412,907.008822,0.864902
17.646332,663709817.7,880.838576,1143.872814,300.726234,1936.540577,0.966488
10.899423,823083265.6,852.09246,1306.644389,286.154836,1391.789027,0.986342
24.966217,799744069.6,941.970127,1040.455587,295.419472,6207.974083,0.956964
9.07791,171332396.5,946.994593,1311.535035,298.534273,339.776213,0.941395
10.299559,83606157.35,927.316575,1214.228139,307.70304,199.738553,0.878267
29.209934,465443380.2,943.895244,1284.805644,264.599863,854.04044,0.811297
30.257562,382205010.9,892.436869,1327.089921,279.455273,485.604549,0.714938
25.598237,487533320.8,890.763138,1437.622902,274.804933,553.427897,0.81515
