P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,T_HTF_in
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.99,0.9922594455,311.41,0.9976839632,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1196.01
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.57,0.9972621833,304.28,0.9655743182,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1202.04
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.76,0.9909735013,290.33,1.0015452301,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1194.46
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.91,0.9901355634,292.58,0.9952450228,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1193.45
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.81,0.9948230375,278.68,0.9936905383,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1199.1
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.59,0.9990210231,285.93,0.9721217441,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1204.16
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.73,0.9883601308,282.78,1.0177739823,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1191.31
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.8,0.983739028,301.59,0.999553535,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1185.74
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.85,0.9980752319,273.08,0.9939744143,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1203.02
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.54,0.9856472033,316.08,0.9647519172,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1188.04
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.88,0.9966731379,265.13,0.9953337463,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1201.33
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.51,0.9939353212,309.3,0.9519570587,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1198.03
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.62,0.9892644399,279.74,0.9768697482,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1192.4
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.64,0.9860371348,293.86,0.9817935252,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1188.51
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.69,0.9875470822,313.63,1.0031527383,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1190.33
180000000,1205.34,22032777.9,3.72,22.26,246.6,1.05,0.9847843762,270.25,0.9977838404,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1187
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.95,0.9957024574,275.43,0.9973730281,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1200.16
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.71,0.9885592447,268.65,1.0128878939,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1191.55
180000000,1205.34,22032777.9,3.72,22.26,246.6,1,0.9992035442,304.91,0.9996691991,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1204.38
180000000,1205.34,22032777.9,3.72,22.26,246.6,0.93,0.9927655267,297.56,0.9964327885,28550335.2680288,9311299.10547525,11929207.6694245,153919.949249034,396922501.574792,95861988.1381317,89369899.2692655,469571975.224903,105240369.105392,0.4508161162,1196.62
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.98,0.9839255146,267.08,0.9878423213,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1178.3
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.85,0.9947142082,284.19,0.9901665912,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1191.22
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.54,0.9925848608,290.68,0.9681146325,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1188.67
180000000,1197.55,21624916.61,3.6,15.22,146.79,1.04,0.9876831865,289.13,0.9920714951,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1182.8
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.71,0.9844682894,269,0.9761421456,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1178.95
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.88,0.9994822763,303.61,0.9947695405,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1196.93
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.94,0.9899377897,299.43,0.9906946128,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1185.5
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.62,0.9905557179,287.22,0.9731386623,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1186.24
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.56,0.9971692205,275.07,0.9710841282,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1194.16
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.78,0.9953738884,278.26,0.9864111516,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1192.01
180000000,1197.55,21624916.61,3.6,15.22,146.79,1.01,0.9938624692,280.57,0.9954031063,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1190.2
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.9,0.9852949772,307.9,0.9858589839,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1179.94
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.51,0.9874493758,273.32,0.97009888,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1182.52
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.59,0.9911235439,263.68,0.9715444121,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1186.92
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.96,0.9985720847,314.48,0.9973147867,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1195.84
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.69,0.9858711536,296.51,0.9756138902,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1180.63
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.74,0.9959083128,304.5,0.983639679,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1192.65
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.66,0.988919043,293.85,0.9749556118,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1184.28
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.76,0.9920754875,310.85,0.9824571651,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1188.06
180000000,1197.55,21624916.61,3.6,15.22,146.79,0.83,0.9976201411,316.89,0.9911162283,29945714.3463812,8602638.57628555,11458661.3353497,145862.371735601,377552670.63701,86105109.8290457,79756946.6405697,445970878.922803,99320021.6662518,0.474673626,1194.7
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.87,0.9964565577,306.16,0.9883913154,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1276.7
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.83,0.9980955949,269.63,0.9877457076,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1278.8
180000000,1281.24,21925788.12,2.75,25.86,103.96,1.01,0.9896584559,283.48,0.9874617236,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1267.99
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.5,0.9854750086,274.86,0.9357991869,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1262.63
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.53,0.9954653305,280.15,0.9494989621,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1275.43
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.56,0.9999141457,296.06,0.95910232,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1281.13
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,0.98465549,301.05,0.9795157329,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1261.58
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.59,0.986442821,268.04,0.9492704121,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1263.87
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.72,0.9949580094,317.94,0.974791186,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1274.78
180000000,1281.24,21925788.12,2.75,25.86,103.96,1.04,0.9990790172,296.73,1.0005385193,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1280.06
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.9,0.9881833224,310.74,0.9801475241,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1266.1
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.93,0.9932877525,288.2,0.9880102216,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1272.64
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.62,0.9906184634,287.61,0.9571064745,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1269.22
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.79,0.991047735,278.32,0.9761902741,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1269.77
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.66,0.9870281914,303.24,0.9579354975,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1264.62
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.75,0.9887921076,312.89,0.9699406832,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1266.88
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.68,0.9927257969,265.05,0.9676857836,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1271.92
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.85,0.9915004215,308.66,0.9811178457,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1270.35
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.71,0.9972916862,292.68,0.976667755,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1277.77
180000000,1281.24,21925788.12,2.75,25.86,103.96,0.97,0.9944350785,274.05,0.9913697633,33007775.7164243,8311672.05196904,6254722.46679686,197142.40314042,302539314.975427,46586692.5320884,44262008.2759441,380555573.810583,82311175.1049588,0.5562672806,1274.11
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.83,0.9891332737,289.41,0.9603241805,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1249.76
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.96,0.9843924368,299.09,0.9776327723,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1243.77
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.58,0.9951562735,264.92,0.9249848485,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1257.37
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.69,0.9917292578,298.52,0.934463389,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1253.04
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.64,0.9937237335,284.31,0.9256024303,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1255.56
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.9,0.988840434,306.94,0.9730920554,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1249.39
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.98,0.9869409334,312.09,0.9822804712,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1246.99
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.87,0.9964384364,286.62,0.9750353673,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1258.99
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.94,0.9958765008,268.59,0.9850654251,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1258.28
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.59,0.9858012331,303.71,0.9257484559,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1245.55
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.52,0.9881122921,316.38,0.9202063185,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1248.47
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.75,0.9975702222,277.63,0.9488334901,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1260.42
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.54,0.9936208439,292.77,0.9424541662,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1255.43
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.8,0.9979659515,313.92,0.9622798349,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1260.92
180000000,1263.49,20480785.76,3.12,16.7,228.46,1,0.9898693302,281.18,0.9869324584,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1250.69
180000000,1263.49,20480785.76,3.12,16.7,228.46,1.03,0.9909140555,295.33,0.9922178937,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1252.01
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.75,0.9852234683,275.11,0.9407002268,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1244.82
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.72,0.9995646978,272.36,0.9433946366,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1262.94
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.64,0.9988128121,308.22,0.9281217102,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1261.99
180000000,1263.49,20480785.76,3.12,16.7,228.46,0.83,0.9922120476,270.21,0.9633452005,33893234.3390611,8048105.32955558,14271481.337156,154724.748906847,341955975.456053,68315026.0222171,61950335.2664418,411571773.981215,94000116.1149717,0.5143467739,1253.65
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.74,0.9903780471,264.54,0.9800145638,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1014.88
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.9,0.9842691805,302.89,0.9871067826,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1008.62
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.79,0.9965064309,317.84,0.9871803844,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1021.16
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.91,0.9809415071,306.44,0.9858855018,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1005.21
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.97,0.9845619377,266.07,0.9899060837,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1008.92
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.57,0.9951890236,289.72,0.9727036174,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1019.81
180000000,1024.74,23633332.33,2.9,22.65,142.09,1.02,0.9985850069,272.02,0.999735253,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1023.29
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.83,0.9943693034,280.91,0.9885674929,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1018.97
180000000,1024.74,23633332.33,2.9,22.65,142.09,1.03,0.9868064094,309.86,0.993108692,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1011.22
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.87,0.9922419345,297.47,0.9895913925,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1016.79
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.6,0.9994340028,278.72,0.9750848525,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1024.16
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.54,0.9821710873,275.94,0.9813542156,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1006.47
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.75,0.9883580225,270.67,0.9797824704,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1012.81
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.81,0.9877627496,284.36,0.9840350415,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1012.2
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.52,0.9893241212,299.59,0.9800080848,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1013.8
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.98,0.9976872182,315.12,0.9972339622,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1022.37
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.71,0.985674415,295.46,0.976671981,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1010.06
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.69,0.9936569276,311.65,0.9775131658,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1018.24
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.61,0.9917344887,286.32,0.9742699714,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1016.27
180000000,1024.74,23633332.33,2.9,22.65,142.09,0.66,0.9833909089,291.21,0.9750478886,29212553.185771,12331073.2937723,12793726.5970731,286983.270637856,346963540.770734,68357995.2681147,66914931.3352249,461677961.337639,96465929.1360215,0.4585244086,1007.72
180000000,1225,20827269.14,3.52,19.04,169.83,0.97,0.9940081633,304.29,0.9938784594,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1217.66
180000000,1225,20827269.14,3.52,19.04,169.83,0.7,0.9977959184,317.33,0.9721990122,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1222.3
180000000,1225,20827269.14,3.52,19.04,169.83,0.86,0.9932571429,284.66,0.9864328243,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1216.74
180000000,1225,20827269.14,3.52,19.04,169.83,1.05,0.9902285714,274.92,0.9941864917,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1213.03
180000000,1225,20827269.14,3.52,19.04,169.83,0.6,0.9870612245,297.78,0.9522910571,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1209.15
180000000,1225,20827269.14,3.52,19.04,169.83,0.99,0.9859428571,267.32,0.9883192626,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1207.78
180000000,1225,20827269.14,3.52,19.04,169.83,0.68,0.9919591837,285.36,0.9640475983,31001162.1855806,8181253.25389237,11925214.2158753,140547.118482961,368685990.86146,81933168.4244266,75062208.2696394,434041409.76136,97731543.3352842,0.4877198567,1215.15
