P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
90132883.67,1198.31,24349488.62,2.94,800.93,1107.2026430745825,0.66,1191.03,302.82,0.5396514986756888,1.0242771751486115
90132883.67,1198.31,24349488.62,2.94,800.93,1107.2026430745825,1.05,1193.42,292.59,0.5477839965051576,1.0261731100968867
90132883.67,1198.31,24349488.62,2.94,800.93,1107.2026430745825,0.97,1185.52,310.91,0.5381850003794195,1.022341036938691
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.83,1197.08,300.16,0.5441330911626815,1.0290150398341649
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.61,1195.92,305.68,0.542296250337566,1.026106926495333
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.7,1186.87,271.1,0.5485808906177149,1.0229277651940023
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.92,1189.1,282.48,0.5511597473865831,1.0264380007851504
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.87,1193.43,284.95,0.5519260172438606,1.0277986393166902
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.74,1190.82,317.51,0.5413847038336197,1.0249370733772816
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,0.53,1187.5,296.77,0.5393823771939977,1.0223182878625974
90132883.67,1198.31,24349488.62,2.94,800.93,1116.0915319634714,1.02,1183.81,269.94,0.5507141391326813,1.0257293269298864
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.82,1185.56,291.24,0.5507393968831343,1.025976262799057
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.62,1191.42,306.54,0.5426040266479608,1.0250796289724153
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.89,1188.99,263.25,0.5541381274111502,1.0294151725137004
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.77,1195.2,288.73,0.55386068035168,1.0297895589881232
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.55,1188.21,275.43,0.5497171787521581,1.0229070527678836
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.69,1197.06,317.39,0.5452025363355254,1.0290930799796143
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,0.98,1183.55,301.28,0.5450559045858916,1.0288626512125283
90132883.67,1198.31,24349488.62,2.94,800.93,1124.9804208523603,1.04,1193.79,282.25,0.5585792371509205,1.0382946141230511
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.72,1187.06,264.83,0.5537755329020372,1.0272864843220175
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.79,1189.31,288.46,0.5552843830912751,1.0304366175100066
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.62,1196.63,306.92,0.5464000574164014,1.029523100982716
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.64,1183.68,297.01,0.5424823369673661,1.0236252314055319
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.95,1195.4,316.03,0.5530479198441776,1.0430410580184755
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.53,1191.28,272.1,0.5521676521723572,1.024749793289515
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,1.0,1188.2,303.86,0.55127660272254,1.039276110735282
90132883.67,1198.31,24349488.62,2.94,800.93,1133.8693097412493,0.88,1193.9,277.26,0.5595192561940685,1.0383174130963524
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.8,1195.9,285.46,0.5621202109718039,1.0425257348918364
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.65,1189.71,292.25,0.5541928836821313,1.0294403329693589
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.54,1192.04,275.35,0.554510502592484,1.0270797615239176
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.91,1193.21,264.15,0.5640326199693015,1.046307871964516
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.98,1198.03,281.8,0.5675612778191524,1.0539662842444728
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.95,1185.05,309.26,0.5530439933226013,1.0414116094281674
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.6,1186.09,311.51,0.5449105380192169,1.025873595866734
90132883.67,1198.31,24349488.62,2.94,800.93,1142.758198630138,0.76,1187.41,303.01,0.5489860598155964,1.0327715504660462
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.69,1193.17,308.2,0.5529329524254194,1.0382618164676676
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.96,1184.93,301.49,0.5574046183152666,1.0477225566322477
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.61,1188.85,268.06,0.5574322597685639,1.028998524689972
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.91,1196.27,275.58,0.5692881285360547,1.054492025562496
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.81,1189.25,313.55,0.5550118908501513,1.0426662396212067
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,1.0,1191.18,296.81,0.5609165515399033,1.0550901189920632
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.52,1186.37,281.37,0.5543213350256465,1.0241113819147274
90132883.67,1198.31,24349488.62,2.94,800.93,1151.6470875190269,0.72,1197.94,289.77,0.5638246761288018,1.0443796008603912
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.95,1185.8,268.51,0.5703173738296559,1.0509552003741307
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.61,1187.56,306.14,0.5512323234996711,1.0291992501262845
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.81,1191.9,315.04,0.5599823577599936,1.0476427817771978
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.52,1189.81,296.78,0.5488062746782251,1.0242255762133994
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.87,1197.19,276.04,0.5725769035932413,1.055740079465655
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.99,1196.15,299.13,0.5666604094765081,1.0615005815811673
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.68,1184.04,286.04,0.5610534012570237,1.0315494904752665
90132883.67,1198.31,24349488.62,2.94,800.93,1160.5359764079158,0.76,1193.17,281.86,0.5676467577426405,1.045368976858315
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.51,1188.68,264.54,0.5597439536589255,1.022863369023713
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.79,1190.95,287.12,0.571360332956225,1.0482934738513823
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.92,1184.57,309.9,0.5642519540953669,1.0512454578200578
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.77,1186.98,279.6,0.5693835740483453,1.0435260562170467
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,1.01,1197.54,270.43,0.5803001282504188,1.067587351807922
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.58,1189.79,303.77,0.5542765759040609,1.030399136762391
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.9,1193.02,296.52,0.5676954335075668,1.0569682458417655
90132883.67,1198.31,24349488.62,2.94,800.93,1169.4248652968047,0.65,1195.77,316.66,0.5596657509084896,1.0417084432081503
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.89,1189.1,310.05,0.5691272730732885,1.0565013826497125
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,1.01,1193.21,267.49,0.5826109631097395,1.0675078192150624
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.51,1197.76,285.05,0.5664449282690739,1.0322641783435071
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.97,1196.3,283.03,0.5827252234986461,1.0679368376254736
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.69,1186.03,272.37,0.5698921134167395,1.0392817424282803
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.79,1184.25,292.69,0.5707642886759902,1.0456137890128634
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.74,1192.63,312.94,0.5655703511935251,1.0488897083776962
90132883.67,1198.31,24349488.62,2.94,800.93,1178.3137541856936,0.6,1188.92,299.94,0.5582153908084734,1.033617820625091
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.88,1104.02,316.72,0.4772311448613848,0.9781306673705484
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.58,1115.53,270.71,0.40984512277881624,0.9303915081235398
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,1.0,1113.9,291.02,0.5059158612718382,1.0056613450657688
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.67,1110.24,306.9,0.43698956304431796,0.9677198750328657
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.96,1103.66,283.78,0.49667154496069804,0.9903591313895393
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.77,1106.46,304.02,0.45894288446267645,0.966215731272372
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.53,1107.62,281.96,0.37250433140668915,0.9154874796191619
145886937.25,1116.86,24057498.08,2.82,852.29,1016.86133005081,0.82,1112.16,263.7,0.48007819861434947,0.9728238169717531
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,1.05,1113.54,287.55,0.5140263587272242,0.9955218051148799
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.66,1110.54,310.6,0.434384247173359,0.957136347189461
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.88,1103.36,277.8,0.48754391363391436,0.9724212449697079
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.71,1112.99,276.82,0.4586709811079628,0.9564530925276289
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.56,1103.92,311.72,0.3810435212781664,0.9101054368736845
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.6,1115.34,296.08,0.41358245247425934,0.931384781583376
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.8,1108.18,302.47,0.46627969343685655,0.9607807452918464
145886937.25,1116.86,24057498.08,2.82,852.29,1025.750218939699,0.98,1106.66,269.27,0.5051746874611539,0.9952433952304063
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,1.01,1112.52,274.16,0.5145039198787332,0.9905073984901828
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.81,1109.07,318.05,0.468404886162938,0.9566621872023751
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.77,1115.42,286.26,0.47235199810540085,0.9531724628645786
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.85,1114.14,310.49,0.4793226776728493,0.9670278345353911
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.61,1111.21,283.77,0.42388458599490064,0.9275745373576796
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.66,1105.36,268.21,0.4469434268671164,0.9548762749169346
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.53,1106.44,296.11,0.5595726909593071,1.0371100440706653
145886937.25,1116.86,24057498.08,2.82,852.29,1034.6391078285878,0.92,1103.38,297.53,0.4864721240870878,0.9747828182156628
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.86,1108.15,263.33,0.47079067561289273,0.9586091252963735
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.81,1111.37,298.51,0.46025081978682303,0.9582348427264661
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.75,1115.72,283.54,0.4638684226863485,0.9567824408549223
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.95,1104.53,296.44,0.45683235447630494,0.9571145890966569
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.99,1103.65,313.07,0.5047841248724243,1.00198724239022
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.57,1110.98,289.97,0.3931902235597571,0.9090914751497153
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.6,1106.08,274.6,0.3870873445933435,0.9055932967587103
145886937.25,1116.86,24057498.08,2.82,852.29,1043.5279967174768,0.65,1113.83,305.22,0.43242519111170435,0.954384189511856
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.83,1102.02,264.75,0.49366686251146746,0.9816145808211207
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.77,1108.02,290.21,0.48571337036738493,0.9740785311612434
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.94,1106.38,313.86,0.504626373013304,1.010617449703981
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.57,1104.64,275.53,0.40471857767453895,0.9182758058376156
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.56,1111.59,297.75,0.39432148659774385,0.9175113550382913
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.89,1113.94,306.04,0.5017219655638223,1.0062446596361883
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,0.67,1115.07,295.68,0.45457699410840546,0.9581845705807239
145886937.25,1116.86,24057498.08,2.82,852.29,1052.4168856063657,1.03,1109.75,282.33,0.5177833994285514,0.9965736487725045
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.91,1107.23,279.03,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.73,1103.26,275.45,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,1.03,1111.0,312.23,0.5291475013448222,0.9957896919964311
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.92,1115.89,295.07,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.53,1109.35,284.47,0.5218652566801635,0.9931939522986131
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.79,1114.05,310.55,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.63,1105.32,299.77,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1061.3057744952544,0.65,1112.38,263.64,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.77,1106.02,289.28,0.46243417747814786,0.9627279777857985
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.97,1113.64,293.4,0.5184097776808021,0.9981062722615912
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.59,1115.09,267.29,0.3207310604675969,0.8549390556204017
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,1.02,1107.94,315.48,0.5115811188889089,0.9992745397478835
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.56,1104.91,299.46,0.4799691062268865,0.9809591342110799
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.64,1103.03,282.27,0.48165507457559703,0.9737185905946412
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.81,1111.43,271.38,0.4560775232811967,0.9621978573048255
145886937.25,1116.86,24057498.08,2.82,852.29,1070.1946633841433,0.85,1110.38,307.2,0.5121237775181292,0.9983535494500387
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.93,1112.29,270.97,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.91,1104.25,297.31,-1000,-1000
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.53,1106.27,314.04,0.19500992182187205,0.7638890093633219
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.62,1115.18,266.55,0.4521758072503305,0.9664622910419027
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,1.01,1113.36,302.19,0.5169232669248937,0.9956986866464467
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.76,1102.08,278.62,0.34446776078636726,0.8801522110299008
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.81,1108.6,306.92,0.3065129529818614,0.8523394811371374
145886937.25,1116.86,24057498.08,2.82,852.29,1079.0835522730322,0.69,1109.89,290.51,0.3887434012166973,0.9114523940197196
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.99,1104.66,266.8,0.5237504571970837,1.000649778927164
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.61,1116.3,279.04,0.32162110368501073,0.8579010273631219
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.73,1102.15,313.92,0.5189408468490084,0.9994481497796414
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.79,1111.75,291.76,0.5255191581089838,0.9990254726614725
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.51,1110.72,305.31,0.5186637570183794,0.9993054834020806
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.94,1113.3,289.13,0.5250460843524155,0.9982706217824441
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.87,1106.21,271.52,0.4536027930044873,0.9669698785005253
145886937.25,1116.86,24057498.08,2.82,852.29,1087.972441161921,0.68,1107.85,301.12,0.5289963871892136,1.0032397462684262
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.7,1112.01,313.9,0.40020406295635846,0.9290658885585121
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.62,1109.15,280.36,0.49550540787030006,0.9933869201610002
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,1.03,1106.65,289.55,0.5236188695904647,1.001650364493215
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.97,1114.99,305.02,0.5216683872329396,1.001992269455957
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.89,1115.98,269.42,0.6004896317589433,1.1345223780310454
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.71,1103.84,273.15,0.3960915942087867,0.916393631721747
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.51,1103.63,304.32,0.5196520561792682,1.0010251299725905
145886937.25,1116.86,24057498.08,2.82,852.29,1096.86133005081,0.82,1109.46,291.66,0.5302896647507876,1.0025127207214717
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.8,1095.56,275.18,0.42601441718763017,0.9802736559256617
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.51,1092.68,298.21,0.23390130038882898,0.8433935322748599
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.92,1093.87,289.89,0.4530206000291486,0.9811841028307523
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.68,1084.77,279.62,-1000,-1000
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.63,1088.31,295.19,0.34332514222487376,0.9256353883327433
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.76,1086.2,316.35,0.3951301253468244,0.9558853523507095
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,1.05,1089.57,264.81,0.47666776648626963,0.999534081177623
124295845.14,1098.46,24016384.49,2.99,815.05,998.4648188763249,0.86,1097.07,305.5,0.43409611823638483,0.9787251145327608
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.88,1094.66,291.77,0.4530438511981527,0.9739489127172747
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.97,1088.36,298.69,0.4590976896802137,0.9836688798810326
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.68,1090.31,288.97,0.3804804271604239,0.9306011829598541
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.62,1095.53,266.58,0.35145629857067323,0.9213101592076303
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.81,1084.81,317.96,0.4262142630432168,0.9771689344736276
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.56,1092.72,309.87,0.2913585642815065,0.8733701544753408
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,0.75,1097.1,282.59,0.397765377139298,0.9430587661337378
124295845.14,1098.46,24016384.49,2.99,815.05,1007.3537077652138,1.03,1086.38,276.87,0.4752755013991175,0.9909282077538775
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.94,1095.63,290.8,0.4749019349957814,0.9844704280376422
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.71,1084.6,316.93,0.37366394465767827,0.9229956802142889
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.83,1086.29,263.65,0.387091803239019,0.9264711363087133
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.87,1089.52,284.98,0.4683679061370518,0.9774795790375396
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.51,1096.78,275.21,0.22908594800929089,0.8130503487365011
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.63,1091.95,277.27,0.3572865020620387,0.9136294596922315
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,1.01,1088.87,301.45,0.4700911585269153,0.9873324044230364
124295845.14,1098.46,24016384.49,2.99,815.05,1016.2425966541027,0.65,1094.2,309.1,0.3597828059899774,0.9165407784763391
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,1.0,1089.14,267.42,0.4836290875619316,0.9878449979641153
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.94,1095.82,294.44,0.48479722826932875,0.9947989252236201
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.7,1085.8,316.77,0.36380424323711164,0.9091845633494204
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.83,1084.52,300.88,0.489410657994943,0.9983784959588118
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.75,1092.92,273.65,0.3871511043376858,0.9184941447148588
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.91,1088.33,289.47,0.48740398084419323,0.9941275554026965
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.62,1096.75,279.08,0.10478305581014086,0.7113276311547472
124295845.14,1098.46,24016384.49,2.99,815.05,1025.1314855429916,0.54,1092.32,309.67,0.33617758834962974,0.898974498011285
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.79,1086.1,275.91,0.5197891255453064,0.9826246737425874
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.58,1095.99,297.51,0.3521606040106529,0.8951855080377491
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.97,1089.72,281.46,0.49535230424360976,0.9977654448593509
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.89,1084.23,304.45,0.4929968784975536,0.9860902314288584
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,1.03,1097.37,287.18,0.4894614300431248,0.9895108699049635
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.5,1091.45,313.85,0.41832114491792816,0.951840001045773
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.73,1087.67,300.4,0.5346838184982672,1.0148632203679588
124295845.14,1098.46,24016384.49,2.99,815.05,1034.0203744318806,0.64,1093.64,269.09,0.35382418855216097,0.8925680029714663
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.59,1085.34,275.21,0.07096446792832829,0.6836539747837618
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.78,1097.57,292.75,0.5205021969063655,0.9895593801069764
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.65,1095.11,264.82,0.3557218316281692,0.8970737555396576
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.75,1085.38,305.97,0.5229398528973891,1.002138847589389
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.57,1091.96,301.15,0.37543981466863857,0.9136202513189965
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.99,1094.23,290.26,0.4969490639492043,1.004523244859646
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.88,1089.5,311.74,0.49613310281534057,0.9890811097731267
124295845.14,1098.46,24016384.49,2.99,815.05,1042.9092633207692,0.92,1088.59,279.94,0.5010582188114627,0.9947451015768429
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.7,1093.99,277.34,0.5425873277058757,1.0203570585405706
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.73,1095.73,312.66,0.5253900556603769,1.0078729095483605
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.81,1087.72,270.92,0.5138517063476785,0.9891105247622475
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.64,1086.15,287.26,0.3650922029868536,0.9028641623441591
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.93,1090.81,305.16,0.49375270654735004,0.9969378164627545
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.99,1090.99,267.68,0.4989124910212325,1.0033704146372109
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.91,1085.26,300.26,0.4942913905296557,0.9958948582832361
124295845.14,1098.46,24016384.49,2.99,815.05,1051.7981522096582,0.51,1098.11,292.62,0.4439471133050003,0.9575408501792316
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,1.04,1085.87,269.83,0.4988744488909371,1.0105821136549533
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.79,1097.77,272.42,0.5153054726072073,0.9927256866047702
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.93,1089.28,308.24,0.4946535377373184,0.9995082613699267
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.58,1092.71,294.43,0.4292226432750171,0.9625911142244792
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.51,1088.66,282.97,0.4624032049691901,0.9683319577978468
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.72,1093.62,315.84,0.515722323341902,0.9962183998473103
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.9,1095.29,299.55,0.49703662122426384,0.9960928691356662
124295845.14,1098.46,24016384.49,2.99,815.05,1060.687041098547,0.7,1083.55,287.25,0.35196360460739684,0.8978726488337689
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,1.01,1094.91,301.39,0.49436081132705784,1.0035333941379065
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.75,1090.68,309.32,0.5047838590060394,0.9939663136366288
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.56,1085.77,282.19,0.5515267438906618,1.041957069760269
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.66,1085.14,265.83,0.5226441961943898,0.9981576774229455
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.81,1097.88,317.27,0.5014929081598879,0.9930015931042318
124295845.14,1098.46,24016384.49,2.99,815.05,1069.575929987436,0.58,1092.7,289.92,0.5434157400667617,1.026476192612321
