P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,eta_gross,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.5,1245.69,323.15,0.9386022225976087,0.479499878345263,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,253.0,0.967189459461878,0.5106046596976911,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,267.03,0.967189459461878,0.5106045539245977,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,281.06,0.967189459461878,0.5105894349297354,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,295.09,0.967189459461878,0.5084283559768489,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,309.12,0.967189459461878,0.5013253187015201,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1270.69,323.15,0.967189459461878,0.5013253187015201,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,253.0,0.9646482985370631,0.5087383069090262,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,267.03,0.9646482985370631,0.508738200857296,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,281.06,0.9646482985370631,0.508723042034655,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,295.09,0.9646482985370631,0.5065562701785634,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,309.12,0.9646482985370631,0.49943452146114853,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1265.69,323.15,0.9646482985370631,0.49943452146114853,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,253.0,0.9620514629048404,0.5068467576145703,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,267.03,0.9620514629048404,0.5068466512765781,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,281.06,0.9620514629048404,0.5068314515361979,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,295.09,0.9620514629048404,0.5046588309801358,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,309.12,0.9620514629048404,0.4975178587476115,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1260.69,323.15,0.9620514629048404,0.4975178587476115,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,253.0,0.9593873254683362,0.5049270274697519,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,267.03,0.9593873254683362,0.5049269208364681,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,281.06,0.9593873254683362,0.5049116788876948,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,295.09,0.9593873254683362,0.502733025148157,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,309.12,0.9593873254683362,0.49557222303988535,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1255.69,323.15,0.9593873254683362,0.49557222303988535,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,253.0,0.9566494721704525,0.5029799709874568,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,267.03,0.9566494721704525,0.5029798640489972,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,281.06,0.9566494721704525,0.502964578479001,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,295.09,0.9566494721704525,0.5007796896089381,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,309.12,0.9566494721704525,0.493598393865079,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1250.69,323.15,0.9566494721704525,0.493598393865079,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,253.0,0.9538429017015673,0.5010043711721914,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,267.03,0.9538429017015673,0.5010042639190779,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,281.06,0.9538429017015673,0.5009889333730914,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,295.09,0.9538429017015673,0.49879761572469444,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,309.12,0.9538429017015673,0.49159518986336304,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.61,1245.69,323.15,0.9538429017015673,0.49159518986336304,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,253.0,0.9789002629438789,0.5178147924111691,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,267.03,0.9789002629438789,0.5178146879034631,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,281.06,0.9789002629438789,0.5177997497805283,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,295.09,0.9789002629438789,0.5156645243000377,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,309.12,0.9789002629438789,0.5086464622533462,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1270.69,323.15,0.9789002629438789,0.5086464622533462,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,253.0,0.9747379617669021,0.5156505233751677,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,267.03,0.9747379617669021,0.5156504184211954,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,281.06,0.9747379617669021,0.5156354165098695,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,295.09,0.9747379617669021,0.5134910732440057,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,309.12,0.9747379617669021,0.5064430428478061,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1265.69,323.15,0.9747379617669021,0.5064430428478061,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,253.0,0.9711427738472695,0.5135571848257329,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,267.03,0.9711427738472695,0.5135570794832192,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,281.06,0.9711427738472695,0.5135420220345492,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,295.09,0.9711427738472695,0.5113897403715593,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,309.12,0.9711427738472695,0.5043156180407646,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1260.69,323.15,0.9711427738472695,0.5043156180407646,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,253.0,0.9687186068118865,0.5117410995629245,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,267.03,0.9687186068118865,0.5117409939567966,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,281.06,0.9687186068118865,0.5117258988276583,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,295.09,0.9687186068118865,0.5095682311937356,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,309.12,0.9687186068118865,0.5024764062462699,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1255.69,323.15,0.9687186068118865,0.5024764062462699,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,253.0,0.9662265639052322,0.5098945198700726,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,267.03,0.9662265639052322,0.5098944139915708,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,281.06,0.9662265639052322,0.5098792799298354,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,295.09,0.9662265639052322,0.5077160473481841,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,309.12,0.9662265639052322,0.5006059315228687,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1250.69,323.15,0.9662265639052322,0.5006059315228687,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,253.0,0.9636642111024833,0.5080194737748078,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,267.03,0.9636642111024833,0.5080193676147785,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,281.06,0.9636642111024833,0.5080041933120492,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,295.09,0.9636642111024833,0.5058352087630583,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,309.12,0.9636642111024833,0.49870618736357814,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.72,1245.69,323.15,0.9636642111024833,0.49870618736357814,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,253.0,0.9894716673974331,0.5229478319906171,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,267.03,0.9894716673974331,0.5229477285994596,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,281.06,0.9894716673974331,0.5229329500737572,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,295.09,0.9894716673974331,0.5208205371031115,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,309.12,0.9894716673974331,0.5138774552451613,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1270.69,323.15,0.9894716673974331,0.5138774552451613,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,253.0,0.9851877464381348,0.5208669902429296,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,267.03,0.9851877464381348,0.5208668864021934,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,281.06,0.9851877464381348,0.5208520436145913,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,295.09,0.9851877464381348,0.5187304451762696,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,309.12,0.9851877464381348,0.5117571725105259,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1265.69,323.15,0.9851877464381348,0.5117571725105259,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,253.0,0.9808291254231101,0.5187515965593694,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,267.03,0.9808291254231101,0.5187514922571843,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,281.06,0.9808291254231101,0.5187365835110128,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,295.09,0.9808291254231101,0.51660555708641,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,309.12,0.9808291254231101,0.5096012965023871,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1260.69,323.15,0.9808291254231101,0.5096012965023871,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,253.0,0.9764791717268322,0.5165975256489818,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,267.03,0.9764791717268322,0.5165974208821583,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,281.06,0.9764791717268322,0.5165824457215078,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,295.09,0.9764791717268322,0.5144419261438086,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,309.12,0.9764791717268322,0.507406463451129,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1255.69,323.15,0.9764791717268322,0.507406463451129,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,253.0,0.9724311528998114,0.5143962834710004,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,267.03,0.9724311528998114,0.5143961782680556,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,281.06,0.9724311528998114,0.5143811407690769,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,295.09,0.9724311528998114,0.5122317106751687,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,309.12,0.9724311528998114,0.5051669608855549,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1250.69,323.15,0.9724311528998114,0.5051669608855549,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,253.0,0.9697715100868715,0.5125275941101336,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,267.03,0.9697715100868715,0.5125274886186648,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,281.06,0.9697715100868715,0.5125124098786559,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,295.09,0.9697715100868715,0.5103570848742025,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,309.12,0.9697715100868715,0.5032729596844995,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.83,1245.69,323.15,0.9697715100868715,0.5032729596844995,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,253.0,0.9967594188157818,0.5264947575640849,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,267.03,0.9967594188157818,0.5264946549288663,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,281.06,0.9967594188157818,0.5264799844555379,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,295.09,0.9967594188157818,0.5243830162756133,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,309.12,0.9967594188157818,0.5174906983770529,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1270.69,323.15,0.9967594188157818,0.5174906983770529,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,253.0,0.9925887596321674,0.5244640146810937,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,267.03,0.9925887596321674,0.5244639116146222,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,281.06,0.9925887596321674,0.524449179498903,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,295.09,0.9925887596321674,0.5223434002786433,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,309.12,0.9925887596321674,0.5154221222405879,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1265.69,323.15,0.9925887596321674,0.5154221222405879,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,253.0,0.9883403832649889,0.5223981603255907,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,267.03,0.9883403832649889,0.5223980568160886,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,281.06,0.9883403832649889,0.5223832613744411,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,295.09,0.9883403832649889,0.5202684304723668,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,309.12,0.9883403832649889,0.5133174013540708,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1260.69,323.15,0.9883403832649889,0.5133174013540708,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,253.0,0.9840185578512176,0.5202996139670211,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,267.03,0.9840185578512176,0.5202995100029035,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,281.06,0.9840185578512176,0.5202846495794371,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,295.09,0.9840185578512176,0.5181605303058525,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,309.12,0.9840185578512176,0.5111789721552982,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1255.69,323.15,0.9840185578512176,0.5111789721552982,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,253.0,0.9796224506257218,0.5181653960884325,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,267.03,0.9796224506257218,0.5181652916577705,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,281.06,0.9796224506257218,0.5181503645473728,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,295.09,0.9796224506257218,0.5160167131769273,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,309.12,0.9796224506257218,0.5090038249172977,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1250.69,323.15,0.9796224506257218,0.5090038249172977,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,253.0,0.975363334640563,0.5159904389728058,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,267.03,0.975363334640563,0.5159903340861268,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,281.06,0.975363334640563,0.5159753417935634,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,295.09,0.975363334640563,0.5138323734144342,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,309.12,0.975363334640563,0.5067888619978456,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,0.94,1245.69,323.15,0.975363334640563,0.5067888619978456,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,253.0,1.002005522389374,0.5290533016300859,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,267.03,1.002005522389374,0.5290531995322244,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,281.06,1.002005522389374,0.5290386058676769,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,295.09,1.002005522389374,0.5269526165815973,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,309.12,1.002005522389374,0.5200963841264301,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1270.69,323.15,1.002005522389374,0.5200963841264301,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,253.0,0.9979205044650552,0.5270607313788556,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,267.03,0.9979205044650552,0.5270606288630534,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,281.06,0.9979205044650552,0.5270459754588964,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,295.09,0.9979205044650552,0.5249514471122549,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,309.12,0.9979205044650552,0.5180671484610858,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1265.69,323.15,0.9979205044650552,0.5180671484610858,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,253.0,0.9937595429623527,0.5250341756175184,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,267.03,0.9937595429623527,0.5250340726724733,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,281.06,0.9937595429623527,0.5250193579131816,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,295.09,0.9937595429623527,0.5229160595860369,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,309.12,0.9937595429623527,0.516002935750885,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1260.69,323.15,0.9937595429623527,0.516002935750885,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,253.0,0.9895223294935933,0.5229724507619116,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,267.03,0.9895223294935933,0.5229723473760476,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,281.06,0.9895223294935933,0.522957569606984,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,295.09,0.9895223294935933,0.5208452647887932,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,309.12,0.9895223294935933,0.5139025384064804,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1255.69,323.15,0.9895223294935933,0.5139025384064804,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,253.0,0.9852059927617975,0.5208758460339269,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,267.03,0.9852059927617975,0.5208757421951138,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,281.06,0.9852059927617975,0.5208608996824048,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,295.09,0.9852059927617975,0.518739340536751,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,309.12,0.9852059927617975,0.5117661970182017,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1250.69,323.15,0.9852059927617975,0.5117661970182017,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,253.0,0.9808152958554349,0.5187448767186715,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,267.03,0.9808152958554349,0.5187447724150158,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,281.06,0.9808152958554349,0.5187298634586299,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,295.09,0.9808152958554349,0.516598806986398,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,309.12,0.9808152958554349,0.5095944476417866,
100000000.0,1270.69,24208162.52,3.31,28.17,130.11,1.05,1245.69,323.15,0.9808152958554349,0.5095944476417866,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,253.0,0.9329774802279714,0.3508131221883677,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,267.03,0.9329774802279714,0.35081302762303995,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,281.06,0.9329774802279714,0.35079951064382825,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,295.09,0.9329774802279714,0.3488674206109322,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,309.12,0.9329774802279714,0.3425170244328462,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1103.47,323.15,0.9329774802279714,0.3425170244328462,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,253.0,0.9290700991362304,0.3463215119824811,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,267.03,0.9290700991362304,0.3463214170194409,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,281.06,0.9290700991362304,0.34630784319200103,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,295.09,0.9290700991362304,0.34436762738682025,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,309.12,0.9290700991362304,0.3379905234092105,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1098.47,323.15,0.9290700991362304,0.3379905234092105,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,253.0,0.9250289345920429,0.3417736782963449,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,267.03,0.9250289345920429,0.3417735829184407,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,281.06,0.9250289345920429,0.34175994979115826,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,295.09,0.9250289345920429,0.33981125778482657,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,309.12,0.9250289345920429,0.33340629421761353,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1093.47,323.15,0.9250289345920429,0.33340629421761353,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,253.0,0.9212534151317558,0.3372141305683234,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,267.03,0.9212534151317558,0.3372140347995374,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,281.06,0.9212534151317558,0.3372003458003998,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,295.09,0.9212534151317558,0.3352436675825967,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,309.12,0.9212534151317558,0.3288124549245328,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1088.47,323.15,0.9212534151317558,0.3288124549245328,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,253.0,0.9185010865635276,0.3327315066045293,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,267.03,0.9185010865635276,0.3327314105487679,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,281.06,0.9185010865635276,0.3327176805299474,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,295.09,0.9185010865635276,0.33075513904052006,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,309.12,0.9185010865635276,0.32430465497321553,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1083.47,323.15,0.9185010865635276,0.32430465497321553,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,253.0,0.9160501617908481,0.32796948560559347,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,267.03,0.9160501617908481,0.3279693892928315,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,281.06,0.9160501617908481,0.3279556225388575,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,295.09,0.9160501617908481,0.32598783019990857,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,309.12,0.9160501617908481,0.3195200876331727,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.5,1078.47,323.15,0.9160501617908481,0.3195200876331727,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,253.0,0.9644356250260567,0.40099924781269114,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,267.03,0.9644356250260567,0.4009991563319133,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,281.06,0.9644356250260567,0.4009860802521025,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,295.09,0.9644356250260567,0.39911701149967405,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,309.12,0.9644356250260567,0.3929737537529272,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1103.47,323.15,0.9644356250260567,0.3929737537529272,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,253.0,0.9655969674100636,0.398413269969825,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,267.03,0.9655969674100636,0.3984131785990728,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,281.06,0.9655969674100636,0.3984001182461194,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,295.09,0.9655969674100636,0.39653329745928534,
100000000.0,1103.47,22126727.92,3.04,21.64,210.07,0.61,1098.47,309.12,0.9655969674100636,0.39039742832894675,
