Name,Rating,NumberOfUser,Address,lat,lon
Nasi Goreng Spesial Malam,4.8,4,"Jl. Genteng Ijo No.3B, RT.6/RW.7, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.219007899999999,106.8284663
Nasi Goreng Bu Sum,4.7,6,"Jl. Sidik No.19-30, RT.4/RW.6, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.219659399999999,106.8230054
Warung Nasi Goreng Ibu Naya,4.4,37,"Depan Masjid Al-Huda Kelurahan Kecamatan Setiabudi, Jalan Pedurenan Masjid 2 rt 09 rw 04, RT.9/RW.4, Karet Kuningan, RT.9/RW.4, Kuningan, Karet Kuningan, Jakarta",-6.2213229,106.8283379
Nasi Goreng Mr. Otoy,4.8,11,"4, RW.4, RT.4/RW.4, Kuningan, Karet Kuningan, South Jakarta City",-6.2214212,106.822543
Nasi Goreng Bang Udin,0.0,0,"Jl. Karet Pedurenan No.32, RT.3/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.221464999999999,106.82383
Pisang Goreng Addict - Setiabudi,0.0,0,"Jl. Perbanas, RT.6/RW.7, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.218061899999999,106.8285156
Warunk Mas Agoeng,4.5,12,"Jl. Komando III No.18-19, RT.10/RW.3, Kuningan, Karet, Kota Jakarta Selatan",-6.215821399999999,106.8238758
Nasi Goreng Kambing Kebuli,5.0,2,"Jl. Pedurenan Masjid 2, RT.6/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.2224163,106.8284318
Sate Ayam dan Nasi Goreng,0.0,0,"3, RT.3/RW.3, Karet Semanggi, South Jakarta City",-6.221557199999999,106.8206843
Tenda Kevin Cool 2,5.0,1,"Jl. Anggrek VII No.11, RW.2, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.217269,106.8267567
Nasi Goreng Gila Khas Jakarta Plaza Semanggi,2.3,4,"Foodcourt Plaza Semanggi, Jl. Jend. Sudirman No.50, RT.1/RW.4, Karet Semanggi, Kota Jakarta Selatan",-6.2203237,106.814265
Nasi Goreng Polda,5.0,1,"RT.5/RW.3, Senayan, South Jakarta City",-6.2224865,106.8140025
Nasi Goreng cak Abas,4.8,6,"1, RT.1/RW.3, Gelora, Kota Jakarta Pusat",-6.2148941,106.8007315
nasi goreng bang adin,4.5,2,"Jl. Patal Senayan, RT.5/RW.7, Grogol Utara, Kota Jakarta Selatan",-6.2187538,106.7950639
Nasi Goreng Bang Fandi,4.7,67,"KeDe Kantine Pak Johan F, Jl. Kemandoran I Jl. Pulo Kamboja No.26, RT.4/RW.6, Grogol Utara, DKI Jakarta",-6.215649,106.792763
Tenda Arema,5.0,2,"Jl. Gelora No.1, RT.1/RW.3, Senayan, Kota Jakarta Pusat",-6.2126547,106.7971827
"Nasi Goreng ""JONI""",0.0,0,"jln alteri, Jl. Patal Senayan, RT.1/RW.7, Senayan, Kota Jakarta Selatan",-6.218782500000001,106.7950831
Nasi goreng sugeng,4.7,3,"Jl. Kemandoran I, RT.4/RW.15, Grogol Utara, Kota Jakarta Selatan",-6.215257,106.791849
NASI GORENG GILA IBU MAY,4.6,44,"Jl. Uranium No.47, RT.1/RW.12, Grogol Utara, Kota Jakarta Selatan",-6.2212369,106.7901634
Nasi Goreng Dan Pecel Lele Bang Sarta,5.0,6,"Jl. Masjid Nur No.8-75, RT.12/RW.10, Grogol Utara, Kota Jakarta Selatan",-6.2198971,106.7850156
NASI GO,4.2,5,"Jalan Metro Pondok Indah Kav 3 Saung Metro Pondok Indah, RT.9/RW.13, Grogol Utara, DKI Jakarta",-6.215994999999999,106.785392
Nasi Goreng Iwan Bom Bom,0.0,0,"RT.5/RW.10, North Grogol, South Jakarta City",-6.2196567,106.7818067
Nasi Goreng Gila Mampus Bolapelangi,0.0,0,"1, RT.6/RW.1, Grogol Utara, Kota Jakarta Selatan",-6.2156873,106.7788333
Nasi Goreng & Mie Rebus 'Ummi',0.0,0,"Jl. Al Falah 2 No.1C, RT.7/RW.8, Sukabumi Sel., Kota Jakarta Barat",-6.219020500000001,106.7765879
Nasi Goreng Mas Jayadi,4.6,26,"Jl. Ff No.30, RT.9/RW.5, Sukabumi Sel., Kota Jakarta Barat",-6.218815999999999,106.768764
Nasi goreng omi,0.0,0,"Jl. Al Falah 2 No.53 7, RT.8/RW.8, South Sukabumi, West Jakarta City",-6.218884,106.77626
Nasi Goreng Bari,0.0,0,"Jl. Ff No.3, RT.8/RW.5, Sukabumi Sel., Kota Jakarta Barat",-6.218749499999999,106.7697385
Nasi Goreng Mas Aryo,4.5,19,"Jl. Panjang Kp. Baru, RT.7/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.2199977,106.7718245
"""NASI GORENG LINTANG JAYA""",4.7,11,"Jl. H. Soleh I No.9, RT.7/RW.3, South Sukabumi, West Jakarta City",-6.2199721,106.7729473
Nasi Goreng Poseng,0.0,0,"Jl. H. Soleh IA No.7, RT.11/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.2189218,106.7728444
Nasi Goreng Fatmawati,4.5,67,"Jl. H. Abdullah No.29 A, RT.4/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.2214014,106.771868
Nasi Goreng Pojokan Al Falah,0.0,0,"Jalan Asshirot Rt 09 Rw 03 No 8A, RT.4/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.221488,106.773595
Nasi Goreng Portal,5.0,3,"Jl. Pahlawan No.11, RT.0/RW.7, Sukabumi Sel., Kota Jakarta Barat",-6.2224818,106.7674458
Nasi Goreng Gila Mas Topan,4.2,32,"Jl. Swadarma Raya No.55, RT.7/RW.3, Srengseng, Kota Jakarta Barat",-6.2209703,106.7603101
Nasi Goreng Gila Artomoro,3.5,2,"Jl. Raya Pos Pengumben No.1, RT.12/RW.6, Klp. Dua, Kota Jakarta Barat",-6.2171881,106.7610544
Nasi Goreng Legend Jaya Rasa,0.0,0,"Jl. Karya Utama No.49-52, RT.10/RW.3, Srengseng, Kota Jakarta Barat",-6.2167597,106.7622436
nasgor pak gendut,0.0,0,"Jl. Raya Pos Pengumben No.3, RT.8/RW.3, Srengseng, Kota Jakarta Barat",-6.217433,106.7623908
Nasi Goreng Ojolali,4.7,6,"Jl. Taman Alfa Indah, RT.7/RW.3, Joglo, Kota Jakarta Barat",-6.220553100000001,106.7548642
Nasi Goreng Kambing Sedap Malam Alfa Indah Mas Agung,5.0,1,"Jl. Joglo Raya, RT.12/RW.3, Joglo, Kota Jakarta Barat",-6.2182945,106.7540428
Nasi Goreng BEJO ACC21,4.2,5,"Jl. Joglo Raya No.48, RT.7/RW.8, Joglo, Kota Jakarta Barat",-6.220490799999999,106.7410927
Nasi Goreng Ekstra,3.7,3,"Jl. Joglo Raya No.52E, RT.7/RW.8, Joglo, Kota Jakarta Barat",-6.2203126,106.7392198
Nasi Uduk Ayam&bebek Goreng,3.0,2,"Jl. Joglo Raya No.30, RT.7/RW.8, Joglo, Kota Jakarta Barat",-6.2198821,106.7423718
Nasi Goreng Pak Edi,3.0,1,"Jl. H. Sa'aba No.44, RT.13/RW.2, Meruya Sel., Kota Jakarta Barat",-6.2149205,106.7332463
Nasi Goreng Jengkol,4.5,58,"Jl. Al Mubarok No.mor 33, RT.1/RW.2, Joglo, Kota Jakarta Barat",-6.219093,106.729991
Nasi Goreng Ortega Season 5 Mas Jigol 27,0.0,0,"Jl. Joglo Raya No68 Jl.Perintis 55 Depan SPBU, RT.3/RW.1, Joglo, Kota Jakarta Barat",-6.2169554,106.7299692
Nasi Goreng Gila Tegal Bahari,4.6,57,"Jl. Asem Baris Raya No.52, RW.5, Kb. Baru, Kota Jakarta Selatan",-6.2257984,106.8590452
Nasi Goreng Gila Camel,4.4,7,"Jalan Jatinegara Barat No.166A 2 1, RT.2/RW.1, Kp. Melayu, Kota Jakarta Timur",-6.2250922,106.866493
Nasi Goreng Gila,4.5,16,"Jl. Bukit Duri Tanjakan No.87, RT.3/RW.9, Bukit Duri, Kota Jakarta Selatan",-6.223797999999999,106.8590385
Nasi Goreng Dhenok,3.8,12,"Jl. Otto Iskandardinata No.8, RT.1/RW.1, Kp. Melayu, Kota Jakarta Timur",-6.2257612,106.8668038
nasi goreng (bang Roni),5.0,1,"blok A 32, Jl. Gudang Peluru Raya No.2, RT.1/RW.1, Kb. Baru, Kota Jakarta Selatan",-6.2259471,106.8619906
Nasi Goreng Kambing Bang Kumis,3.9,22,"Jl. Otista Raya No.7, RT.1/RW.1, Kp. Melayu, Kota Jakarta Timur",-6.2254765,106.8670727
Nasi Goreng Tegal Bahari Stasiun Tebet,3.7,3,"Jl. Asem Baris, RT.1/RW.5, Kb. Baru, Kota Jakarta Selatan",-6.22584,106.859085
NASGOR BREXIT,0.0,0,"Jl. Bukit Duri Tanjakan No.98-9, RT.2/RW.9, Bukit Duri, Kota Jakarta Selatan",-6.2231051,106.859061
Nasi Goreng Kambing Solihin,4.0,10,"Jl. Gudang Peluru Raya, RT.3/RW.2, Kb. Baru, Kota Jakarta Selatan",-6.2309326,106.8628943
Nasi goreng Khas Suromadu,4.5,4,"Jl. Otista II No.4, RT.7/RW.9, Kp. Melayu, Kota Jakarta Timur",-6.2309376,106.8673624
nasi goreng ariel,0.0,0,"Jl. Otista II, RT.5/RW.9, Kp. Melayu, Kota Jakarta Timur",-6.2305271,106.8684663
Mpekmpek_Jakarta,5.0,1,"Jl. Bukit Duri Tanjakan No.24A, RT.1/RW.9, Bukit Duri, Kota Jakarta Selatan",-6.2235936,106.8591787
Pondok Nasi Kebuli Ibu Hanna,4.4,1102,"Jl. KH. Abdullah Syafei No.42, RT.12/RW.9, Bukit Duri, Kota Jakarta Selatan",-6.2248831,106.8629074
Nasi Goreng MAFIA Tebet,4.1,758,"Jl. Tebet Raya No.27D, RT.1/RW.2, Tebet Tim., Kota Jakarta Selatan",-6.22939,106.8532221
Nasi Goreng Bella,5.0,3,"Jl. Roos Timur II No.8, RT.16/RW.5, Bukit Duri, Kota Jakarta Selatan",-6.223300099999999,106.8544456
Nasi Rempah Amavi,0.0,0,"Jalan Tebet Utara Dalam #27, RT.7/RW.2, Tebet Tim., Jakarta Selatan, Kota, Jakart, RT.10/RW.1, Tebet Tim., Kota Jakarta Selatan",-6.226012000000001,106.854935
Nasi Goreng Udin,4.7,3,"Jl. Tebet Barat 1 Blok E No.5, Tebet, RT.14/RW.2, Tebet Bar., Kota Jakarta Selatan",-6.230115,106.8494107
Nasi Goreng Sinchan,0.0,0,"Jl. Tebet Raya No.26D, RT.20/RW.2, Tebet Bar., Kota Jakarta Selatan",-6.2301147,106.8509956
Nasgor Slawi Ayu,4.6,36,"Jl. Tebet Dalam 1 No.1, RT.1/RW.1, Tebet Bar., Kota Jakarta Selatan",-6.224344100000001,106.8477175
Nasi Goreng Gila Palbatu 2 - Sandi Jaya,4.4,116,"Jl. Pal Batu 2 No.67, RT.7/RW.4, Menteng Dalam, Kota Jakarta Selatan",-6.2274433,106.8448184
Nasi Goreng Kebuli Mataram,5.0,1,"Jl. Palbatu 2 No, RT.13/RW.4, Menteng Dalam, South Jakarta City",-6.2259745,106.8448329
Nasi Goreng Bumbu Ulek Pak De,0.0,0,"Jl. Menteng Pulo II No.31, RT.2/RW.12, Menteng Dalam, Kota Jakarta Selatan",-6.2242048,106.8411085
Nasi Goreng Udang Jun Njan,4.2,25,"Kota Kasablanka Lt. 2, Jl. Casablanca, RT.16/RW.5, Menteng Dalam, Kota Jakarta Selatan",-6.223576,106.843143
NASI GORENG DJAWA,4.7,3,"2, Jl. Flamboyan Gg. I No.57, RT.2/RW.10, Menteng Dalam, Kota Jakarta Selatan",-6.230676,106.8395992
Nasi Goreng Komeng,4.4,5,"Pujasera Nyi Ageng Serang, Jl. H. Achmad Bakrie Bar., RT.2/RW.5, Karet Kuningan, Kota Jakarta Selatan",-6.222983999999999,106.8350315
Nasi Goreng Mesjid Darul,4.0,1,"Jl. Yayasan RPI No.16, RT.8/RW.4, Kuningan Tim., Kota Jakarta Selatan",-6.2284361,106.8334295
NasGor Kambing Abah,4.0,2,"Plaza Festival, Lt. UG Pintu Masuk Utara (seberang RS MMC) Jl. HR. Rasuna Said Kav. C. 22, Kawasan Epicentrum Kuningan, RT.16, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.2208878,106.8319545
Kantin Nusa Palma,4.0,2,"Palma One Kav X, 2 No 4, Jl. Hr. Rasuna Said, RT.8/RW.4, Kuningan Tim., Kota Jakarta Selatan",-6.2280732,106.8334505
nasi goreng bang alif,4.7,18,"Jl. Mega Kuningan Bar. VII No.2, RT.5/RW.2, Kuningan, Kuningan Tim., Kota Jakarta Selatan",-6.2280809,106.8246134
Nasi Goreng Soneta,4.4,18,"Jl. Pedurenan Mesjid 4, RT.15/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.223580300000001,106.8294778
Aneka Nasi Goreng,0.0,0,"Mall Ambassador Lt. 4, Jl. Prof. DR. Satrio, RT.11/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.2238826,106.8268486
Warung Nasi & Mie Goreng Ibu Oon,0.0,0,"kp ciembe, RT.18/RW.4, Kuningan, Padabeunghar, Kota Jakarta Selatan",-6.2243512,106.8229999
Nasgor Babat Mie Godok Pawon Jowo,0.0,0,"kuningan city lt, No.3, RT.14/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan",-6.2244946,106.829561
Nasi Encim,5.0,1,"RT.5/RW.1, Kuningan, Kuningan Tim., Kota Jakarta Selatan",-6.2274999,106.8238725
Kedai NGRT,4.3,149,"Jl. Guru Mughni No.2, RT.5/RW.1, Kuningan, Kuningan Tim., Kota Jakarta Selatan",-6.2267459,106.8216648
Nasi Goreng Babat,4.6,5,"Jalan Pintu Senayan 1 Floor 5 Fx Sudirman Gelora Tanah Abang, Jakarta Pusat, RT.1/RW.3, Gelora, Kota Jakarta Pusat",-6.224387000000001,106.803994
Nasi Goreng Rempah Mafia Plaza Sudirman,3.5,14,"Jl. Jendral Sudirman Kav 54-55 FoodCourt Menara Mandiri Basement Floor No 10, RT.5/RW.3, Senayan, Kota Jakarta Selatan",-6.2242117,106.8079535
Nasi Goreng Darto,0.0,0,"Jl. Jend. Sudirman, RT.5/RW.3, Gelora, Kota Jakarta Pusat",-6.2240419,106.8061635
nasi goreng padil,0.0,0,"nasi goreng padil ofice 8, RT.8/RW.3, Senayan, Kota Jakarta Selatan",-6.229987,106.805803
Nasi Goreng Spesial Kwetiau Akang,4.5,2,"Jalan Pintu Senayan 1 Floor 5 Fx Sudirman Gelora Tanah Abang, Jakarta Pusat, RT.1/RW.3, Gelora, Kota Jakarta Pusat",-6.224394999999999,106.804002
Nasi Goreng Senyum Pak Jangkung,4.0,2,"Jl. Asia Afrika, RT.1/RW.3, Senayan, Kota Jakarta Pusat",-6.228210600000001,106.7983488
Nasi Goreng Gila Ndut,0.0,0,"Jl. Asia Afrika, RT.1/RW.3, Gelora, Kota Jakarta Pusat",-6.229022,106.797932
Nasi Goreng Kambing H.A Bachtiar,5.0,1,"Jl. Hang Lekir No.10, RT.9/RW.6, Gunung, Kota Jakarta Selatan",-6.230004999999999,106.795978
Nasi Goreng Gaul,4.7,30,"Jl. Simprug Golf 2 No.1, RT.10/RW.8, Grogol Sel., Kota Jakarta Selatan",-6.2280478,106.7940622
Nasi Goreng Bapak Dono,0.0,0,"No.2, Jalan Simprug Golf 1, RT.3/RW.8, Grogol Sel., Kota Jakarta Selatan",-6.2277916,106.7944213
NASI GORENG TIGA SAUDARA3,3.9,9,"Jl. Rw. Simprug 3, RT.7/RW.8, Grogol Sel., Kota Jakarta Selatan",-6.227599000000001,106.7887955
Nasi Goreng Gondang Mas,4.7,31,"Jl. Rawa Simprug I No.30, RT.8/RW.10, Grogol Sel., Kota Jakarta Selatan",-6.227398300000001,106.7836738
Nasi Goreng Ayuni,4.2,18,"Jl. Raya Kby. Lama No.6 A, RT.5/RW.10, Grogol Sel., Kota Jakarta Selatan",-6.2267324,106.7785142
Nasi Goreng Mas Ari,3.7,13,"Jl. Cidodol Raya No.17, RT.3/RW.11, Grogol Sel., Kota Jakarta Selatan",-6.2295555,106.7770595
NASI GORENG PETER DAN MIESO PAK TRI SOLO,5.0,1,"Jl. Nimun Raya No.10 -24, RT.4/RW.10, Kby. Lama Sel., Kota Jakarta Selatan",-6.2288218,106.7786604
Burung puyuh goreng aduhay,5.0,3,"Jl. Limo, RT.1/RW.10, Grogol Sel., Kota Jakarta Selatan",-6.2249514,106.7785539
Nasi goreng,0.0,0,"Jl. Raya Kby. Lama No.35 A, RT.4/RW.10, Grogol Sel., Kota Jakarta Selatan",-6.228295399999999,106.7786169
Nasi Goreng Berhias,4.5,54,"Jl. Pahlawan No.9D, RT.4/RW.4, Sukabumi Sel., Kota Jakarta Barat",-6.223857,106.771059
Nasi Goreng Jalan Haji Tohir,4.8,4,"Jl. H.Tohir No.51b, RW.4, Grogol Sel., Kota Jakarta Selatan",-6.2252582,106.7693096
Nasi Goreng G4,4.0,9,"Jl. Persatuan No.1, RT.1/RW.4, Grogol Sel., Kota Jakarta Selatan",-6.226440999999999,106.7697792
Nasi Goreng Pojok Al-Falah,0.0,0,"Jl. Assirot, RT.9/RW.3, Grogol Sel., Kota Jakarta Selatan",-6.2257772,106.7720587
Nasi Goreng Prapatan,4.5,32,"Jalan Kh Tohir Rt 03 Rw 07 # 27 A, Sukabumi Selatan, Kebon Jeruk, RT.3/RW.7, Sukabumi Sel., Kota Jakarta Barat",-6.224027,106.767997
Nasi Goreng Portal,2.0,1,"Jl. H. Abdullah, RT.4/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.2214903,106.7719683
Nasi Goreng Kwao Ortega,4.3,12,"Jl. Panjang Kp. Baru, RT.10/RW.4, Sukabumi Sel., Kota Jakarta Barat",-6.224758599999999,106.7715774
Nasi Goreng Gila,0.0,0,"Jl. Panjang Kp. Baru, RT.4/RW.4, Sukabumi Sel., Kota Jakarta Barat",-6.223635,106.771596
Nasi Goreng Samping Indomart,5.0,1,"Jl. Panjang Cidodol No.9, RT.5/RW.13, Grogol Sel., Kota Jakarta Selatan",-6.2300147,106.7717718
Nasi Goreng Mas Andi,4.1,8,"Jl. SD Bojong No.7-27, RT.1/RW.12, Grogol Sel., Kota Jakarta Selatan",-6.230223,106.7677525
susu jahe merah mas agung ( RGM,4.8,9,"Jl. H. Daud, RT.2/RW.3, Sukabumi Sel., Kota Jakarta Barat",-6.2237905,106.7731067
Nasi Goreng Mas Sarkeh,0.0,0,"Jl. Swadarma Raya No.RT08/03, RT.1, Ulujami, Kota Jakarta Selatan",-6.2275646,106.7605753
nasi goreng spesial mas hasan,1.0,1,"Jl. Swadarma Raya No.52, RT.9/RW.2, Ulujami, Kota Jakarta Selatan",-6.223901,106.760653
Nasi Goreng Jangkung,4.0,1,"Jl. Palem VIII No.27, RT.1/RW.8, Petukangan Utara, Kota Jakarta Selatan",-6.2252211,106.7594544
Warung Nasi Moga Jaya,0.0,0,"Jl. Swadarma Raya, RT.7, Srengseng, Kota Jakarta Barat",-6.2215966,106.7603057
Nasi Goreng Mas Doni,4.5,19,"Jl. Palem Raya No.10, Petukangan Utara, Kota Jakarta Selatan",-6.227657,106.757455
Nasi Goreng Bollywood,4.3,8,"Jl. Kostrad Pusri, RT.1/RW.6, Petukangan Utara, Kota Jakarta Selatan",-6.231107199999999,106.7573278
Nasi Goreng Barulah 99,0.0,0,"Jl. H. Muchtar Raya No.131, RT.10/RW.11, Petukangan Utara, Kota Jakarta Selatan",-6.227364,106.750003
Nasi Goreng Orez,0.0,0,"Jl. Masjid Darul Fallah No.49, RT.3/RW.3, Petukangan Utara, Kota Jakarta Selatan",-6.23115,106.75214
Nasi Goreng Satria,4.5,4,"Jl. H. Muchtar Raya No.81, RT.10/RW.1, Petukangan Utara, Kota Jakarta Selatan",-6.2262114,106.7417743
Nasi Goreng Gila Jaya,5.0,5,"Jl. H. Muchtar Raya No.64, RT.12/RW.11, Petukangan Utara, Kota Jakarta Selatan",-6.2260805,106.7436801
Nasi goreng gila,4.7,3,"Jl. H. Muchtar Raya, RT.6, Petukangan Utara, Kota Jakarta Selatan",-6.2282151,106.7469822
Spesial Nasi Goreng,3.5,2,"Jl. H. Mukhtar Raya No.50, RT.5/RW.11, Petukangan Utara, Kota Jakarta Selatan",-6.225707,106.747354
Nasi Goreng Barokah,4.3,8,"Jalan Haji Mukhtar Raya Rt 10 Rw 11, Petukangan Utara, Pesanggrahan, RT.10/RW.11, Petukangan Utara, Kota Jakarta Selatan",-6.225997,106.742259
Nasi Goreng Raya Jaya,4.5,4,"Jl. AMD Manunggal V No.10, RT.003/RW.009, Petukangan Utara, Kota Jakarta Selatan",-6.2285131,106.743255
Nasi Goreng Lik Edi,4.3,21,"Jl. AMD X No.66, RT.003/RW.009, Petukangan Utara, Kota Jakarta Selatan",-6.2298574,106.7440904
Nasi Goreng 245,4.4,12,"Jl. H. Muchtar Raya No.78, RT.11/RW.11, Petukangan Utara, Kota Jakarta Selatan",-6.2261205,106.7402351
"Nasi Goreng ""Kota Bahari""",5.0,2,"Jl. Kejaksaan Raya, RT.002/RW.006, Kreo, Kota Tangerang",-6.2277567,106.7377248
Nasi Goreng Gila Pak Prio,3.9,11,"Jalan H. Muchtar, Kreo, Larangan, Kreo, Kota Tangerang",-6.225458499999999,106.7378489
Nasi Goreng Asli Malang,4.5,2,"No., Jl. Gotong Royong No.20, RT.004/RW.001, Larangan Indah, Kota Tangerang",-6.229680099999999,106.7343493
Nasi Goreng Ogut,0.0,0,"Jl. Komp. DKI Joglo No.5, RT.5/RW.4, Joglo, Kota Jakarta Barat",-6.2230381,106.7345173
Nasi Goreng Rapopo,4.7,7,"Jl. Swadaya Raya No.8, RT.002/RW.007, Larangan Indah, Kota Tangerang Selatan",-6.229001999999999,106.730243
Nasi Goreng Spesial Putra Tegal,4.0,3,"Jl. Swadaya Raya, RT.006/RW.006, Larangan Indah, Kota Tangerang",-6.2296501,106.7299498
Nasi Goreng H.Bisri,4.7,23,"Jl. Asem Baris Raya No.10, RT.4/RW.6, Kb. Baru, Kota Jakarta Selatan",-6.2344732,106.8599655
Warung nasi goreng ummy,0.0,0,"RT.2/RW.4, Kampung Melayu, East Jakarta City",-6.232011399999999,106.8665951
Nasi Goreng Edoy,4.0,1,"Jl. H Barat, RT.7/RW.6, Kb. Baru, Kota Jakarta Selatan",-6.235168199999999,106.8594412
Nasi Goreng Gila,5.0,5,"Jl. Tebet Tim. Dalam XI No.103, RT.3/RW.6, Tebet Tim., Kota Jakarta Selatan",-6.2364616,106.8570007
Nasi Goreng Kambing Pak Bejo,0.0,0,"Jl. Otista Raya, RT.5/RW.9, Kp. Melayu, Kota Jakarta Timur",-6.235179,106.867901
nasi goreng polonia,4.4,196,"Jl. Otista Raya No.29, RT.7/RW.8, Bidara Cina, Kota Jakarta Timur",-6.237712999999999,106.869062
Indomie & Nasi Goreng Bang Budi,5.0,3,"RT.15/RW.8, Kampung Melayu, East Jakarta City",-6.233473,106.8676383
Nasi Goreng Gila Akrom,4.5,2,"Jl. KP.Dalam IV No.1, RT.3/RW.14, Kb. Baru, Kota Jakarta Selatan",-6.240644700000001,106.8608654
Nasi Goreng Bang Idin,5.0,4,"Jalan Otista Raya Nomor #93 Bidaracina, Jalan Otista Raya, RT.1/RW.7, Kp. Melayu, RT.1/RW.7, Kp. Melayu, Kota Jakarta Timur",-6.2402485,106.8689717
Nasi Goreng (Pantura) Mas Atim,0.0,0,"Jl. Tebet Timur Dalam Raya No.137 3 8, RT.14/RW.9, Tebet Tim., Kota Jakarta Selatan",-6.2405291,106.8556033
Nasi Goreng Gaul Bang Bewok,3.8,30,"Jl. Tebet Barat Dalam VI No.2, RT.2/RW.5, Tebet Bar., Kota Jakarta Selatan",-6.238626699999999,106.8497594
Nasi Goreng Waluyo,5.0,3,"RT.10/RW.5, East Tebet, South Jakarta City",-6.2340956,106.8531856
nasi goreng dan soto surabaya 88'n,0.0,0,"Jl. Tebet Timur Raya No.33, RT.8/RW.10, Tebet Tim., Kota Jakarta Selatan",-6.236408399999999,106.8535613
Nasi Goreng Radas TEBET,0.0,0,"Jl. Tebet Timur Raya No.43, RT.9/RW.8, Tebet Tim., Kota Jakarta Selatan",-6.2391252,106.8532261
Rice Kabsah Tebet With Chef Ali,3.0,1,"Jl. Tebet Barat II E, RT.4/RW.2, Tebet Bar., Kota Jakarta Selatan",-6.2318025,106.8502456
"Nasi Goreng ""DS""",5.0,2,"RT.3/RW.7, Kebon Baru, South Jakarta City",-6.234200200000001,106.8600122
Warpopski,4.7,378,"Jl. Tebet Timur Dalam Raya No.6A, Tebet Tim., Kota Jakarta Selatan",-6.2320989,106.8536657
Nasi Goreng Bang Ipul,5.0,2,"Jl. Prof. DR. Soepomo, RT.1/RW.3, Menteng Dalam, Kota Jakarta Selatan",-6.2326121,106.8444523
Nasi & Mie Goreng Mas Nur,0.0,0,"Jl. Tebet Barat Dalam Raya No.3, RT.8/RW.2, Tebet Bar., Kota Jakarta Selatan",-6.233171,106.84653
Nasi Goreng Gila DPR,5.0,8,"Jl. Flamboyan I, RT.3/RW.10, Menteng Dalam, Kota Jakarta Selatan",-6.2308739,106.8405487
Rasaria resto(nasi goreng&mie goreng),5.0,2,"Omah Jajan, Jl. Kapten Tendean No.12c, RT.2/RW.2, Mampang Prpt., Kota Jakarta Selatan",-6.2403865,106.8291924
Nasi Goreng Berkah Jaya,5.0,1,"RT.1/RW.3, Mampang Prapatan, South Jakarta City",-6.2402811,106.8264024
Nasi Goreng Lalan,4.6,42,"Jl. Puspa No.13, Kby. Daerah Khusus Ibukota Jkt, RT.11/RW.1, Senayan, Kota Jakarta Selatan",-6.2330694,106.8154097
Warung Bhakti,4.2,845,"Jalan Bhakti Blok S, RT.11/RW.1, Rw. Bar., Kota Jakarta Selatan",-6.2332407,106.8151224
Nasi Goreng dan Seafood Aladin,5.0,2,"Lapangan Blok.S, Jl. Birah Raya, RT.5/RW.6, Rw. Bar., DKI Jakarta",-6.236462899999999,106.815235
NASI GORENG Birah II,4.0,2,"Jl. Birah II No.1, RT.5/RW.6, Rw. Bar., Kota Jakarta Selatan",-6.237165,106.815186
Nasi Goreng Mba Ekti,5.0,2,"Jl. Poncol 9 No.9, RT.14/RW.5, Kuningan Bar., Kota Jakarta Selatan",-6.237131199999999,106.8196067
Aneka Nasi Goreng Bhakti,4.3,38,"RT.11/RW.1, West Rawa, South Jakarta City",-6.2331733,106.8151676
Nasi Goreng Betawi Lalan,4.0,2,"Jl. Bhakti Puspa No.1B Tanah Abang Jakarta Selatan DKI Jakarta, RT.2/RW.3, Rw. Bar., Kota Jakarta Selatan",-6.236361899999999,106.8125853
Nasi goreng beringin,4.7,29,"Jl. Senayan No.73, RT.8, Rw. Bar., Kota Jakarta Selatan",-6.236771999999999,106.816854
Nasi Gurih Mamak Ji - Blok S,4.2,41,"Jl. Birah II No.10, RT.6/RW.6, Rw. Bar., Kota Jakarta Selatan",-6.237244,106.815546
Nasi Goreng Teri Medan Pak Slamet,4.7,7,"Jl. Cipaku I No.2, RT.12/RW.4, Petogogan, Kota Jakarta Selatan",-6.2396394,106.8108717
Nasi Goreng PELANGI,4.3,3,"Jl. Gunawarman No.26a, RT.5/RW.2, Selong, Kota Jakarta Selatan",-6.23658,106.807355
Nasi Goreng Ngadio 2,3.0,2,"RT.5/RW.2, Selong, South Jakarta City",-6.2381571,106.80591
Nasi Goreng Mukri,3.5,4,"Jl. Daksa I No.4, RT.4/RW.2, Selong, Kota Jakarta Selatan",-6.2350698,106.8058002
