P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
160000000,1047.68,20316094.05,3.65,20.89,125.21,0.47,1047.77,255.13,0.3512618932,22669230.0191747,10194094.7967891,10314337.1718999,168698.0341243,395807077.700432,108416269.131514,99221373.7534567,474213115.53397,104867656.964761,0.3968035228
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.92,1188.34,318.28,0.4493451853,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.69,1190.27,275.43,0.436366267,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.5,1196.8,307.65,0.3629956146,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.7,1186.79,260.24,0.4365173821,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.98,1183.62,262.79,0.458802304,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,1.03,1198.31,303.9,0.4591047419,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.91,1182.12,252.35,0.4547080664,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.81,1199.09,316.22,0.4455408296,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.45,1193.24,312.72,0.3239049137,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.95,1182.4,286.95,0.4567985536,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,1.02,1192.2,266.09,0.4642046686,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.59,1194.38,322.27,0.4052207577,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.65,1190.92,292.86,0.4300750069,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.52,1189.38,301.56,0.3688031296,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.75,1197.69,269.91,0.4468463963,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.77,1200.23,257.53,0.4500861338,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.62,1186.05,278.52,0.4186946332,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.54,1180.4,287.86,0.3808969066,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.83,1184.58,296.16,0.4482818154,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1200.12,25043564.98,3.89,29.59,214.09,0.85,1195.46,283.17,0.4554493869,23186309.1007946,7884720.9856126,12340204.2586109,129041.96704994,341236919.925349,77868505.5918515,75198979.5180354,403539162.619026,90165759.1805307,0.4662978274
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.66,1197.43,292.25,0.3938412852,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.95,1203.06,309.64,0.4366150778,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,1.03,1214.94,317.39,0.44781448,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.56,1196.86,280.96,0.3452388504,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.47,1199.86,271.59,0.2715283748,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.92,1208.4,279.18,0.443925719,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,1.04,1200.51,317.65,0.4420135094,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.52,1211.63,276.12,0.3304854414,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.49,1198.37,302.86,0.2824644808,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.61,1205.26,288.58,0.3788256128,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.74,1201.51,324.5,0.4100850338,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.71,1212.09,300.95,0.4090379716,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.77,1213.61,259.08,0.4275814411,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.67,1209.4,250.5,0.4067642632,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.58,1216.09,255.46,0.3721745962,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.99,1209.96,313.5,0.4424414989,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.87,1204.58,284.88,0.4369963966,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.81,1216.21,268.89,0.4344114524,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.9,1206.68,295.57,0.4398822287,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1216.19,20881246.79,3.67,22.49,246.82,0.84,1206.94,262.23,0.4343516905,26466178.5349074,8116576.68911626,10373856.6630804,134341.316331631,352122265.043338,85356731.7227863,78596098.5050898,414867668.60969,96155960.2971756,0.4535649535
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.55,1255.89,259.56,0.4246920356,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.91,1265.52,291.59,0.4972896143,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.77,1248.56,265.86,0.472369027,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.99,1260.47,310.94,0.4930528337,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.87,1263.41,315.73,0.4835215857,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.68,1253.68,278,0.4580414146,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.8,1252.63,320.54,0.470054229,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.66,1254.35,263.03,0.4540271021,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.48,1249.5,270.54,0.3813500516,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.88,1260.6,284.71,0.4920419272,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.95,1247.19,306.27,0.4833082746,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.59,1259.18,301.31,0.4290163353,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.62,1258.1,274.42,0.4458120992,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.7,1266.01,252.53,0.4680462811,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.51,1256.91,323.99,0.396807943,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.83,1250.6,309.77,0.4731235547,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.75,1267.56,296.84,0.4760025339,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,1.05,1251.42,255.35,0.500948856,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,0.49,1264.06,290.09,0.3988810834,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1266.94,22053443.14,3.57,20.95,229.35,1,1261.71,283,0.5029202437,26350888.3055909,6858662.8004811,14503991.8810325,117622.331533185,317279452.273623,66810308.5103069,62299708.9478544,372526129.28586,85559752.896126,0.5051174133
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.49,1282.34,310.67,0.5196587428,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.52,1273.26,314.59,0.5186226906,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,1.03,1281.04,295.36,0.5492450828,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.56,1283.38,291.22,0.5361947634,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,1.01,1273.04,276.46,0.5473341352,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.72,1288.3,304.36,0.537384678,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.62,1278.88,256.53,0.5385488225,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.91,1277.01,281.7,0.5473194534,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.66,1285.61,318.93,0.5337807932,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.82,1274.89,275.1,0.544511668,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.47,1275.79,259.61,0.5244224776,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.78,1285.92,300.16,0.5394957745,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.75,1283.79,262.75,0.5461559109,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,1,1290.23,265.98,0.553913565,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.59,1287.37,325.01,0.5306377321,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.68,1278.19,306.87,0.5315347691,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.81,1271.37,270.48,0.5427935877,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.94,1279.45,287.54,0.5487415823,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.89,1289.23,253.72,0.5517729854,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1290.96,22938482.9,3.03,15.24,105.51,0.85,1291.89,292.1,0.5515043407,27572103.4661849,6761160.35250828,6637686.84747911,141762.180630337,278182638.450495,46143862.9461521,43869340.6888812,339623613.25532,74846621.1509984,0.5540528617
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.5,1134.81,251.73,0.3374831161,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.48,1126.83,318.34,0.3060490538,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.72,1132.84,264.39,0.4206836928,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.59,1129.15,289.92,0.3788029649,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.63,1135.84,256.84,0.3977236619,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.94,1142.03,322.49,0.4335117388,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.91,1127.8,297.4,0.4328600939,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.61,1133.89,285.99,0.3892836228,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.76,1124.35,259.51,0.4240795715,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.52,1137.11,271.65,0.3525717794,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.73,1138.86,300.88,0.4188031793,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.57,1143.7,277.38,0.3810269969,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.9,1130.51,292.13,0.435229121,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,1.02,1140.94,308.67,0.4369834432,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.84,1144.53,305.97,0.4285408883,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.86,1138.05,266.73,0.4354460345,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.8,1131.84,316.65,0.4216826699,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,0.67,1129,310.24,0.3977652229,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,1.06,1125.03,273.69,0.4408157005,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1143.82,20770121.15,3.35,27.84,206.89,1,1140.08,282.07,0.4432237663,28216186.5297726,8972412.8776552,11682857.2864364,161049.202074398,349226900.839033,84033166.5843213,77024299.4392496,423312400.800202,97360891.4860538,0.4445167079
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.8,1256.52,268.29,0.4949445381,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.77,1273.86,256.02,0.501041312,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.46,1264.58,313,0.4283614877,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.64,1268.52,280.59,0.4837332637,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.63,1260.01,315.78,0.4689033672,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.55,1269.42,290.72,0.4664523621,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.7,1267.13,319.07,0.4814960299,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,1.02,1261.93,307.56,0.4995681882,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,1.04,1263.64,259.47,0.5097463702,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.99,1266.55,253.27,0.5095757725,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.95,1265.69,284.52,0.5077362126,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
160000000,1276.43,22312283.52,3.6,19.98,180.99,0.59,1274.42,306.34,0.4688311129,25894348.9425615,6606586.61140139,9554135.37758304,112735.530546002,312968041.118377,64480580.3503497,60318025.9525654,366062956.494975,83128564.3720885,0.5140357184
