country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units 
Indonesia,Solcast https://solcast.com,N/A,7.0,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree 
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith 
2007,10,3,21,0,26.1,106,0.0,19.4,0.0,0.0,0.0,0.0,2.76,66.6,0.0,979.3,23,1.3,146
2007,10,3,22,0,25.4,121,0.0,19.1,0.0,0.0,0.0,0.0,2.79,68.3,0.0,979.5,36,0.8,159
2007,10,3,23,0,24.7,171,0.0,19.2,0.0,0.0,0.0,0.0,2.82,71.4,0.0,979.5,79,0.4,168
2007,10,4,0,0,24.1,-135,0.0,19.3,0.0,0.0,0.0,0.0,2.85,74.7,0.0,979.4,146,0.6,163
2007,10,4,1,0,23.6,-111,0.0,19.4,0.0,0.0,0.0,0.0,2.88,77.4,0.0,979.3,154,1.0,151
2007,10,4,2,0,23.1,-102,0.0,19.4,0.0,0.0,0.0,0.0,2.9,79.5,0.0,979.3,151,1.4,137
2007,10,4,3,0,22.7,-98,0.0,19.4,0.0,0.0,0.0,0.0,2.92,81.5,0.0,979.3,148,1.8,122
2007,10,4,4,0,22.8,-96,0.0,19.6,0.0,0.0,0.0,0.0,2.92,82.0,0.0,979.5,140,2.2,107
2007,10,4,5,0,23.3,-94,0.0,19.9,6.0,9.0,2.0,7.0,2.91,81.2,0.0,979.8,130,2.7,92
2007,10,4,6,0,23.9,-92,0.0,20.3,79.0,86.0,26.0,107.0,2.9,80.1,0.0,980.2,123,3.2,77
2007,10,4,7,0,25.1,-91,0.0,20.3,177.0,257.0,130.0,306.0,2.91,74.7,0.0,980.4,115,3.3,62
2007,10,4,8,0,26.6,-89,0.0,20.0,235.0,432.0,298.0,530.0,2.92,67.1,0.0,980.6,106,3.3,48
2007,10,4,9,0,28.2,-87,0.0,19.7,257.0,569.0,480.0,732.0,2.93,59.9,0.0,980.7,97,3.2,33
2007,10,4,10,0,29.2,-80,0.0,19.4,272.0,637.0,604.0,868.0,2.96,55.4,0.0,980.3,88,3.1,18
2007,10,4,11,0,29.8,4,0.0,19.0,283.0,656.0,650.0,924.0,2.99,52.4,0.0,979.4,80,2.9,6
2007,10,4,12,0,30.3,67,0.0,18.7,263.0,673.0,653.0,906.0,3.03,50.0,0.0,978.5,71,2.8,13
2007,10,4,13,0,30.5,86,0.0,18.6,233.0,664.0,587.0,811.0,3.08,49.0,0.0,977.9,64,2.6,27
2007,10,4,14,0,30.4,89,0.0,18.5,203.0,605.0,448.0,646.0,3.14,49.1,0.0,977.6,59,2.4,42
2007,10,4,15,0,30.2,90,1.7,18.4,169.0,460.0,259.0,425.0,3.21,49.4,0.0,977.3,54,2.2,57
2007,10,4,16,0,29.9,92,39.1,19.0,86.0,130.0,61.0,148.0,3.26,51.9,0.0,977.6,48,2.0,72
2007,10,4,17,0,29.5,94,16.4,19.9,21.0,14.0,3.0,24.0,3.3,56.3,0.0,978.2,44,1.9,87
2007,10,4,18,0,29.1,95,0.0,20.9,2.0,5.0,1.0,3.0,3.33,61.2,0.0,979.0,38,1.8,102
2007,10,4,19,0,28.5,98,0.0,21.0,0.0,0.0,0.0,0.0,3.33,64.0,0.0,979.6,40,1.5,117
2007,10,4,20,0,27.7,101,0.0,20.5,0.0,0.0,0.0,0.0,3.31,65.0,0.0,980.1,50,1.0,131
2007,10,4,21,0,26.9,107,0.0,20.0,0.0,0.0,0.0,0.0,3.28,65.9,0.0,980.6,83,0.5,146
2007,10,4,22,0,26.1,122,0.0,19.8,0.0,0.0,0.0,0.0,3.26,68.4,0.0,980.7,131,0.6,159
2007,10,4,23,0,25.3,172,0.0,20.0,0.0,0.0,0.0,0.0,3.24,72.4,0.0,980.6,149,1.0,168
2007,10,5,0,0,24.5,-135,0.0,20.2,0.0,0.0,0.0,0.0,3.23,76.7,0.0,980.5,156,1.4,163
2007,10,5,1,0,24.0,-111,0.0,20.2,0.0,0.0,0.0,0.0,3.22,79.3,0.0,980.4,158,1.7,151
2007,10,5,2,0,23.6,-103,0.0,20.1,0.0,0.0,0.0,0.0,3.21,80.6,0.0,980.3,158,1.8,136
2007,10,5,3,0,23.3,-99,0.0,19.9,0.0,0.0,0.0,0.0,3.2,81.5,0.0,980.1,157,2.0,122
2007,10,5,4,0,23.4,-96,0.0,20.0,0.0,0.0,0.0,0.0,3.18,81.2,0.0,980.3,155,2.1,107
2007,10,5,5,0,23.9,-94,0.0,20.2,6.0,9.0,2.0,8.0,3.16,79.9,0.0,980.6,151,2.2,92
2007,10,5,6,0,24.4,-93,0.0,20.4,81.0,100.0,31.0,113.0,3.14,78.4,0.0,980.9,147,2.4,77
2007,10,5,7,0,25.4,-91,0.0,20.3,173.0,294.0,149.0,321.0,3.13,73.2,0.0,981.1,137,2.3,62
2007,10,5,8,0,26.8,-90,0.5,19.9,228.0,471.0,322.0,548.0,3.14,65.9,0.0,981.2,122,2.1,47
2007,10,5,9,0,28.3,-88,11.5,19.5,350.0,380.0,312.0,663.0,3.15,59.1,0.0,981.3,106,2.1,33
2007,10,5,10,0,29.3,-82,4.8,19.3,299.0,584.0,561.0,853.0,3.17,54.8,0.0,980.8,90,2.0,18
2007,10,5,11,0,30.0,9,0.4,19.1,266.0,697.0,693.0,948.0,3.21,51.9,0.0,979.8,73,1.9,6
2007,10,5,12,0,30.6,69,10.5,18.9,371.0,476.0,465.0,832.0,3.25,49.5,0.0,978.8,55,2.0,13
2007,10,5,13,0,30.8,87,14.8,18.8,376.0,376.0,332.0,707.0,3.3,48.6,0.0,978.1,43,2.0,27
2007,10,5,14,0,30.7,89,14.5,18.7,306.0,358.0,263.0,569.0,3.36,48.7,0.0,977.6,35,2.0,42
2007,10,5,15,0,30.5,91,4.9,18.6,186.0,449.0,238.0,422.0,3.42,49.1,0.0,977.1,27,2.0,57
2007,10,5,16,0,30.1,92,15.5,19.2,109.0,215.0,88.0,196.0,3.45,52.0,0.0,977.2,25,1.9,72
2007,10,5,17,0,29.6,94,6.5,20.1,32.0,42.0,9.0,42.0,3.46,56.9,0.0,977.7,25,1.8,87
2007,10,5,18,0,29.1,96,0.0,21.2,2.0,5.0,1.0,3.0,3.46,62.4,0.0,978.3,26,1.7,102
2007,10,5,19,0,28.4,98,0.0,21.2,0.0,0.0,0.0,0.0,3.46,65.2,0.0,978.8,32,1.6,117
2007,10,5,20,0,27.6,102,0.0,20.6,0.0,0.0,0.0,0.0,3.47,65.6,0.0,979.4,45,1.4,131
2007,10,5,21,0,26.9,108,0.0,19.9,0.0,0.0,0.0,0.0,3.47,65.7,0.0,979.9,60,1.3,146
2007,10,5,22,0,26.1,123,0.0,19.7,0.0,0.0,0.0,0.0,3.45,67.9,0.0,980.0,83,1.1,159
2007,10,5,23,0,25.3,172,0.0,19.8,0.0,0.0,0.0,0.0,3.43,71.6,0.0,979.8,115,1.1,167
2007,10,6,0,0,24.5,-136,0.0,19.9,0.0,0.0,0.0,0.0,3.4,75.8,0.0,979.6,142,1.4,163
2007,10,6,1,0,23.9,-112,0.0,20.0,0.0,0.0,0.0,0.0,3.38,78.5,0.0,979.4,152,1.7,151
2007,10,6,2,0,23.6,-103,0.0,19.9,0.0,0.0,0.0,0.0,3.38,80.1,0.0,979.2,156,1.8,136
2007,10,6,3,0,23.2,-99,0.0,19.9,0.0,0.0,0.0,0.0,3.37,81.3,0.0,979.0,158,1.9,122
2007,10,6,4,0,23.5,-97,0.0,20.2,0.0,0.0,0.0,0.0,3.37,81.3,0.0,979.2,155,2.0,107
2007,10,6,5,0,24.3,-95,0.0,20.7,6.0,10.0,2.0,8.0,3.35,80.3,0.0,979.5,149,2.2,92
2007,10,6,6,0,25.1,-93,0.0,21.2,82.0,95.0,29.0,112.0,3.34,78.9,0.0,979.9,143,2.3,77
2007,10,6,7,0,26.2,-92,0.2,21.1,177.0,277.0,140.0,316.0,3.35,73.5,0.0,980.1,135,2.1,62
2007,10,6,8,0,27.5,-90,3.9,20.6,258.0,390.0,265.0,521.0,3.37,66.0,0.0,980.2,122,1.8,47
2007,10,6,9,0,28.8,-88,11.8,19.9,360.0,351.0,292.0,652.0,3.39,58.9,0.0,980.2,104,1.6,32
2007,10,6,10,0,29.7,-83,10.5,19.5,386.0,417.0,398.0,782.0,3.44,54.3,0.0,979.7,83,1.4,18
2007,10,6,11,0,30.5,16,9.9,19.3,405.0,436.0,433.0,835.0,3.51,51.2,0.0,978.8,55,1.3,6
2007,10,6,12,0,31.2,72,8.0,19.1,361.0,493.0,478.0,835.0,3.58,48.5,0.0,977.8,30,1.5,13
2007,10,6,13,0,31.4,88,16.7,19.0,381.0,330.0,296.0,677.0,3.66,47.7,0.0,977.2,16,1.7,27
2007,10,6,14,0,31.2,90,6.4,19.0,258.0,474.0,339.0,593.0,3.76,48.3,0.0,976.8,9,1.8,42
2007,10,6,15,0,31.0,91,5.2,19.1,186.0,390.0,223.0,408.0,3.86,49.1,0.0,976.5,3,2.0,57
2007,10,6,16,0,30.6,93,18.0,19.6,115.0,143.0,57.0,173.0,3.94,51.8,0.0,976.7,1,1.9,72
2007,10,6,17,0,30.2,94,6.8,20.5,29.0,33.0,7.0,37.0,4.03,56.1,0.0,977.2,2,1.8,87
2007,10,6,18,0,29.7,96,0.0,21.4,2.0,5.0,1.0,3.0,4.11,61.0,0.0,977.8,4,1.7,102
2007,10,6,19,0,29.0,98,0.0,21.7,0.0,0.0,0.0,0.0,4.17,64.5,0.0,978.4,3,1.5,117
2007,10,6,20,0,28.2,102,0.0,21.5,0.0,0.0,0.0,0.0,4.21,66.9,0.0,979.0,359,1.1,131
2007,10,6,21,0,27.3,109,0.0,21.2,0.0,0.0,0.0,0.0,4.25,69.1,0.0,979.6,350,0.8,146
2007,10,6,22,0,26.6,124,0.0,21.1,0.0,0.0,0.0,0.0,4.28,71.8,0.0,979.8,317,0.5,159
2007,10,6,23,0,25.9,172,0.0,21.2,0.0,0.0,0.0,0.0,4.3,74.9,0.0,979.6,259,0.6,167
2007,10,7,0,0,25.3,-137,0.0,21.2,0.0,0.0,0.0,0.0,4.31,78.2,0.0,979.4,235,1.1,162
2007,10,7,1,0,24.9,-113,0.0,21.2,0.0,0.0,0.0,0.0,4.31,80.1,0.0,979.2,220,1.3,150
2007,10,7,2,0,24.5,-104,0.0,21.1,0.0,0.0,0.0,0.0,4.29,81.0,0.0,979.0,203,1.4,136
2007,10,7,3,0,24.3,-100,0.0,20.9,0.0,0.0,0.0,0.0,4.27,81.7,0.0,978.8,188,1.6,122
2007,10,7,4,0,24.4,-97,0.0,21.0,0.0,0.0,0.0,0.0,4.2,81.4,0.0,978.9,175,1.7,107
2007,10,7,5,0,24.9,-95,0.3,21.3,6.0,9.0,2.0,8.0,4.09,80.4,0.0,979.4,162,1.8,92
2007,10,7,6,0,25.4,-94,7.5,21.5,79.0,54.0,16.0,96.0,3.98,79.0,0.0,979.9,151,2.0,77
2007,10,7,7,0,26.4,-92,14.8,21.3,197.0,120.0,59.0,259.0,3.93,73.7,0.0,980.2,133,2.0,62
2007,10,7,8,0,27.6,-91,23.3,20.7,314.0,128.0,86.0,403.0,3.91,66.2,0.0,980.3,107,2.0,47
2007,10,7,9,0,28.8,-89,32.7,20.1,408.0,94.0,78.0,490.0,3.91,59.2,0.0,980.4,85,2.4,32
2007,10,7,10,0,29.7,-85,34.4,19.7,475.0,94.0,90.0,571.0,3.92,55.1,0.0,980.0,71,2.8,17
2007,10,7,11,0,30.3,26,19.8,19.6,463.0,278.0,276.0,742.0,3.95,52.8,0.0,979.3,58,3.0,6
2007,10,7,12,0,30.8,75,4.1,19.5,328.0,549.0,529.0,851.0,3.98,51.0,0.0,978.5,48,3.3,13
2007,10,7,13,0,30.8,88,0.0,19.6,256.0,605.0,535.0,783.0,4.03,51.3,0.0,978.1,41,3.4,27
2007,10,7,14,0,30.3,90,0.1,19.7,226.0,530.0,394.0,615.0,4.11,53.2,0.0,978.0,37,3.3,42
2007,10,7,15,0,29.8,92,4.0,20.0,192.0,338.0,194.0,385.0,4.18,55.6,0.0,977.9,32,3.1,57
2007,10,7,16,0,29.3,93,26.3,20.5,103.0,100.0,43.0,148.0,4.21,59.4,0.0,978.2,29,2.8,72
2007,10,7,17,0,28.7,95,10.6,21.3,25.0,18.0,4.0,28.0,4.21,64.5,0.0,978.7,26,2.2,87
2007,10,7,18,0,28.1,97,0.0,22.1,1.0,4.0,1.0,2.0,4.2,70.1,0.0,979.3,21,1.6,102
2007,10,7,19,0,27.5,99,0.0,22.0,0.0,0.0,0.0,0.0,4.19,72.0,0.0,979.9,18,1.2,117
2007,10,7,20,0,26.8,103,0.0,21.1,0.0,0.0,0.0,0.0,4.18,70.9,0.0,980.6,19,0.8,131
2007,10,7,21,0,26.1,109,0.0,20.1,0.0,0.0,0.0,0.0,4.16,69.4,0.0,981.4,23,0.4,146
2007,10,7,22,0,25.6,126,0.0,19.7,0.0,0.0,0.0,0.0,4.12,70.2,0.0,981.5,134,0.1,159
2007,10,7,23,0,25.0,173,0.0,19.8,0.0,0.0,0.0,0.0,4.07,72.8,0.0,981.3,171,0.6,167
2007,10,8,0,0,24.5,-137,0.0,20.0,0.0,0.0,0.0,0.0,4.01,75.8,0.0,981.0,175,1.1,162
2007,10,8,1,0,24.2,-113,0.0,20.1,0.0,0.0,0.0,0.0,3.96,77.8,0.0,980.7,175,1.4,150
2007,10,8,2,0,23.9,-104,0.5,20.0,0.0,0.0,0.0,0.0,3.93,78.9,0.0,980.4,174,1.6,136
2007,10,8,3,0,23.7,-100,13.3,20.0,0.0,0.0,0.0,0.0,3.9,79.8,0.0,980.2,173,1.7,121
2007,10,8,4,0,24.0,-97,30.2,20.2,0.0,0.0,0.0,0.0,3.87,79.4,0.0,980.3,169,1.9,107
2007,10,8,5,0,24.5,-95,43.1,20.5,6.0,4.0,1.0,7.0,3.86,78.2,0.0,980.6,164,2.1,92
2007,10,8,6,0,25.2,-94,14.0,20.8,83.0,92.0,29.0,113.0,3.85,76.7,0.0,981.0,160,2.3,77
2007,10,8,7,0,26.1,-93,0.0,20.8,177.0,280.0,143.0,319.0,3.85,72.6,0.0,981.3,151,2.1,62
2007,10,8,8,0,27.2,-91,0.7,20.5,237.0,441.0,303.0,538.0,3.85,67.1,0.0,981.4,135,1.9,47
2007,10,8,9,0,28.3,-90,17.9,20.2,381.0,248.0,198.0,581.0,3.87,61.8,0.0,981.6,116,1.8,32
2007,10,8,10,0,28.8,-86,24.5,20.3,474.0,159.0,151.0,630.0,3.9,60.2,0.0,981.2,96,1.7,17
2007,10,8,11,0,28.9,40,25.5,20.6,505.0,151.0,150.0,661.0,3.95,61.1,0.0,980.4,73,1.6,6
2007,10,8,12,0,28.9,79,20.6,21.0,472.0,207.0,200.0,676.0,4.0,62.4,0.0,979.6,51,1.7,13
2007,10,8,13,0,28.7,89,13.0,21.1,385.0,300.0,263.0,649.0,4.08,63.6,0.0,979.2,38,1.8,28
2007,10,8,14,0,28.3,91,18.7,21.0,320.0,211.0,161.0,484.0,4.19,64.7,0.0,979.0,31,1.8,42
2007,10,8,15,0,27.9,92,43.7,20.9,186.0,59.0,38.0,227.0,4.31,65.8,0.0,978.8,24,1.7,57
2007,10,8,16,0,27.5,94,36.5,21.2,92.0,32.0,8.0,102.0,4.41,68.6,0.0,979.1,24,1.5,72
2007,10,8,17,0,27.1,95,56.3,21.7,24.0,12.0,3.0,27.0,4.49,72.6,0.0,979.6,32,1.3,87
2007,10,8,18,0,26.6,97,65.1,22.3,1.0,0.0,0.0,1.0,4.58,77.0,0.0,980.2,45,1.0,102
2007,10,8,19,0,25.9,99,55.7,22.5,0.0,0.0,0.0,0.0,4.65,81.7,0.0,980.8,59,0.9,117
2007,10,8,20,0,25.0,103,56.5,22.6,0.0,0.0,0.0,0.0,4.71,86.7,0.0,981.5,71,1.0,131
2007,10,8,21,0,24.1,110,62.2,22.7,0.0,0.0,0.0,0.0,4.77,91.9,0.0,982.3,82,1.0,146
2007,10,8,22,0,23.6,127,70.5,22.6,0.0,0.0,0.0,0.0,4.8,94.4,0.0,982.4,96,1.0,159
2007,10,8,23,0,23.4,173,68.1,22.6,0.0,0.0,0.0,0.0,4.82,94.8,0.0,982.2,116,0.9,166
2007,10,9,0,0,23.3,-138,61.9,22.5,0.0,0.0,0.0,0.0,4.84,94.8,0.0,982.0,136,1.0,162
2007,10,9,1,0,23.2,-114,64.0,22.4,0.0,0.0,0.0,0.0,4.85,95.3,0.0,981.6,144,1.2,150
2007,10,9,2,0,23.1,-105,57.7,22.4,0.0,0.0,0.0,0.0,4.87,95.9,0.0,981.2,146,1.5,136
2007,10,9,3,0,23.0,-101,54.0,22.4,0.0,0.0,0.0,0.0,4.88,96.6,0.0,980.9,147,1.7,121
2007,10,9,4,0,23.2,-98,52.6,22.5,0.0,0.0,0.0,0.0,4.83,95.8,0.0,980.9,146,1.7,107
2007,10,9,5,0,23.6,-96,67.4,22.6,3.0,0.0,0.0,3.0,4.74,94.0,0.0,981.2,145,1.7,92
2007,10,9,6,0,24.1,-94,56.8,22.7,51.0,9.0,3.0,55.0,4.64,92.1,0.0,981.6,144,1.6,77
2007,10,9,7,0,24.5,-93,33.5,22.6,179.0,56.0,30.0,211.0,4.66,89.2,0.0,982.0,134,1.4,62
2007,10,9,8,0,24.9,-92,39.6,22.3,275.0,45.0,28.0,306.0,4.75,85.7,0.0,982.3,114,1.2,47
2007,10,9,9,0,25.2,-91,50.5,22.0,326.0,22.0,18.0,349.0,4.85,82.4,0.0,982.5,90,1.2,32
2007,10,9,10,0,25.3,-88,51.1,22.1,383.0,22.0,21.0,411.0,4.96,82.3,0.0,982.2,74,1.2,17
2007,10,9,11,0,25.2,58,64.4,22.5,303.0,10.0,9.0,317.0,5.07,84.6,0.0,981.4,60,1.2,5
2007,10,9,12,0,25.1,84,72.2,22.9,234.0,3.0,3.0,242.0,5.18,87.4,0.0,980.6,47,1.2,13
2007,10,9,13,0,24.9,90,66.0,23.1,248.0,7.0,6.0,259.0,5.24,89.7,0.0,979.9,45,1.2,28
2007,10,9,14,0,24.6,92,50.4,23.2,275.0,30.0,21.0,300.0,5.27,91.6,0.0,979.5,51,1.1,42
2007,10,9,15,0,24.4,93,50.7,23.2,189.0,24.0,14.0,207.0,5.3,93.4,0.0,979.1,60,1.0,57
2007,10,9,16,0,24.2,94,63.2,23.1,73.0,8.0,3.0,77.0,5.28,93.3,0.0,979.1,82,1.0,72
2007,10,9,17,0,24.2,96,61.8,22.8,15.0,2.0,0.0,15.0,5.23,91.9,0.0,979.5,107,1.3,87
2007,10,9,18,0,24.1,97,64.4,22.4,1.0,0.0,0.0,1.0,5.18,90.4,0.0,980.0,122,1.7,102
2007,10,9,19,0,24.0,100,66.0,22.2,0.0,0.0,0.0,0.0,5.14,89.8,0.0,980.5,127,1.9,117
2007,10,9,20,0,23.9,104,66.3,22.1,0.0,0.0,0.0,0.0,5.11,90.0,0.0,980.9,130,1.8,131
2007,10,9,21,0,23.7,111,66.2,22.1,0.0,0.0,0.0,0.0,5.09,90.4,0.0,981.4,132,1.7,146
2007,10,9,22,0,23.6,127,66.0,22.0,0.0,0.0,0.0,0.0,5.08,90.8,0.0,981.4,138,1.7,158
2007,10,9,23,0,23.4,173,66.0,21.9,0.0,0.0,0.0,0.0,5.08,91.4,0.0,981.1,146,1.8,166
2007,10,10,0,0,23.2,-138,66.2,21.8,0.0,0.0,0.0,0.0,5.07,92.0,0.0,980.8,153,1.9,162
2007,10,10,1,0,23.0,-115,65.7,21.8,0.0,0.0,0.0,0.0,5.05,92.4,0.0,980.5,157,2.0,150
2007,10,10,2,0,22.9,-105,53.9,21.6,0.0,0.0,0.0,0.0,5.01,92.7,0.0,980.1,159,2.1,136
2007,10,10,3,0,22.7,-101,49.0,21.5,0.0,0.0,0.0,0.0,4.97,93.0,0.0,979.8,161,2.2,121
2007,10,10,4,0,22.9,-98,49.3,21.5,0.0,0.0,0.0,0.0,4.87,92.0,0.0,979.9,158,2.4,106
2007,10,10,5,0,23.4,-96,53.6,21.7,5.0,3.0,1.0,6.0,4.73,90.3,0.0,980.1,153,2.6,92
2007,10,10,6,0,23.9,-95,16.6,21.8,81.0,76.0,24.0,107.0,4.58,88.3,0.0,980.5,148,2.8,77
2007,10,10,7,0,24.8,-93,0.0,21.7,184.0,222.0,113.0,298.0,4.5,82.9,0.0,980.7,144,2.8,62
2007,10,10,8,0,25.9,-92,0.0,21.3,251.0,380.0,265.0,515.0,4.46,75.7,0.0,980.8,140,2.7,47
2007,10,10,9,0,27.1,-91,0.1,20.9,266.0,552.0,470.0,731.0,4.43,68.8,0.0,980.9,136,2.6,32
2007,10,10,10,0,28.0,-90,3.7,20.6,321.0,555.0,525.0,840.0,4.43,64.3,0.0,980.4,130,2.3,17
2007,10,10,11,0,28.6,80,12.0,20.4,426.0,396.0,392.0,816.0,4.45,61.2,0.0,979.4,119,1.8,5
2007,10,10,12,0,29.2,89,9.8,20.3,375.0,475.0,458.0,829.0,4.47,58.6,0.0,978.5,103,1.4,13
2007,10,10,13,0,29.3,91,2.3,20.3,247.0,652.0,570.0,809.0,4.52,58.5,0.0,977.9,84,1.2,28
2007,10,10,14,0,29.0,92,0.0,20.4,186.0,661.0,487.0,666.0,4.58,60.1,0.0,977.5,65,1.0,43
2007,10,10,15,0,28.6,93,0.2,20.6,155.0,534.0,295.0,446.0,4.65,62.2,0.0,977.3,44,1.0,57
2007,10,10,16,0,28.1,94,7.3,21.2,107.0,265.0,98.0,205.0,4.71,66.2,0.0,977.6,32,1.0,72
2007,10,10,17,0,27.5,96,37.7,22.0,30.0,52.0,12.0,43.0,4.77,71.9,0.0,978.4,26,0.9,87
2007,10,10,18,0,26.9,98,58.1,22.8,1.0,0.0,0.0,1.0,4.83,78.3,0.0,979.2,19,0.8,102
2007,10,10,19,0,26.1,100,71.5,23.0,0.0,0.0,0.0,0.0,4.87,82.9,0.0,979.9,36,0.6,117
2007,10,10,20,0,25.2,104,22.7,22.7,0.0,0.0,0.0,0.0,4.88,86.3,0.0,980.4,79,0.7,131
2007,10,10,21,0,24.2,111,0.0,22.4,0.0,0.0,0.0,0.0,4.89,89.5,0.0,981.0,107,1.0,145
2007,10,10,22,0,23.6,128,0.0,22.2,0.0,0.0,0.0,0.0,4.87,91.8,0.0,981.0,119,1.3,158
2007,10,10,23,0,23.2,174,0.0,22.1,0.0,0.0,0.0,0.0,4.81,93.4,0.0,980.6,127,1.6,166
2007,10,11,0,0,22.9,-139,0.0,22.0,0.0,0.0,0.0,0.0,4.75,94.8,0.0,980.2,132,1.9,161
2007,10,11,1,0,22.8,-115,0.0,21.9,0.0,0.0,0.0,0.0,4.69,95.1,0.0,979.9,135,2.0,149
2007,10,11,2,0,22.8,-106,0.0,21.9,0.0,0.0,0.0,0.0,4.63,94.7,0.0,979.6,138,2.0,135
2007,10,11,3,0,22.8,-101,0.0,21.8,0.0,0.0,0.0,0.0,4.57,94.1,0.0,979.4,141,2.0,121
2007,10,11,4,0,23.1,-99,0.0,21.8,0.0,0.0,0.0,0.0,4.44,92.8,0.0,979.5,141,2.2,106
2007,10,11,5,0,23.4,-97,0.8,21.9,7.0,10.0,2.0,8.0,4.25,91.0,0.0,980.0,139,2.4,92
2007,10,11,6,0,23.9,-95,17.9,22.0,72.0,35.0,12.0,84.0,4.06,89.0,0.0,980.5,137,2.7,77
2007,10,11,7,0,24.7,-94,7.6,21.8,178.0,229.0,122.0,299.0,3.98,84.1,0.0,980.7,130,2.7,62
2007,10,11,8,0,25.7,-93,1.8,21.5,250.0,405.0,280.0,528.0,3.96,77.7,0.0,980.8,118,2.6,47
2007,10,11,9,0,26.7,-92,19.7,21.2,383.0,223.0,178.0,564.0,3.96,71.5,0.0,980.8,104,2.5,32
2007,10,11,10,0,27.4,-92,18.5,21.0,448.0,239.0,231.0,682.0,3.98,68.2,0.0,980.4,92,2.4,17
2007,10,11,11,0,27.7,102,9.3,20.9,413.0,401.0,400.0,811.0,4.02,66.7,0.0,979.7,80,2.3,5
2007,10,11,12,0,28.0,93,15.2,20.9,437.0,314.0,305.0,744.0,4.05,65.5,0.0,978.9,68,2.2,13
2007,10,11,13,0,27.9,92,10.2,21.1,355.0,396.0,344.0,697.0,4.1,66.4,0.0,978.5,59,2.2,28
2007,10,11,14,0,27.6,93,2.0,21.4,239.0,510.0,371.0,607.0,4.15,68.8,0.0,978.1,52,2.1,43
2007,10,11,15,0,27.3,94,1.2,21.7,176.0,428.0,238.0,412.0,4.2,71.6,0.0,977.9,46,2.0,57
2007,10,11,16,0,27.1,95,29.6,22.2,99.0,133.0,59.0,159.0,4.19,75.0,0.0,978.1,43,2.1,72
2007,10,11,17,0,27.0,96,44.1,23.0,25.0,9.0,2.0,27.0,4.15,78.8,0.0,978.7,42,2.3,87
2007,10,11,18,0,26.9,98,56.9,23.7,1.0,1.0,0.0,1.0,4.11,82.7,0.0,979.3,42,2.6,102
2007,10,11,19,0,26.7,101,51.4,23.7,0.0,0.0,0.0,0.0,4.1,83.6,0.0,980.0,45,2.5,117
2007,10,11,20,0,26.3,105,14.1,23.1,0.0,0.0,0.0,0.0,4.13,82.2,0.0,980.6,52,2.3,131
2007,10,11,21,0,26.0,112,0.0,22.4,0.0,0.0,0.0,0.0,4.15,80.5,0.0,981.3,60,2.1,145
2007,10,11,22,0,25.7,129,0.0,21.9,0.0,0.0,0.0,0.0,4.17,79.6,0.0,981.4,71,1.8,158
2007,10,11,23,0,25.4,174,0.0,21.6,0.0,0.0,0.0,0.0,4.17,79.3,0.0,981.2,88,1.5,165
2007,10,12,0,0,25.2,-139,0.0,21.3,0.0,0.0,0.0,0.0,4.18,79.1,0.0,980.9,111,1.4,161
2007,10,12,1,0,24.9,-116,0.0,21.2,0.0,0.0,0.0,0.0,4.19,79.7,0.0,980.7,127,1.4,149
2007,10,12,2,0,24.6,-107,0.0,21.1,0.0,0.0,0.0,0.0,4.21,80.7,0.0,980.6,136,1.5,135
2007,10,12,3,0,24.4,-102,0.0,21.1,0.0,0.0,0.0,0.0,4.24,81.9,0.0,980.4,143,1.6,121
2007,10,12,4,0,24.4,-99,0.0,21.2,0.0,0.0,0.0,0.0,4.21,82.6,0.0,980.6,148,1.9,106
2007,10,12,5,0,24.5,-97,0.0,21.5,8.0,13.0,3.0,10.0,4.16,83.1,0.0,980.9,150,2.1,91
2007,10,12,6,0,24.8,-95,0.1,21.8,85.0,88.0,28.0,114.0,4.1,83.3,0.0,981.3,151,2.4,77
2007,10,12,7,0,25.4,-94,2.9,21.7,190.0,230.0,117.0,307.0,4.1,79.7,0.0,981.5,142,2.4,62
2007,10,12,8,0,26.4,-93,6.5,21.3,276.0,338.0,234.0,510.0,4.15,73.7,0.0,981.5,123,2.3,47
2007,10,12,9,0,27.3,-93,9.7,20.9,344.0,395.0,334.0,677.0,4.2,67.9,0.0,981.5,103,2.4,32
2007,10,12,10,0,28.0,-94,23.2,20.7,464.0,224.0,208.0,676.0,4.26,64.8,0.0,981.0,88,2.5,17
2007,10,12,11,0,28.3,121,23.3,20.7,501.0,220.0,218.0,723.0,4.33,63.3,0.0,980.3,76,2.6,6
2007,10,12,12,0,28.6,97,6.3,20.7,323.0,566.0,544.0,860.0,4.39,62.2,0.0,979.5,65,2.7,13
