country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Indonesia,Solcast https://solcast.com,N/A,7,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2008,12,2,8,0,25.5,112,70.7,23.2,130,5,3,132,53.5,87.1,0,977.1,275,2.3,57,,
2008,12,2,9,0,25.4,111,58.2,23.2,93,12,4,96,53.9,87.9,0,977.3,267,2.3,71,,
2008,12,2,10,0,25.5,112,41.2,23.3,33,11,2,35,54.1,87.7,0,977.8,256,2.3,85,,
2008,12,2,11,0,25.6,114,50.6,23.4,4,3,0,4,54.4,87.5,0,978.4,245,2.3,99,,
2008,12,2,12,0,25.4,117,50.7,23.2,0,0,0,0,54.4,88,0,978.9,238,2.2,112,,
2008,12,2,13,0,24.9,123,48.4,23,0,0,0,0,54.2,89.1,0,979.3,232,1.9,125,,
2008,12,2,14,0,24.4,133,48.4,22.7,0,0,0,0,54.1,90.3,0,979.7,226,1.7,137,,
2008,12,2,15,0,24.1,150,48.8,22.5,0,0,0,0,53.8,91.1,0,979.6,218,1.5,146,,
2008,12,2,16,0,23.9,175,48.9,22.4,0,0,0,0,53.4,91.4,0,979.1,209,1.5,151,,
2008,12,2,17,0,23.7,-159,48.7,22.2,0,0,0,0,53.1,91.7,0,978.7,200,1.4,149,,
2008,12,2,18,0,23.4,-139,49.4,22.1,0,0,0,0,52.9,92,0,978.3,193,1.4,141,,
2008,12,2,19,0,23.2,-126,48.9,21.9,0,0,0,0,52.8,92.4,0,978,186,1.4,130,,
2008,12,2,20,0,22.9,-119,49.9,21.7,0,0,0,0,52.7,92.8,0,977.8,179,1.4,117,,
2008,12,2,21,0,23.2,-115,59.1,21.9,0,0,0,0,52.9,92,0,977.9,185,1.3,104,,
2008,12,2,22,0,23.9,-112,65.1,22.3,6,2,0,7,53.2,90.6,0,978.2,200,1.3,90,,
2008,12,2,23,0,24.7,-111,41.2,22.8,83,35,12,95,53.6,89,0,978.6,217,1.3,77,,
2008,12,3,0,0,25.2,-112,17.5,22.9,198,188,97,295,53.8,86.9,0,978.8,231,1.3,63,,
2008,12,3,1,0,25.6,-114,4.1,22.8,236,456,308,544,53.9,84.5,0,978.9,245,1.3,49,,
2008,12,3,2,0,25.9,-121,14.2,22.6,367,349,272,639,54,82.2,0,978.9,259,1.4,36,,
2008,12,3,3,0,25.9,-136,31.5,22.6,469,148,132,601,54.3,82.2,0,978.6,272,1.5,24,,
2008,12,3,4,0,25.8,-172,16.2,22.9,397,407,391,788,54.7,83.8,0,978,282,1.9,17,,
2008,12,3,5,0,25.7,148,10.8,23.1,374,486,455,830,55.2,85.7,0,977.3,288,2.2,21,,
2008,12,3,6,0,25.5,126,20.1,23.2,407,312,272,679,55.7,87.4,0,976.8,286,2.3,31,,
2008,12,3,7,0,25.3,116,30.5,23.3,367,158,118,485,56.2,88.9,0,976.5,279,2.1,43,,
2008,12,3,8,0,25.1,113,30.8,23.4,266,127,67,334,56.7,90.3,0,976.2,270,2,57,,
2008,12,3,9,0,25.3,111,17.4,23.5,146,193,59,205,56.8,90,0,976.4,265,1.8,71,,
2008,12,3,10,0,25.8,112,13,23.7,44,84,21,65,56.6,88.3,0,976.8,263,1.6,85,,
2008,12,3,11,0,26.3,114,4,23.9,5,8,1,6,56.4,86.6,0,977.4,262,1.3,99,,
2008,12,3,12,0,26.2,117,2,23.8,0,0,0,0,56.2,86.8,0,977.9,256,1.2,112,,
2008,12,3,13,0,25.7,123,47.7,23.6,0,0,0,0,56,88.3,0,978.4,248,1.2,125,,
2008,12,3,14,0,25.1,133,67,23.3,0,0,0,0,55.9,90.1,0,978.9,240,1.2,137,,
2008,12,3,15,0,24.7,150,67,23.2,0,0,0,0,55.9,91.2,0,979,234,1.2,146,,
2008,12,3,16,0,24.4,174,76.9,23,0,0,0,0,55.9,91.9,0,978.8,229,1.2,151,,
2008,12,3,17,0,24.2,-159,81.2,22.9,0,0,0,0,56,92.4,0,978.6,225,1.2,149,,
2008,12,3,18,0,24,-139,80.6,22.8,0,0,0,0,56,92.8,0,978.5,224,1.2,141,,
2008,12,3,19,0,23.9,-127,71,22.7,0,0,0,0,56,93,0,978.3,225,1.3,130,,
2008,12,3,20,0,23.8,-119,66.2,22.6,0,0,0,0,56,93.2,0,978.1,227,1.4,117,,
2008,12,3,21,0,24,-115,63.9,22.7,0,0,0,0,56.2,92.6,0,978.4,219,1.2,104,,
2008,12,3,22,0,24.4,-113,47.6,22.9,8,3,1,9,56.5,91.4,0,978.8,200,1,90,,
2008,12,3,23,0,24.8,-112,26.8,23,85,43,13,98,56.8,90.2,0,979.4,175,1,77,,
2008,12,4,0,0,25,-112,21.7,23.2,201,102,49,250,57.1,89.7,0,979.7,157,0.9,63,,
2008,12,4,1,0,25,-114,45.9,23.2,251,47,26,277,57.3,89.7,0,979.9,137,0.7,49,,
2008,12,4,2,0,25.1,-121,51.8,23.3,332,23,18,351,57.6,89.9,0,980.1,107,0.6,36,,
2008,12,4,3,0,25.1,-136,55.8,23.4,358,17,15,373,57.6,90.2,0,979.9,82,0.5,24,,
2008,12,4,4,0,25.1,-172,65.7,23.5,305,7,7,312,57.6,90.7,0,979.4,54,0.4,18,,
2008,12,4,5,0,25.2,149,64.2,23.6,311,10,9,320,57.6,91.2,0,978.8,23,0.4,21,,
2008,12,4,6,0,25.1,126,42.1,23.6,396,80,66,462,57.7,91.4,0,978.4,15,0.4,31,,
2008,12,4,7,0,25,117,36.4,23.5,359,89,65,425,57.7,91.4,0,978.1,23,0.3,43,,
2008,12,4,8,0,24.9,113,51.1,23.4,215,35,22,237,57.8,91.4,0,977.9,52,0.1,57,,
2008,12,4,9,0,25,112,58.5,23.4,99,12,4,103,57.9,91.1,0,978.1,307,0.1,71,,
2008,12,4,10,0,25.3,112,52.9,23.6,29,6,1,30,58.1,90.6,0,978.6,285,0.4,85,,
2008,12,4,11,0,25.5,114,51.4,23.8,3,1,0,3,58.3,90,0,979.2,283,0.7,98,,
2008,12,4,12,0,25.4,117,48.9,23.8,0,0,0,0,58.4,90.5,0,979.8,282,0.9,112,,
2008,12,4,13,0,25,123,24.7,23.5,0,0,0,0,58.5,91.7,0,980.4,281,0.9,125,,
2008,12,4,14,0,24.5,133,15,23.3,0,0,0,0,58.6,93,0,981,279,1,137,,
2008,12,4,15,0,24.3,150,10.9,23.2,0,0,0,0,58.3,93.8,0,981.1,268,0.9,146,,
2008,12,4,16,0,24.1,174,37.1,23.1,0,0,0,0,57.7,94.2,0,980.7,249,0.9,151,,
2008,12,4,17,0,24.1,-159,49.1,23.1,0,0,0,0,57.1,94.5,0,980.3,229,1,149,,
2008,12,4,18,0,24,-139,50.3,23.1,0,0,0,0,56.6,94.7,0,980,211,1,141,,
2008,12,4,19,0,23.9,-127,15.2,23,0,0,0,0,56.1,94.7,0,979.8,191,1,130,,
2008,12,4,20,0,23.8,-119,0,22.9,0,0,0,0,55.6,94.8,0,979.6,173,1.1,117,,
2008,12,4,21,0,23.9,-115,0,23,0,1,0,0,55.1,94.8,0,979.8,161,1.3,104,,
2008,12,4,22,0,24,-113,0.3,23.2,11,20,4,15,54.4,94.8,0,980.1,154,1.5,91,,
2008,12,4,23,0,24.2,-112,8.4,23.3,94,93,27,121,53.7,94.7,0,980.5,148,1.7,77,,
2008,12,5,0,0,24.8,-112,24.6,23.2,210,101,45,255,53.3,90.6,0,980.8,140,1.6,63,,
2008,12,5,1,0,25.8,-115,23.7,22.9,319,177,120,439,53.2,84,0,980.9,128,1.5,49,,
2008,12,5,2,0,26.8,-121,27.5,22.6,420,158,124,545,53,77.8,0,981,113,1.4,36,,
2008,12,5,3,0,27.2,-136,35.7,22.6,474,103,93,567,53.2,76.2,0,980.6,100,1.2,24,,
2008,12,5,4,0,27.1,-171,17.3,22.9,400,399,382,783,53.5,77.7,0,980,85,1,18,,
2008,12,5,5,0,26.9,149,3,23.1,284,652,608,892,53.8,79.9,0,979.4,63,0.8,21,,
2008,12,5,6,0,26.7,126,11.2,23.3,336,463,404,739,54.2,81.6,0,978.9,49,0.7,31,,
2008,12,5,7,0,26.5,117,13.9,23.4,312,374,269,581,54.6,83,0,978.6,42,0.6,43,,
2008,12,5,8,0,26.3,113,7.3,23.4,206,424,229,435,55,84.3,0,978.3,35,0.5,57,,
2008,12,5,9,0,26.1,112,13,23.5,130,241,94,224,54.6,85.9,0,978.4,31,0.4,71,,
2008,12,5,10,0,25.8,112,24.9,23.6,44,55,14,58,53.6,87.7,0,978.9,31,0.4,85,,
2008,12,5,11,0,25.6,114,19.1,23.8,5,4,1,5,52.5,89.5,0,979.4,31,0.3,98,,
2008,12,5,12,0,25.3,117,5.9,23.7,0,0,0,0,51.9,90.5,0,979.9,23,0.1,112,,
2008,12,5,13,0,25,123,34.2,23.4,0,0,0,0,51.8,90.9,0,980.3,217,0.3,125,,
2008,12,5,14,0,24.7,133,48.4,23.2,0,0,0,0,51.6,91.2,0,980.7,216,0.7,136,,
2008,12,5,15,0,24.5,150,49.1,23,0,0,0,0,51.5,91.3,0,980.7,211,0.9,146,,
2008,12,5,16,0,24.4,174,61.5,22.9,0,0,0,0,51.3,91.3,0,980.5,205,1.2,150,,
2008,12,5,17,0,24.4,-159,66.7,22.9,0,0,0,0,51.1,91.2,0,980.2,200,1.4,148,,
2008,12,5,18,0,24.3,-139,66.2,22.8,0,0,0,0,50.9,91,0,980,198,1.5,141,,
2008,12,5,19,0,24.3,-127,67.2,22.7,0,0,0,0,50.7,90.8,0,979.9,196,1.6,130,,
2008,12,5,20,0,24.2,-120,67.3,22.6,0,0,0,0,50.5,90.6,0,979.7,195,1.6,118,,
2008,12,5,21,0,24.5,-115,65.5,22.7,0,0,0,0,50.7,89.5,0,979.8,197,1.7,104,,
2008,12,5,22,0,25,-113,61.3,22.9,5,1,0,5,51.2,87.9,0,980.1,201,1.7,91,,
2008,12,5,23,0,25.6,-112,53.6,23.1,56,14,5,61,51.7,86.2,0,980.4,206,1.8,77,,
2008,12,6,0,0,25.9,-112,19.9,23.1,180,173,90,270,52.1,84.5,0,980.6,208,1.6,63,,
2008,12,6,1,0,26.1,-115,3,22.9,248,395,263,511,52.3,82.8,0,980.7,209,1.4,49,,
2008,12,6,2,0,26.2,-121,25.5,22.7,377,193,143,519,52.6,81.2,0,980.9,211,1.1,36,,
2008,12,6,3,0,26.2,-137,36.6,22.8,464,76,69,533,52.8,81.4,0,980.6,227,1,25,,
2008,12,6,4,0,26.3,-171,28.7,23.1,500,149,142,642,53.1,83,0,980,246,1.2,18,,
2008,12,6,5,0,26.3,150,31.8,23.5,489,119,112,601,53.4,84.7,0,979.4,259,1.5,21,,
2008,12,6,6,0,26.1,127,39.6,23.6,422,66,57,479,53.6,86,0,979,255,1.7,31,,
2008,12,6,7,0,25.8,117,38.3,23.5,346,70,50,396,53.9,86.9,0,978.6,245,2,43,,
2008,12,6,8,0,25.5,113,43.3,23.4,231,46,27,258,54.1,87.8,0,978.2,235,2.2,57,,
2008,12,6,9,0,25.4,112,54.9,23.3,102,16,7,109,54,88,0,978.3,226,2.3,71,,
2008,12,6,10,0,25.5,112,41.3,23.3,29,10,2,31,53.7,87.9,0,978.6,215,2.3,84,,
2008,12,6,11,0,25.5,114,43.8,23.3,4,3,0,5,53.4,87.7,0,979,204,2.3,98,,
2008,12,6,12,0,25.3,117,48.7,23.2,0,0,0,0,53.2,87.8,0,979.4,197,2.3,112,,
2008,12,6,13,0,25.1,123,48.5,23,0,0,0,0,52.9,88.2,0,979.8,191,2.1,125,,
2008,12,6,14,0,24.8,133,48.8,22.8,0,0,0,0,52.6,88.6,0,980.2,184,1.9,136,,
2008,12,6,15,0,24.5,150,57.3,22.6,0,0,0,0,52.3,89.1,0,980.1,182,1.8,146,,
2008,12,6,16,0,24.2,174,53.5,22.4,0,0,0,0,51.9,89.5,0,979.6,184,1.7,150,,
2008,12,6,17,0,23.9,-160,50.3,22.2,0,0,0,0,51.5,90,0,979.1,186,1.7,148,,
2008,12,6,18,0,23.7,-140,47.8,22,0,0,0,0,51,90.2,0,978.8,188,1.8,141,,
2008,12,6,19,0,23.5,-127,26.5,21.8,0,0,0,0,50.4,90.2,0,978.6,188,1.9,130,,
2008,12,6,20,0,23.4,-120,23.1,21.7,0,0,0,0,49.9,90.2,0,978.4,189,2,118,,
2008,12,6,21,0,23.8,-115,28.9,22,0,0,0,0,49.4,89.5,0,978.5,190,2.1,104,,
2008,12,6,22,0,24.6,-113,21.6,22.6,9,8,2,10,49,88.4,0,978.9,192,2.3,91,,
2008,12,6,23,0,25.5,-112,15.8,23.2,82,47,14,96,48.6,87,0,979.3,193,2.5,77,,
2008,12,7,0,0,26.2,-112,12.1,23.1,194,139,69,263,48.4,82.9,0,979.7,193,2.6,63,,
2008,12,7,1,0,26.8,-115,7.7,22.4,276,299,201,477,48.4,77,0,979.9,191,2.4,50,,
2008,12,7,2,0,27.3,-121,4.4,21.7,304,462,375,680,48.5,71.4,0,980.2,190,2.3,36,,
2008,12,7,3,0,27.8,-137,1.1,21.3,292,597,542,834,48.5,67.6,0,979.8,192,2.1,25,,
2008,12,7,4,0,28.2,-171,0.7,21,286,648,616,902,48.6,65.1,0,979,196,1.9,18,,
2008,12,7,5,0,28.6,150,17.3,20.8,422,333,315,738,48.6,62.8,0,978.2,202,1.7,21,,
2008,12,7,6,0,28.8,127,31.1,20.7,441,130,114,555,48.8,61.8,0,977.6,209,1.6,31,,
2008,12,7,7,0,28.8,117,43.1,20.7,337,57,44,380,49,61.6,0,977.3,215,1.6,43,,
2008,12,7,8,0,28.8,113,54.6,20.7,204,21,13,217,49.3,61.7,0,977.1,220,1.7,57,,
2008,12,7,9,0,28.5,112,61.5,20.9,94,10,4,98,50.1,63.5,0,977.3,217,1.7,71,,
2008,12,7,10,0,28.1,112,37.9,21.3,31,14,3,34,51.3,66.7,0,977.8,208,1.7,84,,
2008,12,7,11,0,27.7,114,41.7,21.8,5,5,1,6,52.5,70.3,0,978.4,198,1.7,98,,
2008,12,7,12,0,27.1,118,47.7,21.9,0,0,0,0,53.1,73.4,0,978.9,193,1.7,112,,
2008,12,7,13,0,26.4,123,41.3,21.8,0,0,0,0,53.3,76.1,0,979.4,191,1.5,124,,
2008,12,7,14,0,25.7,133,46.2,21.7,0,0,0,0,53.4,78.8,0,980,189,1.4,136,,
2008,12,7,15,0,25.2,150,55.6,21.7,0,0,0,0,53.5,80.9,0,980.1,189,1.4,145,,
2008,12,7,16,0,24.9,174,64,21.7,0,0,0,0,53.8,82.5,0,979.9,191,1.4,150,,
2008,12,7,17,0,24.6,-160,62.3,21.7,0,0,0,0,54,84,0,979.7,193,1.5,148,,
2008,12,7,18,0,24.5,-140,62.6,21.7,0,0,0,0,53.9,84.6,0,979.4,193,1.6,141,,
2008,12,7,19,0,24.4,-127,19.5,21.7,0,0,0,0,53.6,84.6,0,979.1,192,1.6,130,,
2008,12,7,20,0,24.4,-120,11,21.6,0,0,0,0,53.2,84.5,0,978.7,191,1.6,118,,
2008,12,7,21,0,24.7,-116,23.4,21.7,0,0,0,0,53.1,83.4,0,978.8,190,1.7,104,,
2008,12,7,22,0,25.3,-113,28.2,21.9,8,5,1,10,53.1,81.6,0,979.2,189,1.9,91,,
2008,12,7,23,0,25.9,-112,26.9,22.2,83,37,11,94,53.2,79.7,0,979.6,189,2.1,77,,
2008,12,8,0,0,26.4,-112,29.3,22.1,199,70,33,232,53.4,77.5,0,979.9,187,2,63,,
2008,12,8,1,0,26.7,-115,31.1,21.9,319,97,64,382,53.8,75.1,0,980.2,184,1.7,50,,
2008,12,8,2,0,27,-121,31.9,21.7,417,112,90,507,54.2,72.8,0,980.4,179,1.4,36,,
2008,12,8,3,0,27.1,-137,27.5,21.7,479,173,158,637,54.6,72.1,0,980.1,184,1.2,25,,
2008,12,8,4,0,27.2,-171,37.6,21.8,493,98,92,585,54.9,72.4,0,979.5,202,1,18,,
2008,12,8,5,0,27.2,150,52.9,21.9,413,28,26,439,55.2,73,0,978.9,227,0.9,21,,
2008,12,8,6,0,26.9,127,53.2,22.1,375,25,21,396,55.7,74.9,0,978.4,238,1.2,31,,
2008,12,8,7,0,26.4,117,54.4,22.3,305,23,17,322,56.3,77.8,0,978.2,239,1.5,43,,
2008,12,8,8,0,26,113,57.6,22.4,206,17,10,216,56.9,80.9,0,978,239,1.9,57,,
2008,12,8,9,0,25.7,112,62,22.6,103,11,4,107,57.2,83,0,978.1,241,2.3,70,,
2008,12,8,10,0,25.7,112,40,22.9,35,14,3,38,57.3,84.4,0,978.5,245,2.8,84,,
2008,12,8,11,0,25.7,114,42.5,23.1,6,5,1,7,57.3,85.6,0,979,248,3.2,98,,
2008,12,8,12,0,25.5,118,48,23.2,0,0,0,0,57.3,86.9,0,979.5,248,3.4,111,,
2008,12,8,13,0,25.2,123,48.1,23.1,0,0,0,0,57.3,88.2,0,979.9,246,3.6,124,,
2008,12,8,14,0,24.8,133,48,23,0,0,0,0,57.2,89.5,0,980.4,245,3.7,136,,
2008,12,8,15,0,24.6,149,48,22.9,0,0,0,0,56.9,90.4,0,980.4,243,3.8,145,,
2008,12,8,16,0,24.4,174,48.7,22.8,0,0,0,0,56.5,91.1,0,980,242,3.8,150,,
2008,12,8,17,0,24.2,-160,48.8,22.8,0,0,0,0,56,91.6,0,979.6,241,3.9,148,,
2008,12,8,18,0,24.1,-140,49.2,22.7,0,0,0,0,55.6,91.8,0,979.2,240,4,141,,
2008,12,8,19,0,24,-128,59.9,22.5,0,0,0,0,55.3,91.6,0,979,239,4,130,,
2008,12,8,20,0,23.8,-120,63.8,22.4,0,0,0,0,55.1,91.4,0,978.7,239,4,118,,
2008,12,8,21,0,24,-116,62.9,22.4,0,0,0,0,54.9,90.5,0,978.8,238,4,104,,
2008,12,8,22,0,24.4,-113,72.2,22.5,4,1,0,4,54.8,89.2,0,979.1,237,3.9,91,,
2008,12,8,23,0,24.8,-112,59.1,22.6,61,9,3,64,54.7,87.9,0,979.5,236,3.8,77,,
2008,12,9,0,0,24.9,-113,52.1,22.6,156,17,8,164,54.9,86.9,0,979.7,236,3.9,63,,
2008,12,9,1,0,25,-115,50.7,22.5,262,24,16,278,55.3,86.2,0,980,237,4,50,,
2008,12,9,2,0,25,-121,50.5,22.4,348,26,21,369,55.8,85.5,0,980.2,238,4.2,37,,
2008,12,9,3,0,25,-137,54.2,22.4,381,20,18,399,56.3,85.8,0,980,237,4.2,25,,
2008,12,9,4,0,24.9,-170,56.3,22.6,393,16,16,409,56.8,86.8,0,979.5,236,4,18,,
2008,12,9,5,0,24.9,151,54,22.8,406,21,20,426,57.4,87.9,0,978.9,234,3.8,21,,
2008,12,9,6,0,24.7,128,54.3,22.8,368,22,19,387,57.9,89.3,0,978.5,231,3.7,31,,
2008,12,9,7,0,24.4,118,57.6,22.9,288,17,13,300,58.4,91,0,978.1,226,3.5,43,,
2008,12,9,8,0,24.2,114,67.2,22.9,167,8,5,172,58.8,92.8,0,977.8,222,3.4,57,,
2008,12,9,9,0,24.2,112,62.7,23,97,10,3,100,58.5,92.8,0,978,220,3.3,70,,
2008,12,9,10,0,24.4,113,37.7,23,39,17,3,43,57.6,91.7,0,978.5,220,3.2,84,,
2008,12,9,11,0,24.7,114,52.4,23.1,6,6,1,7,56.8,90.4,0,979,220,3,98,,
2008,12,9,12,0,24.7,118,53,23,0,0,0,0,56.6,90.5,0,979.5,221,2.9,111,,
2008,12,9,13,0,24.4,124,61.5,22.9,0,0,0,0,56.9,91.4,0,980.1,222,2.9,124,,
2008,12,9,14,0,24.1,133,66.8,22.8,0,0,0,0,57.3,92.5,0,980.6,223,2.8,136,,
2008,12,9,15,0,23.8,149,66.7,22.7,0,0,0,0,57.4,93.1,0,980.7,223,2.6,145,,
2008,12,9,16,0,23.7,174,66.2,22.5,0,0,0,0,57.3,93.4,0,980.5,223,2.5,150,,
2008,12,9,17,0,23.5,-160,66,22.4,0,0,0,0,57.2,93.7,0,980.3,223,2.3,148,,
2008,12,9,18,0,23.3,-140,66.4,22.2,0,0,0,0,56.9,93.7,0,979.9,225,2.3,141,,
2008,12,9,19,0,23.2,-128,76.7,22.1,0,0,0,0,56.5,93.5,0,979.6,229,2.4,130,,
2008,12,9,20,0,23,-120,81,21.9,0,0,0,0,56,93.3,0,979.2,233,2.5,118,,
2008,12,9,21,0,23.2,-116,80.8,21.9,0,0,0,0,55.7,92.7,0,979.3,237,2.6,105,,
2008,12,9,22,0,23.6,-113,76.6,22.1,4,0,0,4,55.4,91.7,0,979.6,241,2.9,91,,
2008,12,9,23,0,24,-112,71.2,22.4,43,3,1,44,55.1,90.7,0,980,244,3.2,77,,
2008,12,10,0,0,24.4,-113,72.3,22.4,98,4,2,100,54.8,88.7,0,980.3,245,3.1,63,,
2008,12,10,1,0,24.8,-115,64.5,22.4,208,9,6,214,54.6,86.1,0,980.4,244,2.8,50,,
2008,12,10,2,0,25.3,-122,56.5,22.3,324,17,14,338,54.3,83.4,0,980.6,242,2.4,37,,
2008,12,10,3,0,25.6,-137,48.3,22.1,433,39,35,468,54.3,81.3,0,980.3,244,2.2,25,,
2008,12,10,4,0,25.8,-170,35.6,22,511,116,111,621,54.5,79.6,0,979.7,250,2.2,18,,
2008,12,10,5,0,26,151,34.6,21.9,512,118,110,622,54.7,78,0,979.2,256,2.2,21,,
2008,12,10,6,0,25.9,128,39.6,21.9,454,83,72,526,54.8,78.6,0,978.7,260,2.2,31,,
2008,12,10,7,0,25.6,118,47.6,22,348,46,35,383,54.8,80.8,0,978.4,263,2.3,43,,
2008,12,10,8,0,25.2,114,61.5,22.2,199,16,10,209,54.9,83.3,0,978,264,2.3,57,,
2008,12,10,9,0,25.1,112,60.1,22.4,108,13,4,112,54.7,84.9,0,978.1,261,2.4,70,,
2008,12,10,10,0,25.1,113,22.5,22.5,44,43,8,52,54.4,85.7,0,978.4,256,2.4,84,,
2008,12,10,11,0,25.1,114,32.8,22.6,7,16,3,10,54.2,86.4,0,978.8,250,2.5,98,,
2008,12,10,12,0,24.8,118,38.3,22.5,0,0,0,0,54.3,87,0,979.3,247,2.5,111,,
2008,12,10,13,0,24.5,124,17.2,22.3,0,0,0,0,54.7,87.6,0,980,246,2.4,124,,
2008,12,10,14,0,24.1,133,2.8,22,0,0,0,0,55.1,88.3,0,980.7,245,2.4,136,,
2008,12,10,15,0,23.8,149,1.9,21.9,0,0,0,0,55.3,89.1,0,980.8,246,2.3,145,,
2008,12,10,16,0,23.7,173,47.4,21.9,0,0,0,0,55.2,90,0,980.4,248,2.3,150,,
2008,12,10,17,0,23.5,-161,66.8,22,0,0,0,0,55,91,0,980,250,2.2,148,,
2008,12,10,18,0,23.3,-141,66.6,21.9,0,0,0,0,54.9,92.2,0,979.6,252,2.3,141,,
2008,12,10,19,0,23,-128,59.2,21.9,0,0,0,0,54.6,93.4,0,979.2,254,2.4,130,,
2008,12,10,20,0,22.7,-120,58.1,21.8,0,0,0,0,54.4,94.7,0,978.8,256,2.5,118,,
2008,12,10,21,0,22.8,-116,61.3,21.9,0,0,0,0,54.5,95,0,978.8,256,2.7,105,,
2008,12,10,22,0,23.1,-113,66,22.2,5,1,0,5,54.7,94.5,0,979.1,256,2.9,91,,
2008,12,10,23,0,23.5,-112,58.3,22.5,63,9,3,66,55,93.9,0,979.4,256,3.1,77,,
2008,12,11,0,0,23.8,-113,54.6,22.7,156,16,7,163,55.2,93.6,0,979.6,255,3.3,64,,
2008,12,11,1,0,24,-115,55.4,22.9,247,17,11,258,55.2,93.5,0,979.8,255,3.3,50,,
2008,12,11,2,0,24.3,-122,56.2,23.2,322,17,14,336,55.2,93.5,0,979.9,255,3.4,37,,
2008,12,11,3,0,24.4,-137,50.8,23.3,415,30,27,442,55.4,93.5,0,979.7,256,3.4,25,,
2008,12,11,4,0,24.5,-170,61.1,23.3,357,15,14,371,55.7,93.5,0,979.2,257,3.4,18,,
2008,12,11,5,0,24.5,151,61.9,23.4,351,11,10,361,56.1,93.5,0,978.6,259,3.4,21,,
2008,12,11,6,0,24.4,128,65.5,23.3,294,8,7,301,56.3,93.4,0,978.1,259,3.4,30,,
2008,12,11,7,0,24.3,118,68.2,23.1,226,6,5,231,56.4,93.1,0,977.7,257,3.3,43,,
2008,12,11,8,0,24.2,114,72.6,23,144,4,2,146,56.5,92.9,0,977.3,255,3.2,56,,
2008,12,11,9,0,24.2,112,67.3,22.9,87,7,2,89,56.3,92.5,0,977.4,252,3,70,,
2008,12,11,10,0,24.4,113,32.4,23,40,26,5,44,55.8,92,0,977.9,248,2.7,84,,
2008,12,11,11,0,24.5,114,48.5,23.1,7,10,2,9,55.4,91.6,0,978.4,243,2.5,98,,
2008,12,11,12,0,24.4,118,60.1,22.9,0,0,0,0,55.1,91.7,0,978.9,238,2.3,111,,
2008,12,11,13,0,24,124,52.1,22.7,0,0,0,0,55,92.2,0,979.3,233,2.1,124,,
2008,12,11,14,0,23.6,133,46.7,22.4,0,0,0,0,55,92.9,0,979.7,227,2,136,,
2008,12,11,15,0,23.3,149,47.5,22.2,0,0,0,0,54.7,93.2,0,979.7,225,2,145,,
2008,12,11,16,0,23.1,173,41.8,22,0,0,0,0,54.4,93.4,0,979.3,227,2,150,,
2008,12,11,17,0,23,-161,45.6,21.9,0,0,0,0,54,93.5,0,978.9,229,2,148,,
2008,12,11,18,0,22.8,-141,49.3,21.7,0,0,0,0,53.7,93.6,0,978.5,229,2,141,,
2008,12,11,19,0,22.6,-128,48.5,21.5,0,0,0,0,53.4,93.7,0,978.3,229,2,130,,
2008,12,11,20,0,22.4,-121,48,21.3,0,0,0,0,53.1,93.8,0,978.1,228,2.1,118,,
2008,12,11,21,0,22.5,-116,47.1,21.4,0,0,0,0,52.6,94,0,978.2,222,1.9,105,,
2008,12,11,22,0,22.8,-113,34.6,21.8,10,9,2,12,51.9,94.3,0,978.5,210,1.7,91,,
2008,12,11,23,0,23.2,-112,17.9,22.2,94,115,33,127,51.2,94.4,0,978.9,195,1.6,77,,
2008,12,12,0,0,23.9,-113,22.3,22.2,211,148,66,277,51.1,90.2,0,979.4,193,1.4,64,,
2008,12,12,1,0,24.8,-115,14.3,21.8,268,361,243,511,51.4,83.5,0,979.8,206,1,50,,
2008,12,12,2,0,25.8,-122,11.9,21.5,338,430,340,677,51.8,77,0,980.3,232,0.8,37,,
2008,12,12,3,0,26.3,-137,15.1,21.5,409,394,354,763,52,74.9,0,980,256,1,25,,
2008,12,12,4,0,26.4,-170,5.6,21.8,299,641,610,909,52,75.7,0,979.2,265,1.3,19,,
2008,12,12,5,0,26.5,152,20.2,22.1,419,362,342,761,52,77.1,0,978.3,268,1.8,21,,
2008,12,12,6,0,26.3,128,48.6,22.3,388,71,64,453,52,78.6,0,977.8,266,1.9,30,,
2008,12,12,7,0,25.9,118,67,22.2,236,9,7,243,52.1,80.1,0,977.5,261,1.9,43,,
2008,12,12,8,0,25.6,114,69.4,22.2,154,6,3,157,52.2,81.7,0,977.3,254,1.9,56,,
2008,12,12,9,0,25.3,113,61.2,22.3,101,12,4,105,52.5,83.2,0,977.5,252,1.8,70,,
2008,12,12,10,0,25.1,113,28.3,22.4,43,30,5,48,53,84.6,0,978,252,1.8,84,,
2008,12,12,11,0,25,115,33.2,22.5,7,11,2,9,53.5,86,0,978.6,253,1.8,98,,
